hit_id,query_id,biosample_id,closest_ref,distance
OYNT01.275.1_5/5-372,OYNT01,SAMN06165591,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.463639984
OYNT01.492.1_2/21-361,OYNT01,SAMN06165591,['uncultured_bacterium__EF645667'],0.141870722
OYNT01.492.1_1/4-420,OYNT01,SAMN06165591,['uncultured_bacterium__EF645667'],0.084710606
OYNT01.3576.1_1/12-165,OYNT01,SAMN06165591,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.182267796
ORJZ01.439.1_3/12-336,ORJZ01,SAMN04329869,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.820167796
ORJZ01.439.1_2/4-370,ORJZ01,SAMN04329869,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.145139984
ORJZ01.3824.1_2/9-298,ORJZ01,SAMN04329869,"['uncultured_bacterium__EF645667', 'uncultured_bacterium__EF645666']",NA
ORJZ01.17253.1_1/2-182,ORJZ01,SAMN04329869,['MSW_digester_clone__Unc01cxc'],1.3790896
ORJZ01.5073.1_1/63-300,ORJZ01,SAMN04329869,['uncultured_bacterium__EF645667'],0.042760231
ORJZ01.4803.1_1/30-240,ORJZ01,SAMN04329869,['Bilophila_wadsworthia__BilWads6'],0.136644964
OYSQ01.319.1_1/21-362,OYSQ01,SAMN06165573,['Bilophila_wadsworthia__BilWads6'],0.099325964
OYSQ01.319.1_2/63-344,OYSQ01,SAMN06165573,['Bilophila_sp._4_1_30__BilSpec3'],NA
OYGH01.1486.1_1/12-336,OYGH01,SAMN06165636,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.827820796
UPSY01.5787.1_5/63-344,UPSY01,SAMN06111932,['Bilophila_sp._4_1_30__BilSpec3'],NA
UPSY01.8712.1_5/9-300,UPSY01,SAMN06111932,['Bilophila_wadsworthia__BilWads6'],NA
OWDJ01.5587.1_6/21-362,OWDJ01,SAMEA3708596,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
OWDJ01.5587.1_5/63-344,OWDJ01,SAMEA3708596,['Bilophila_sp._4_1_30__BilSpec3'],NA
OQSJ01.28389.1_1/17-358,OQSJ01,SAMN05214696,['Desulfovibrio_piger__DslPige3'],0.188386418
OUOT01.6296.1_6/8-336,OUOT01,SAMN05356872,['Gordonibacter_pamelaeae__GrdPame5'],0.003374261
OUOT01.21243.1_2/19-360,OUOT01,SAMN05356872,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.001825363
OUOT01.25188.1_1/13-352,OUOT01,SAMN05356872,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.073055418
OUOT01.9751.1_1/1-112,OUOT01,SAMN05356872,"['Gordonibacter_pamelaeae_7-10-1-b__FP929047', 'Gordonibacter_pamelaeae__GrdPame5']",NA
JAJCHC01.8.1_77/6-329,JAJCHC01,SAMN22167639,['Gordonibacter_pamelaeae__GrdPame5'],0.635886377
JAJCHC01.8.1_78/9-396,JAJCHC01,SAMN22167639,['Gordonibacter_pamelaeae__GrdPame5'],0.587876377
OQMR01.18366.1_2/4-418,OQMR01,SAMD00036432,['uncultured_bacterium__EF645667'],0.065694606
ORTV01.18253.1_2/21-364,ORTV01,SAMEA2338810,['Bilophila_wadsworthia__BilWads6'],0.260038964
ORTV01.8208.1_2/63-344,ORTV01,SAMEA2338810,['Bilophila_wadsworthia__BilWads6'],0.144043964
ORTV01.7311.1_6/18-153,ORTV01,SAMEA2338810,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
USYV01.24307.1_2/4-222,USYV01,SAMN06112049,['Bilophila_wadsworthia__BilWads6'],0.136063964
UEPT01.68.1_14/21-362,UEPT01,SAMN06115510,['Bilophila_wadsworthia__BilWads6'],0.099325964
UEPT01.68.1_13/63-344,UEPT01,SAMN06115510,['Bilophila_sp._4_1_30__BilSpec3'],NA
UEPT01.33940.1_1/5-279,UEPT01,SAMN06115510,['uncultured_bacterium__EF645667'],NA
OWRK01.2906.1_6/21-362,OWRK01,SAMEA4378258,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
OWRK01.2906.1_5/63-344,OWRK01,SAMEA4378258,['Bilophila_sp._4_1_30__BilSpec3'],NA
UPOY01.1248.1_26/20-361,UPOY01,SAMEA2737776,['uncultured_bacterium__EF645667'],0.003364255
UPOY01.1248.1_25/4-418,UPOY01,SAMEA2737776,['uncultured_bacterium__EF645664'],0.006603464
UERT01.182.1_13/21-362,UERT01,SAMN06115458,['Bilophila_wadsworthia__BilWads6'],0.099325964
UERT01.182.1_12/63-344,UERT01,SAMN06115458,['Bilophila_sp._4_1_30__BilSpec3'],NA
OYGO01.100.1_2/18-361,OYGO01,SAMN06165512,['uncultured_bacterium__EF645667'],0.653703604
OYGO01.100.1_3/6-400,OYGO01,SAMN06165512,['uncultured_bacterium__EF645667'],0.509774604
OYGO01.1099.1_2/21-253,OYGO01,SAMN06165512,['Bilophila_wadsworthia__BilWads6'],NA
ORCK01.92.1_14/21-362,ORCK01,SAMN06115433,['Bilophila_wadsworthia__BilWads6'],0.099325964
ORCK01.92.1_13/63-344,ORCK01,SAMN06115433,['Bilophila_sp._4_1_30__BilSpec3'],NA
UYCC01.33328.1_1/1-206,UYCC01,SAMEA2143633,['MSW_digester_clone__Unc01cxc'],1.6957436
UYCC01.60554.1_1/14-160,UYCC01,SAMEA2143633,['Desulfitibacter_alkalitolerans__DfiAlka2'],NA
ULTH01.29009.1_1/11-258,ULTH01,SAMEA4835729,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.090601418
ULTH01.23905.1_1/2-167,ULTH01,SAMEA4835729,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
ULTH01.29659.1_1/19-195,ULTH01,SAMEA4835729,['uncultured_bacterium__EF645667'],0.200407604
OQQV01.41285.1_1/4-272,OQQV01,SAMN02712160,['Bilophila_sp._4_1_30__BilSpec3'],0.010724865
OQQV01.78867.1_1/3-178,OQQV01,SAMN02712160,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
UXRN01.18091.1_2/4-418,UXRN01,SAMEA2144304,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
UXRN01.76753.1_1/2-218,UXRN01,SAMEA2144304,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.815015796
UXRN01.36488.1_3/4-216,UXRN01,SAMEA2144304,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.188522984
OWSA01.10010.1_3/12-350,OWSA01,SAMEA4378328,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.106191796
OWSA01.10010.1_2/5-372,OWSA01,SAMEA4378328,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.442429984
OVFL01.784.1_14/21-362,OVFL01,SAMN06016342,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
OVFL01.784.1_15/96-344,OVFL01,SAMN06016342,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
ORUZ01.25874.1_2/6-235,ORUZ01,SAMEA2338804,['Bilophila_sp._4_1_30__BilSpec3'],NA
ORUZ01.72367.1_1/12-168,ORUZ01,SAMEA2338804,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
ULUJ01.86331.1_1/5-218,ULUJ01,SAMEA4835757,['uncultured_bacterium__EF645667'],NA
ULUJ01.93488.1_1/4-207,ULUJ01,SAMEA4835757,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OXOK01.726.1_2/21-362,OXOK01,SAMN05826746,['Bilophila_wadsworthia__BilWads6'],0.099325964
OXOK01.726.1_1/102-383,OXOK01,SAMN05826746,['Bilophila_sp._4_1_30__BilSpec3'],NA
OPYT01.3019.1_4/21-362,OPYT01,SAMD00036228,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
ORNY01.19161.1_3/4-203,ORNY01,SAMEA2338696,['Bilophila_wadsworthia__BilWads6'],0.099325964
ORNY01.19979.1_2/63-238,ORNY01,SAMEA2338696,['Bilophila_wadsworthia__BilWads6'],0.114791964
OUQF01.46913.1_1/17-244,OUQF01,SAMN05194701,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OYUI01.1891.1_1/15-204,OYUI01,SAMN06165690,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OYUI01.3132.1_1/5-228,OYUI01,SAMN06165690,['Bilophila_sp._4_1_30__BilSpec3'],0.036757865
OYUI01.2915.1_1/12-186,OYUI01,SAMN06165690,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.989917796
ORKN01.10695.1_1/2-284,ORKN01,SAMN04329856,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.186559984
OWSU01.23308.1_2/21-362,OWSU01,SAMEA4378292,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
OWSU01.4362.1_12/1-303,OWSU01,SAMEA4378292,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OWSU01.53326.1_1/15-287,OWSU01,SAMEA4378292,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
UBVR01.17981.1_1/21-264,UBVR01,SAMEA4431962,['Bilophila_wadsworthia__BilWads6'],NA
UPPW01.159.1_45/18-361,UPPW01,SAMEA2737743,[],
UPPW01.159.1_46/5-398,UPPW01,SAMEA2737743,[],
UPNB01.100192.1_1/13-169,UPNB01,SAMEA2737848,[],
OYUV01.655.1_1/21-362,OYUV01,SAMN06165682,[],
OYUV01.381.1_2/20-361,OYUV01,SAMN06165682,[],
OYUV01.381.1_1/9-400,OYUV01,SAMN06165682,[],
OYUV01.655.1_2/2-245,OYUV01,SAMN06165682,[],
OWCI01.296.1_2/20-361,OWCI01,SAMEA3708670,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.103204418
OWCI01.4612.1_4/21-361,OWCI01,SAMEA3708670,['Bilophila_wadsworthia__BilWads6'],0.135978964
OWCI01.4612.1_5/63-344,OWCI01,SAMEA3708670,['Bilophila_sp._4_1_30__BilSpec3'],NA
OWCI01.30854.1_1/2-344,OWCI01,SAMEA3708670,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.082903418
UPXD01.691.1_23/21-362,UPXD01,SAMN06112021,['Bilophila_wadsworthia__BilWads6'],0.099325964
UPXD01.2.1_100/18-361,UPXD01,SAMN06112021,['uncultured_bacterium__EF645667'],0.643491604
UPXD01.691.1_24/63-344,UPXD01,SAMN06112021,['Bilophila_sp._4_1_30__BilSpec3'],NA
UPXD01.2.1_99/5-399,UPXD01,SAMN06112021,['uncultured_bacterium__EF645667'],0.520234604
UMCG01.31402.1_1/10-311,UMCG01,SAMEA4835963,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],0.007901077
UMCG01.65871.1_1/7-195,UMCG01,SAMEA4835963,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
ORKP01.88433.1_1/2-172,ORKP01,SAMN04329774,['Bilophila_sp._4_1_30__BilSpec3'],0.028318865
UYFG01.65708.1_1/2-178,UYFG01,SAMEA2152531,['Desulfitibacter_alkalitolerans__DfiAlka2'],NA
OYRM01.1253.1_1/63-393,OYRM01,SAMN06165663,['Bilophila_wadsworthia__BilWads6'],0.152577964
OYRM01.1554.1_2/2-324,OYRM01,SAMN06165663,['uncultured_bacterium__EF645667'],0.577929604
UPML01.16805.1_2/20-340,UPML01,SAMEA2737860,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.113862418
UPML01.16805.1_1/2-406,UPML01,SAMEA2737860,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.082597418
OYPS01.3119.1_1/1-192,OYPS01,SAMN06165490,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
OWSH01.22541.1_1/34-265,OWSH01,SAMEA4378310,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.441706418
OYUU01.401.1_3/12-336,OYUU01,SAMN06165710,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.848919796
OYUU01.401.1_2/5-372,OYUU01,SAMN06165710,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.191227984
OYUU01.3944.1_1/9-144,OYUU01,SAMN06165710,['uncultured_bacterium__EF645667'],NA
ORRQ01.6132.1_3/20-361,ORRQ01,SAMEA2338628,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.049289363
ORRQ01.6132.1_4/4-419,ORRQ01,SAMEA2338628,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.066463418
OWHK01.3364.1_6/23-361,OWHK01,SAMN04480494,['uncultured_bacterium__EF645667'],0.653703604
OWHK01.3364.1_5/5-398,OWHK01,SAMN04480494,['uncultured_bacterium__EF645667'],0.509774604
UXRK01.9861.1_2/20-361,UXRK01,SAMEA2151703,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.079768418
UXRK01.9861.1_1/6-419,UXRK01,SAMEA2151703,['Desulfovibrio_piger__DslPige3'],0.075688418
JAJXMQ01.382.1_2/20-361,JAJXMQ01,SAMN23483689,['uncultured_bacterium__EF645667'],0.203211604
JAJXMQ01.202.1_1/4-393,JAJXMQ01,SAMN23483689,['Desulfovibrio_piger__DslPige3'],0.028679363
USXT01.2736.1_3/20-361,USXT01,SAMN06112091,['Desulfovibrio_piger__DslPige3'],0.065030418
USXT01.2736.1_7/20-361,USXT01,SAMN06112091,['Desulfovibrio_piger__DslPige3'],0.065030418
USXT01.2736.1_8/4-418,USXT01,SAMN06112091,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.001825363
USXT01.2736.1_4/6-418,USXT01,SAMN06112091,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.001825363
OYHX01.1232.1_2/21-362,OYHX01,SAMN06165348,['Bilophila_wadsworthia__BilWads6'],0.099325964
OYHX01.1232.1_1/63-344,OYHX01,SAMN06165348,['Bilophila_sp._4_1_30__BilSpec3'],NA
ORST01.20553.1_2/62-400,ORST01,SAMEA2338652,['uncultured_bacterium__EF645667'],0.446560604
ORST01.52934.1_1/6-210,ORST01,SAMEA2338652,['uncultured_bacterium__EF645667'],0.466454604
OYTK01.888.1_1/5-255,OYTK01,SAMN06165529,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
OUOE01.124641.1_1/2-168,OUOE01,SAMN04158622,['Thermodesulfobium_narugense__CP002690'],0.993902377
UEOE01.198.1_14/21-362,UEOE01,SAMN06115439,['Bilophila_wadsworthia__BilWads6'],0.099325964
UEOE01.198.1_13/63-344,UEOE01,SAMN06115439,['Bilophila_sp._4_1_30__BilSpec3'],NA
OWEW01.429.1_21/21-362,OWEW01,SAMEA3708657,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
OWEW01.429.1_22/63-344,OWEW01,SAMEA3708657,['Bilophila_sp._4_1_30__BilSpec3'],NA
OWFW01.5308.1_2/21-362,OWFW01,SAMEA3708545,['Bilophila_wadsworthia__BilWads6'],0.099325964
OWFW01.9811.1_2/63-427,OWFW01,SAMEA3708545,['uncultured_bacterium__EF645667'],0.169729604
OWFW01.9811.1_1/19-270,OWFW01,SAMEA3708545,['Desulfovibrio_desulfuricans__DslDes17'],0.006744695
OVYP01.3.1_183/18-361,OVYP01,SAMEA3708580,['uncultured_bacterium__EF645667'],0.653703604
OVYP01.3.1_182/5-398,OVYP01,SAMEA3708580,['uncultured_bacterium__EF645667'],0.512031604
UXRS01.32882.1_2/21-364,UXRS01,SAMEA2151010,['Bilophila_wadsworthia__BilWads6'],0.302417964
OUOV01.53054.1_1/3-192,OUOV01,SAMN05356884,['Bilophila_wadsworthia__BilWads6'],NA
ORTS01.11589.1_1/18-359,ORTS01,SAMEA2338852,['uncultured_bacterium__EF645667'],0.561741604
ORTS01.11589.1_2/5-398,ORTS01,SAMEA2338852,['uncultured_bacterium__EF645667'],0.500626604
UMDT01.9418.1_1/3-140,UMDT01,SAMEA4836001,"['Gordonibacter_pamelaeae_7-10-1-b__FP929047', 'Gordonibacter_pamelaeae__GrdPame5']",NA
OYGV01.84.1_4/12-350,OYGV01,SAMN06165591,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.091025796
OYGV01.84.1_5/7-374,OYGV01,SAMN06165591,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.463639984
OYGV01.2958.1_1/4-182,OYGV01,SAMN06165591,['uncultured_bacterium__EF645665'],0.098317731
ULVD01.86472.1_1/18-355,ULVD01,SAMEA4835777,['uncultured_bacterium__EF645667'],0.636014604
ULVD01.76205.1_2/3-298,ULVD01,SAMEA4835777,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
ULVD01.86472.1_2/1-224,ULVD01,SAMEA4835777,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
ULVD01.76205.1_1/21-212,ULVD01,SAMEA4835777,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
USUP01.24133.1_1/18-329,USUP01,SAMN06111959,['uncultured_bacterium__EF645667'],0.648730604
UXRM01.77822.1_1/1-230,UXRM01,SAMEA2151007,"['uncultured_bacterium__EF645667', 'uncultured_bacterium__EF645664', 'Desulfovibrio_desulfuricans__DQ092635']",NA
UXRM01.68698.1_1/7-220,UXRM01,SAMEA2151007,"['uncultured_bacterium__EF645667', 'uncultured_bacterium__EF645666']",NA
OWAP01.19773.1_3/7-128,OWAP01,SAMEA3708593,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
UEPD01.317.1_12/21-362,UEPD01,SAMN06115416,['Bilophila_wadsworthia__BilWads6'],0.115352964
UEPD01.317.1_11/63-344,UEPD01,SAMN06115416,['Bilophila_sp._4_1_30__BilSpec3'],NA
UEPD01.5105.1_1/7-421,UEPD01,SAMN06115416,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.068262418
ULQL01.43782.1_1/4-217,ULQL01,SAMEA4835654,['uncultured_bacterium__EF645667'],0.212244604
ULQL01.70530.1_1/4-217,ULQL01,SAMEA4835654,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
ULQL01.59244.1_1/7-181,ULQL01,SAMEA4835654,['Bilophila_wadsworthia__BilWads6'],NA
OXYV01.4533.1_1/9-348,OXYV01,SAMN06164630,['Desulfovibrio_piger__DslPige4'],0.121372418
OXYV01.4533.1_2/20-265,OXYV01,SAMN06164630,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
UMAW01.9609.1_1/26-162,UMAW01,SAMEA4835925,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
UXSA01.47346.1_2/20-361,UXSA01,SAMEA2157972,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.040395363
UXSA01.2681.1_2/6-418,UXSA01,SAMEA2157972,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.047053418
UXSA01.109559.1_1/3-246,UXSA01,SAMEA2157972,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.991876796
OZKU01.16608.1_1/20-217,OZKU01,SAMN06165235,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],NA
UEPI01.3670.1_2/21-362,UEPI01,SAMN06115442,['Bilophila_wadsworthia__BilWads6'],0.108727964
UEPI01.3670.1_1/63-344,UEPI01,SAMN06115442,['Bilophila_wadsworthia__BilWads6'],0.099325964
UEPI01.11494.1_2/19-338,UEPI01,SAMN06115442,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
UEPI01.14834.1_2/2-290,UEPI01,SAMN06115442,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA
OUPN01.13122.1_1/19-252,OUPN01,SAMN05194699,['Bilophila_wadsworthia__BilWads6'],NA
OPQI01.14415.1_1/1-133,OPQI01,SAMEA2042216,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
UEPU01.6531.1_3/20-361,UEPU01,SAMN06115516,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.098695418
UEPU01.11586.1_2/10-351,UEPU01,SAMN06115516,['Bilophila_wadsworthia__BilWads6'],0.311925964
UEPU01.6531.1_4/4-420,UEPU01,SAMN06115516,['Desulfovibrio_piger__DslPige3'],0.024135363
UEPU01.11586.1_3/11-257,UEPU01,SAMN06115516,['Desulfovibrio_vulgaris__DQ826729'],NA
OYSE01.180.1_2/63-344,OYSE01,SAMN06165525,['Bilophila_sp._4_1_30__BilSpec3'],NA
OYSE01.180.1_1/21-206,OYSE01,SAMN06165525,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
UPMJ01.60113.1_1/2-156,UPMJ01,SAMEA2737823,['Bilophila_wadsworthia__BilWads6'],0.117244964
OWHW01.16582.1_2/5-398,OWHW01,SAMN04480494,['uncultured_bacterium__EF645667'],0.509774604
UEOQ01.7219.1_2/20-361,UEOQ01,SAMN06115530,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.001825363
UEOQ01.7219.1_1/4-418,UEOQ01,SAMN06115530,['Desulfovibrio_piger__DslPige3'],0.075410418
UEOQ01.36910.1_2/20-201,UEOQ01,SAMN06115530,['Bilophila_wadsworthia__BilWads6'],0.207137964
ORIG01.7211.1_1/2-280,ORIG01,SAMN04329867,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.161538984
ORIG01.18078.1_1/2-184,ORIG01,SAMN04329867,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],0.745644174
OVZV01.13768.1_3/5-140,OVZV01,SAMEA3708564,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
ORRA01.5843.1_4/20-361,ORRA01,SAMEA2338650,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.026085788
ORRA01.5843.1_3/96-487,ORRA01,SAMEA2338650,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],0.001630077
UPWT01.18610.1_1/21-362,UPWT01,SAMN06112041,['Bilophila_wadsworthia__BilWads6'],0.099325964
UPWT01.22340.1_1/4-394,UPWT01,SAMN06112041,['uncultured_bacterium__EF645667'],0.084710606
UPWT01.27774.1_1/1-324,UPWT01,SAMN06112041,['uncultured_bacterium__EF645667'],0.141870722
UPWT01.21622.1_1/63-377,UPWT01,SAMN06112041,['Bilophila_sp._4_1_30__BilSpec3'],NA
OPCP01.30717.1_1/7-228,OPCP01,SAMEA2042572,['Bilophila_wadsworthia__BilWads6'],NA
OPCP01.24730.1_1/63-242,OPCP01,SAMEA2042572,"['Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667', 'Bilophila_sp._4_1_30__BilSpec3']",NA
CAJMAD01.3.1_283/21-362,CAJMAD01,SAMEA7847280,['Bilophila_wadsworthia__BilWads6'],0.099325964
CAJMAD01.3.1_284/63-344,CAJMAD01,SAMEA7847280,['Bilophila_sp._4_1_30__BilSpec3'],NA
ORQO01.10375.1_1/4-418,ORQO01,SAMEA2338643,['Desulfovibrio_piger__DslPige3'],0.022995363
ORQO01.27408.1_1/3-201,ORQO01,SAMEA2338643,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
ORBU01.35286.1_1/9-418,ORBU01,SAMN04158624,['Desulfovibrio_desulfuricans__DQ092635'],0.011745201
ORBU01.142287.1_1/16-191,ORBU01,SAMN04158624,['Desulfitibacter_alkalitolerans__DfiAlka2'],NA
ORQS01.17894.1_2/21-361,ORQS01,SAMEA2338658,['Bilophila_wadsworthia__BilWads6'],0.220330964
ORQS01.4439.1_8/5-398,ORQS01,SAMEA2338658,['uncultured_bacterium__EF645667'],0.509774604
ORQS01.17894.1_1/17-315,ORQS01,SAMEA2338658,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
ORQS01.2751.1_12/6-124,ORQS01,SAMEA2338658,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
UXQO01.16248.1_3/20-361,UXQO01,SAMEA2144555,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.100597418
UXQO01.16248.1_2/6-418,UXQO01,SAMEA2144555,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.063061418
OYMW01.105.1_2/18-361,OYMW01,SAMN06165678,['uncultured_bacterium__EF645667'],0.643491604
OYMW01.105.1_3/6-400,OYMW01,SAMN06165678,['uncultured_bacterium__EF645667'],0.506650604
OWDU01.2997.1_3/18-362,OWDU01,SAMEA3708491,['uncultured_bacterium__EF645667'],0.643491604
OWDU01.2997.1_4/5-398,OWDU01,SAMEA3708491,['uncultured_bacterium__EF645667'],0.509774604
OWDU01.46775.1_2/7-245,OWDU01,SAMEA3708491,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
ULWB01.36789.1_2/20-360,ULWB01,SAMEA4835799,['uncultured_bacterium__EF645667'],0.668558604
ULWB01.36789.1_1/7-319,ULWB01,SAMEA4835799,['uncultured_bacterium__EF645667'],0.426941604
OYRH01.434.1_4/12-350,OYRH01,SAMN06165590,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.091025796
OYRH01.434.1_5/7-374,OYRH01,SAMN06165590,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.463639984
OYRH01.496.1_2/21-361,OYRH01,SAMN06165590,['uncultured_bacterium__EF645667'],0.141870722
OYRH01.496.1_3/4-420,OYRH01,SAMN06165590,['uncultured_bacterium__EF645667'],0.084710606
OYRH01.1603.1_2/30-363,OYRH01,SAMN06165590,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OYRH01.1603.1_1/21-206,OYRH01,SAMN06165590,['Bilophila_wadsworthia__BilWads6'],0.168415964
ORVY01.12063.1_1/9-347,ORVY01,SAMEA2338848,['uncultured_bacterium__EF645667'],0.531909604
ORVY01.17645.1_1/5-342,ORVY01,SAMEA2338848,['Bilophila_wadsworthia__BilWads6'],0.164515964
ORVY01.51296.1_1/4-248,ORVY01,SAMEA2338848,['uncultured_bacterium__EF645667'],NA
ORVY01.17645.1_2/20-200,ORVY01,SAMEA2338848,['Bilophila_wadsworthia__BilWads6'],NA
UZUM01.21865.1_1/6-227,UZUM01,SAMN00792096,['Bilophila_wadsworthia__BilWads6'],NA
QAKC01.82.1_2/20-363,QAKC01,SAMN08294963,['Desulfovibrio_vulgaris__DQ826729'],0.518509611
