# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_8_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_8/A22_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_8/A22_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_8/A22_2.bam	RPKG
40546_6	k141_7488	4897	5982	-	1086	41	0.0185546
40546_7	k141_7488	6036	6593	-	558	7	0.0061654
40547_1	k141_87826	2	862	+	861	0	0
40547_2	k141_87826	901	1659	+	759	1	0.000647524
40548_1	k141_17540	1	879	+	879	0	0
40548_2	k141_17540	884	1798	+	915	0	0
40548_3	k141_17540	1953	2189	+	237	0	0
40549_1	k141_7490	3	1262	+	1260	5	0.00195028
40550_1	k141_79085	2	2782	-	2781	6	0.00106035
40550_2	k141_79085	3060	4040	+	981	3	0.00150297
40550_3	k141_79085	4243	5100	+	858	5	0.00286405
40550_4	k141_79085	5103	6071	+	969	3	0.00152158
40550_5	k141_79085	6072	7109	+	1038	0	0
40550_6	k141_79085	7113	7328	+	216	2	0.00455065
40550_7	k141_79085	7361	8221	+	861	9	0.00513732
40550_8	k141_79085	8386	9135	+	750	0	0
40550_9	k141_79085	9154	9363	+	210	1	0.00234034
40550_10	k141_79085	9363	9782	+	420	1	0.00117017
40550_11	k141_79085	9914	10075	+	162	6	0.0182026
40550_12	k141_79085	10220	11524	+	1305	8	0.00301285
40550_13	k141_79085	11538	11930	+	393	2	0.00250112
40550_14	k141_79085	12213	12728	+	516	0	0
40550_15	k141_79085	12679	12987	+	309	0	0
40550_16	k141_79085	13039	14319	+	1281	4	0.00153465
40550_17	k141_79085	14347	15237	+	891	4	0.00220638
40550_18	k141_79085	15234	15950	+	717	4	0.00274182
40550_19	k141_79085	15931	16623	+	693	3	0.00212758
40550_20	k141_79085	16638	18263	+	1626	6	0.00181354
40550_21	k141_79085	18260	18424	+	165	0	0
40551_1	k141_87834	1	1104	-	1104	12	0.00534207
40551_2	k141_87834	1264	1539	+	276	1	0.00178069
40552_1	k141_17543	2	142	-	141	0	0
40552_2	k141_17543	309	569	-	261	2	0.00376606
40552_3	k141_17543	922	2250	-	1329	15	0.00554707
40552_4	k141_17543	2302	2721	-	420	11	0.0128718
40553_1	k141_105231	1	1542	+	1542	4	0.00127489
40553_2	k141_105231	1526	2656	+	1131	3	0.00130363
40553_3	k141_105231	2739	4532	+	1794	2	0.000547905
40553_4	k141_105231	4642	5379	+	738	0	0
40553_5	k141_105231	5381	5647	+	267	0	0
40553_6	k141_105231	5661	6500	-	840	0	0
40553_7	k141_105231	6667	7995	+	1329	0	0
40553_8	k141_105231	8072	10114	+	2043	0	0
40553_9	k141_105231	10120	10314	+	195	2	0.00504072
40553_10	k141_105231	10461	11480	+	1020	3	0.0014455
40553_11	k141_105231	11703	12569	-	867	1	0.000566863
40553_12	k141_105231	12674	13795	+	1122	0	0
40553_13	k141_105231	13908	14954	+	1047	1	0.000469408
40553_14	k141_105231	15076	16083	+	1008	5	0.00243785
40553_15	k141_105231	16108	17964	+	1857	1	0.000264658
40553_16	k141_105231	17994	18734	+	741	0	0
40553_17	k141_105231	18721	19530	+	810	0	0
40553_18	k141_105231	19587	21239	+	1653	5	0.0014866
40553_19	k141_105231	21317	22189	+	873	1	0.000562967
40553_20	k141_105231	22460	22879	+	420	1	0.00117017
40553_21	k141_105231	22879	23823	+	945	0	0
40553_22	k141_105231	23870	24391	+	522	2	0.00188303
40553_23	k141_105231	24474	26702	+	2229	6	0.00132294
40553_24	k141_105231	26766	28529	+	1764	9	0.0025075
40553_25	k141_105231	28608	29576	+	969	6	0.00304316
40553_26	k141_105231	29618	30976	+	1359	4	0.00144656
40553_27	k141_105231	30990	32492	+	1503	11	0.00359692
40553_28	k141_105231	32661	33887	+	1227	13	0.0052071
40553_29	k141_105231	33923	34627	+	705	1	0.000697121
40553_30	k141_105231	34766	36145	+	1380	9	0.00320524
40553_31	k141_105231	36185	36346	+	162	1	0.00303377
40553_32	k141_105231	36367	37173	+	807	4	0.00243604
40553_33	k141_105231	37211	37738	+	528	0	0
40554_1	k141_139959	573	1508	-	936	13	0.00682598
40554_2	k141_139959	1518	2765	-	1248	16	0.0063009
40554_3	k141_139959	2819	3985	-	1167	13	0.00547482
40554_4	k141_139959	4103	4564	-	462	5	0.00531894
40554_5	k141_139959	4657	5310	-	654	5	0.00375742
40555_1	k141_79090	1	1227	-	1227	270	0.108148
40556_1	k141_7494	2	124	+	123	0	0
40556_2	k141_7494	378	968	+	591	0	0
40556_3	k141_7494	1260	2591	+	1332	6	0.00221383
40556_4	k141_7494	2704	4218	+	1515	1	0.000324403
40557_1	k141_87836	2	88	+	87	0	0
40557_2	k141_87836	272	886	-	615	0	0
40557_3	k141_87836	867	1637	-	771	6	0.00382467
40558_1	k141_17546	3	497	+	495	2	0.00198574
40558_2	k141_17546	500	1897	+	1398	1	0.000351552
40559_1	k141_96652	1	333	+	333	10	0.0147589
40559_2	k141_96652	330	1019	+	690	45	0.0320524
40559_3	k141_96652	1007	1915	+	909	64	0.034603
40559_4	k141_96652	2106	2495	+	390	0	0
40559_5	k141_96652	2522	2740	+	219	0	0
40559_6	k141_96652	2750	4633	+	1884	0	0
40559_7	k141_96652	4757	4990	+	234	0	0
40559_8	k141_96652	5404	6297	+	894	1	0.000549743
40559_9	k141_96652	6506	7426	+	921	1	0.000533627
40559_10	k141_96652	7456	8631	+	1176	7	0.00292542
40559_11	k141_96652	8707	9573	+	867	2	0.00113373
40559_12	k141_96652	9787	10728	+	942	5	0.00260865
40559_13	k141_96652	10725	12641	+	1917	15	0.00384562
40559_14	k141_96652	12801	13058	+	258	0	0
40559_15	k141_96652	13090	14739	+	1650	2	0.000595722
40559_16	k141_96652	14742	15485	+	744	4	0.00264231
40559_17	k141_96652	15668	17002	+	1335	10	0.00368143
40559_18	k141_96652	17048	17599	+	552	0	0
40559_19	k141_96652	17767	18654	+	888	3	0.00166037
40559_20	k141_96652	18656	19282	+	627	4	0.00313538
40559_21	k141_96652	19371	20210	+	840	12	0.00702101
40559_22	k141_96652	20238	20951	+	714	0	0
40559_23	k141_96652	20965	22257	+	1293	0	0
40559_24	k141_96652	22351	22566	+	216	6	0.013652
40559_25	k141_96652	22731	24098	+	1368	7	0.00251483
40559_26	k141_96652	24182	24277	+	96	2	0.010239
40559_27	k141_96652	24594	26339	+	1746	5	0.00140742
40559_28	k141_96652	26525	26818	+	294	0	0
40559_29	k141_96652	26859	28301	+	1443	4	0.00136236
40559_30	k141_96652	28306	29739	+	1434	13	0.00445545
40559_31	k141_96652	29818	31176	+	1359	3	0.00108492
40559_32	k141_96652	31261	31956	+	696	3	0.00211841
40559_33	k141_96652	31953	33110	+	1158	0	0
40559_34	k141_96652	33221	33982	+	762	1	0.000644974
40559_35	k141_96652	34125	36461	+	2337	7	0.0014721
40559_36	k141_96652	36545	37987	+	1443	6	0.00204354
40559_37	k141_96652	38166	39596	+	1431	2	0.000686891
40559_38	k141_96652	39723	40469	+	747	2	0.00131585
40559_39	k141_96652	40514	40633	+	120	0	0
40560_1	k141_79091	3	509	+	507	0	0
40560_2	k141_79091	781	2265	+	1485	0	0
40561_1	k141_139966	3	179	+	177	0	0
40561_2	k141_139966	293	1711	+	1419	4	0.0013854
40562_1	k141_17547	2	1339	-	1338	21	0.00771366
40562_2	k141_17547	1393	1767	-	375	0	0
40563_1	k141_96654	2	340	+	339	1	0.00144977
40563_2	k141_96654	739	1119	-	381	2	0.0025799
40564_1	k141_17548	1	1275	+	1275	1	0.000385467
40565_1	k141_79092	1	1389	-	1389	0	0
40565_2	k141_79092	1394	1834	-	441	0	0
40566_1	k141_139967	1	1833	-	1833	501	0.13433
40567_1	k141_105234	105	1634	-	1530	7	0.00224856
40567_2	k141_105234	1650	2186	-	537	3	0.00274564
40567_3	k141_105234	2269	3312	-	1044	9	0.00423681
40567_4	k141_105234	3664	5031	-	1368	3	0.00107779
40567_5	k141_105234	5360	5446	-	87	0	0
40568_1	k141_87838	1	690	-	690	21	0.0149578
40568_2	k141_87838	976	2232	+	1257	16	0.00625579
40568_3	k141_87838	2246	2692	+	447	0	0
40568_4	k141_87838	2711	4756	+	2046	1	0.00024021
40568_5	k141_87838	4803	5114	+	312	0	0
40569_1	k141_96660	1	90	-	90	0	0
40569_2	k141_96660	697	1611	+	915	0	0
40570_1	k141_105237	2	256	+	255	0	0
40570_2	k141_105237	256	1341	+	1086	5	0.00226275
40570_3	k141_105237	1366	1947	+	582	3	0.00253335
40571_1	k141_87841	168	563	+	396	8	0.00992869
40571_2	k141_87841	584	1126	+	543	3	0.00271531
40571_3	k141_87841	1107	1412	+	306	0	0
40571_4	k141_87841	1502	1849	+	348	6	0.00847363
40571_5	k141_87841	1942	2085	+	144	1	0.00341299
40572_1	k141_139973	2	868	+	867	2	0.00113373
40572_2	k141_139973	888	1442	+	555	8	0.00708426
40572_3	k141_139973	1522	2679	+	1158	0	0
40572_4	k141_139973	2666	3295	+	630	1	0.000780112
40573_1	k141_158026	56	664	-	609	9	0.00726311
40573_2	k141_158026	808	2199	-	1392	38	0.0134166
40573_3	k141_158026	2386	3246	-	861	7	0.00399569
40573_4	k141_158026	3525	4640	+	1116	5	0.00220193
40573_5	k141_158026	4688	7033	+	2346	25	0.00523732
40573_6	k141_158026	7122	7745	-	624	8	0.0063009
40573_7	k141_158026	8150	9331	+	1182	13	0.00540534
40573_8	k141_158026	9414	9848	+	435	14	0.0158174
40573_9	k141_158026	9836	10573	+	738	9	0.00599354
40573_10	k141_158026	10575	11015	+	441	6	0.00668667
40573_11	k141_158026	11119	11352	+	234	0	0
40573_12	k141_158026	11354	12265	+	912	18	0.00970007
40573_13	k141_158026	12267	13295	+	1029	22	0.0105076
40573_14	k141_158026	13250	13426	+	177	3	0.00833001
40573_15	k141_158026	13401	14000	+	600	3	0.00245735
40573_16	k141_158026	14187	15152	+	966	14	0.00712276
40573_17	k141_158026	15297	15815	+	519	1	0.000946956
40573_18	k141_158026	15837	16832	+	996	16	0.00789511
40573_19	k141_158026	16878	17249	+	372	2	0.00264231
40573_20	k141_158026	17288	18607	+	1320	46	0.017127
40573_21	k141_158026	18739	19197	+	459	3	0.00321222
40573_22	k141_158026	19246	19923	+	678	9	0.00652394
40573_23	k141_158026	19940	21112	+	1173	8	0.00335189
40573_24	k141_158026	21154	21621	+	468	6	0.0063009
40573_25	k141_158026	21630	22055	+	426	5	0.00576843
40573_26	k141_158026	22052	22177	+	126	3	0.0117017
40574_1	k141_96666	11	475	-	465	3	0.00317078
40574_2	k141_96666	609	1520	-	912	2	0.00107779
40575_1	k141_114044	1	765	+	765	57	0.0366194
40575_2	k141_114044	766	1245	+	480	30	0.0307169
40575_3	k141_114044	1283	1525	+	243	15	0.0303377
40575_4	k141_114044	1588	3021	+	1434	143	0.0490099
40575_5	k141_114044	3331	4632	+	1302	127	0.0479391
40575_6	k141_114044	4970	7048	+	2079	142	0.0335684
40575_7	k141_114044	7168	9612	-	2445	198	0.0398001
40575_8	k141_114044	9927	10757	+	831	62	0.0366681
40575_9	k141_114044	10910	11815	+	906	54	0.0292929
40575_10	k141_114044	11960	14371	+	2412	286	0.0582755
40575_11	k141_114044	14462	17164	+	2703	278	0.0505471
40575_12	k141_114044	17281	18021	-	741	98	0.0649988
40575_13	k141_114044	18187	19578	+	1392	170	0.0600215
40575_14	k141_114044	19648	20619	+	972	93	0.0470234
40575_15	k141_114044	20619	21464	+	846	71	0.0412463
40575_16	k141_114044	21813	22037	+	225	12	0.0262118
40575_17	k141_114044	22047	24020	+	1974	172	0.0428232
40575_18	k141_114044	24042	24959	+	918	90	0.0481834
40575_19	k141_114044	25272	26120	-	849	110	0.063677
40575_20	k141_114044	26113	27753	-	1641	149	0.0446247
40575_21	k141_114044	27740	29239	-	1500	122	0.0399729
40575_22	k141_114044	29253	30641	-	1389	144	0.0509516
40575_23	k141_114044	30914	31684	+	771	92	0.058645
40575_24	k141_114044	31724	32671	+	948	132	0.0684326
40575_25	k141_114044	32912	33088	+	177	16	0.0444267
40575_26	k141_114044	33283	33825	+	543	74	0.0669775
40575_27	k141_114044	33900	35219	+	1320	176	0.0655294
40575_28	k141_114044	35450	36256	+	807	77	0.0468937
40575_29	k141_114044	36232	36810	+	579	60	0.0509296
40575_30	k141_114044	37013	37273	+	261	36	0.067789
40575_31	k141_114044	37698	40268	+	2571	352	0.067288
40575_32	k141_114044	40482	42464	+	1983	263	0.0651824
40575_33	k141_114044	42506	45358	+	2853	401	0.069078
40575_34	k141_114044	45474	46472	+	999	88	0.0432927
40575_35	k141_114044	46565	47344	+	780	102	0.0642692
40575_36	k141_114044	47438	47848	+	411	49	0.0585938
40575_37	k141_114044	47858	48895	+	1038	137	0.0648665
40575_38	k141_114044	48925	49830	+	906	98	0.0531613
40575_39	k141_114044	49796	51241	+	1446	159	0.0540413
40575_40	k141_114044	51272	51538	+	267	17	0.0312921
40575_41	k141_114044	51574	52569	+	996	127	0.0626674
40575_42	k141_114044	52642	53769	+	1128	92	0.0400845
40575_43	k141_114044	53851	54912	+	1062	36	0.01666
40575_44	k141_114044	55056	57128	+	2073	161	0.0381702
40575_45	k141_114044	57357	58139	+	783	47	0.0295008
40575_46	k141_114044	58139	58864	+	726	58	0.0392635
40575_47	k141_114044	58903	59973	+	1071	96	0.0440534
40575_48	k141_114044	59976	61223	+	1248	90	0.0354426
40575_49	k141_114044	61312	62733	+	1422	116	0.0400918
40575_50	k141_114044	62884	64251	+	1368	175	0.0628708
40575_51	k141_114044	64419	64589	+	171	2	0.00574819
40575_52	k141_114044	64586	65170	+	585	32	0.0268838
40575_53	k141_114044	65152	66126	+	975	82	0.0413339
40575_54	k141_114044	66232	67878	+	1647	194	0.0578903
40575_55	k141_114044	67880	68110	+	231	12	0.0255309
40575_56	k141_114044	68116	69318	+	1203	132	0.0539269
40575_57	k141_114044	69395	70510	-	1116	113	0.0497636
40575_58	k141_114044	70682	71863	+	1182	121	0.0503113
40575_59	k141_114044	71968	72939	+	972	97	0.0490459
40575_60	k141_114044	72953	73972	+	1020	119	0.0573382
40575_61	k141_114044	74184	75125	+	942	139	0.0725206
40575_62	k141_114044	75163	75813	+	651	39	0.0294429
40575_63	k141_114044	75916	77424	+	1509	100	0.0325693
40576_1	k141_79094	3	188	-	186	1	0.00264231
40576_2	k141_79094	192	704	-	513	23	0.0220347
40576_3	k141_79094	814	1950	-	1137	38	0.0164256
40576_4	k141_79094	2090	3478	-	1389	63	0.0222913
40576_5	k141_79094	3599	4156	-	558	27	0.0237808
40576_6	k141_79094	4310	5389	-	1080	50	0.0227533
40576_7	k141_79094	5494	6141	-	648	24	0.0182026
40576_8	k141_79094	6160	6603	-	444	20	0.0221383
40577_1	k141_7497	3	1547	+	1545	0	0
40578_1	k141_158028	3	410	-	408	0	0
40578_2	k141_158028	604	1326	-	723	0	0
40579_1	k141_17566	2	133	+	132	0	0
40579_2	k141_17566	503	1342	-	840	0	0
40579_3	k141_17566	1339	1911	-	573	0	0
40580_1	k141_114045	437	1621	+	1185	0	0
40580_2	k141_114045	1637	1771	+	135	0	0
40581_1	k141_79097	2	841	+	840	12	0.00702101
40581_2	k141_79097	883	1218	+	336	2	0.00292542
40582_1	k141_17568	2	1231	+	1230	1	0.000399569
40583_1	k141_7502	2	1405	-	1404	9	0.00315045
40583_2	k141_7502	1544	1867	-	324	0	0
40584_1	k141_139981	2	340	-	339	1	0.00144977
40584_2	k141_139981	563	1210	-	648	0	0
40584_3	k141_139981	1257	2192	-	936	0	0
40584_4	k141_139981	2200	2835	-	636	0	0
40585_1	k141_158033	1	387	+	387	3	0.00380985
40585_2	k141_158033	521	1141	+	621	1	0.000791418
40586_1	k141_79098	1	675	+	675	2	0.00145621
40586_2	k141_79098	786	1490	-	705	7	0.00487985
40587_1	k141_158034	3	1274	-	1272	16	0.00618202
40588_1	k141_139986	2	628	-	627	3	0.00235153
40588_2	k141_139986	740	1147	-	408	1	0.00120458
40588_3	k141_139986	1206	1541	-	336	6	0.00877626
40589_1	k141_158037	1	561	+	561	0	0
40589_2	k141_158037	577	1506	+	930	0	0
40590_1	k141_139987	3	305	+	303	0	0
40590_2	k141_139987	353	1105	-	753	0	0
40590_3	k141_139987	1414	2352	-	939	2	0.0010468
40591_1	k141_158038	3	1031	+	1029	1	0.000477619
40592_1	k141_139988	121	939	+	819	2	0.00120017
40592_2	k141_139988	923	1297	+	375	0	0
40593_1	k141_7506	147	1913	+	1767	3	0.000834415
40593_2	k141_7506	1993	5229	+	3237	8	0.00121463
40594_1	k141_158041	2	136	+	135	0	0
40594_2	k141_158041	123	1178	+	1056	4	0.00186163
40594_3	k141_158041	1271	1387	-	117	0	0
40595_1	k141_158042	3	83	-	81	0	0
40595_2	k141_158042	412	906	+	495	2	0.00198574
40596_1	k141_79104	1	144	-	144	4	0.013652
40596_2	k141_79104	218	823	-	606	7	0.00567705
40596_3	k141_79104	946	1923	-	978	16	0.00804041
40596_4	k141_79104	2142	2618	+	477	6	0.00618202
40596_5	k141_79104	2590	3963	+	1374	26	0.00930002
40596_6	k141_79104	4296	4748	-	453	13	0.014104
40596_7	k141_79104	4957	5334	-	378	1	0.00130019
40596_8	k141_79104	5331	6158	-	828	21	0.0124648
40597_1	k141_139991	30	299	-	270	0	0
40597_2	k141_139991	317	1519	-	1203	9	0.00367684
40597_3	k141_139991	1538	2197	-	660	1	0.000744652
40598_1	k141_7511	3	581	-	579	5	0.00424413
40598_2	k141_7511	639	893	-	255	2	0.00385467
40598_3	k141_7511	928	1248	-	321	0	0
40599_1	k141_114052	2	208	+	207	1	0.00237425
40599_2	k141_114052	251	463	+	213	15	0.0346106
40599_3	k141_114052	817	4599	-	3783	355	0.04612
40599_4	k141_114052	4638	5561	-	924	72	0.0382964
40599_5	k141_114052	5755	8835	-	3081	211	0.033658
40599_6	k141_114052	8893	9396	-	504	36	0.035105
40600_1	k141_139995	2	766	-	765	2	0.00128489
40600_2	k141_139995	753	1241	-	489	0	0
40601_1	k141_7514	1	372	+	372	4	0.00528463
40601_2	k141_7514	387	704	+	318	1	0.0015455
40601_3	k141_7514	871	1734	+	864	8	0.00455065
40602_1	k141_105239	2	88	+	87	6	0.0338945
40602_2	k141_105239	485	2974	+	2490	218	0.0430283
40602_3	k141_105239	3163	4671	+	1509	124	0.0403859
40602_4	k141_105239	5131	5481	+	351	27	0.0378054
40602_5	k141_105239	5481	6134	+	654	52	0.0390772
40602_6	k141_105239	6570	7556	+	987	63	0.0313704
40602_7	k141_105239	7574	8242	+	669	39	0.0286507
40602_8	k141_105239	8340	9128	+	789	45	0.0280306
40602_9	k141_105239	9244	10191	+	948	30	0.0155529
40602_10	k141_105239	10332	11843	+	1512	77	0.0250286
40602_11	k141_105239	11830	12810	+	981	59	0.0295584
40602_12	k141_105239	12996	14516	+	1521	81	0.026173
40602_13	k141_105239	14513	15712	+	1200	58	0.0237544
40602_14	k141_105239	15780	16004	+	225	15	0.0327647
40603_1	k141_79105	3	1943	+	1941	40	0.0101282
40603_2	k141_79105	2039	2962	-	924	11	0.00585084
40603_3	k141_79105	3149	4000	+	852	27	0.0155748
40604_1	k141_114057	1	162	+	162	0	0
40604_2	k141_114057	291	1604	+	1314	0	0
40604_3	k141_114057	1632	1916	+	285	0	0
40604_4	k141_114057	1868	1975	-	108	0	0
40605_1	k141_87843	4	1338	-	1335	11	0.00404957
40605_2	k141_87843	1419	2039	-	621	15	0.0118713
40605_3	k141_87843	2280	4295	+	2016	21	0.00511948
40605_4	k141_87843	4477	5850	+	1374	25	0.00894233
40605_5	k141_87843	5892	6434	-	543	7	0.00633571
40605_6	k141_87843	6622	7377	+	756	16	0.0104015
40605_7	k141_87843	7392	8333	+	942	21	0.0109563
40605_8	k141_87843	8335	8772	+	438	6	0.00673247
40605_9	k141_87843	8829	8978	-	150	4	0.0131059
40605_10	k141_87843	9251	10540	-	1290	20	0.0076197
40605_11	k141_87843	10533	11258	-	726	1	0.000676956
40605_12	k141_87843	11426	12796	-	1371	17	0.00609409
40605_13	k141_87843	12983	13528	+	546	8	0.00720103
40605_14	k141_87843	13518	13862	+	345	4	0.00569821
40605_15	k141_87843	13852	14472	+	621	6	0.00474851
40605_16	k141_87843	14459	15100	+	642	4	0.00306212
40605_17	k141_87843	15246	15611	+	366	1	0.00134282
40605_18	k141_87843	15752	17359	-	1608	13	0.00397333
40605_19	k141_87843	17567	19237	+	1671	20	0.00588235
40606_1	k141_158055	2	1132	-	1131	6	0.00260727
40607_1	k141_79108	18	437	-	420	22	0.0257437
40607_2	k141_79108	671	1219	+	549	55	0.0492366
40608_1	k141_7517	3	1106	-	1104	7	0.00311621
40608_2	k141_7517	1207	2493	-	1287	4	0.00152749
40609_1	k141_96675	2	574	+	573	10	0.00857714
40609_2	k141_96675	624	1760	+	1137	12	0.00518702
40610_1	k141_105240	1	633	-	633	214	0.166153
40610_2	k141_105240	737	1081	+	345	140	0.199437
40610_3	k141_105240	1152	2207	-	1056	424	0.197333
40610_4	k141_105240	2309	2686	-	378	83	0.107915
40610_5	k141_105240	2922	3647	+	726	327	0.221365
40611_1	k141_114062	1	252	-	252	0	0
40611_2	k141_114062	284	1096	-	813	4	0.00241806
40611_3	k141_114062	1115	2740	-	1626	0	0
40612_1	k141_7520	252	671	-	420	0	0
40612_2	k141_7520	680	1048	-	369	1	0.0013319
40613_1	k141_79111	230	937	+	708	13	0.00902417
40613_2	k141_79111	939	2195	+	1257	38	0.0148575
40613_3	k141_79111	2134	2298	+	165	0	0
40613_4	k141_79111	2291	2440	+	150	0	0
40614_1	k141_105242	1	120	+	120	0	0
40615_1	k141_105243	97	897	+	801	5	0.00306785
40616_1	k141_158066	206	1483	-	1278	1	0.000384562
40617_1	k141_7527	1	285	-	285	0	0
40617_2	k141_7527	444	818	-	375	0	0
40618_1	k141_158068	1	1296	-	1296	6	0.00227533
40619_1	k141_79115	3	860	-	858	100	0.0572809
40619_2	k141_79115	975	2444	+	1470	138	0.046138
40619_3	k141_79115	2531	3325	+	795	123	0.0760388
40619_4	k141_79115	3361	3537	+	177	5	0.0138833
40620_1	k141_158070	3	746	-	744	11	0.00726636
40621_1	k141_105245	94	948	-	855	1	0.000574819
40621_2	k141_105245	1292	1507	+	216	5	0.0113766
40621_3	k141_105245	1651	2328	-	678	17	0.012323
40622_1	k141_114065	1	93	-	93	0	0
40622_2	k141_114065	288	509	+	222	0	0
40622_3	k141_114065	527	1144	+	618	0	0
40622_4	k141_114065	1382	1504	+	123	0	0
40622_5	k141_114065	1494	1754	+	261	0	0
40622_6	k141_114065	1847	2950	-	1104	10	0.00445172
40622_7	k141_114065	3043	5151	-	2109	17	0.00396159
40623_1	k141_79117	608	1255	-	648	11	0.00834286
40623_2	k141_79117	1274	1717	-	444	1	0.00110692
40624_1	k141_105246	2	1165	-	1164	1	0.000422225
40625_1	k141_114067	2	280	+	279	0	0
40625_2	k141_114067	512	1384	+	873	0	0
40626_1	k141_7530	143	1648	-	1506	29	0.0094639
40626_2	k141_7530	1915	2400	+	486	22	0.0222476
40626_3	k141_7530	2492	2719	+	228	0	0
40626_4	k141_7530	2742	4424	+	1683	39	0.0113888
40626_5	k141_7530	4414	5733	+	1320	36	0.0134037
40626_6	k141_7530	5895	6011	+	117	2	0.0084012
40627_1	k141_105251	1	882	+	882	0	0
40627_2	k141_105251	932	1387	+	456	0	0
40628_1	k141_87844	27	260	-	234	144	0.302443
40628_2	k141_87844	343	933	+	591	797	0.662778
40628_3	k141_87844	943	1779	+	837	1116	0.655294
40628_4	k141_87844	1798	3552	+	1755	3610	1.01094
40628_5	k141_87844	3588	4910	+	1323	2862	1.06318
40628_6	k141_87844	4925	5530	+	606	976	0.791543
40628_7	k141_87844	5527	7332	+	1806	3421	0.930964
40628_8	k141_87844	7546	8010	+	465	779	0.823345
40628_9	k141_87844	8265	9935	+	1671	2899	0.852647
40628_10	k141_87844	9964	12528	+	2565	4802	0.920094
40629_1	k141_158074	26	280	-	255	1	0.00192733
40629_2	k141_158074	514	1050	+	537	7	0.0064065
40629_3	k141_158074	1005	1148	+	144	0	0
40629_4	k141_158074	2429	2521	+	93	3	0.0158539
40629_5	k141_158074	2553	3566	+	1014	7	0.00339279
40629_6	k141_158074	3682	3750	+	69	0	0
40630_1	k141_87846	3	170	-	168	0	0
40630_2	k141_87846	480	851	+	372	0	0
40630_3	k141_87846	892	1167	-	276	0	0
40630_4	k141_87846	1449	1943	+	495	0	0
40631_1	k141_140000	2	1351	+	1350	3	0.00109216
40632_1	k141_158078	2	733	+	732	6	0.00402845
40632_2	k141_158078	738	1118	+	381	0	0
40632_3	k141_158078	1217	1873	-	657	0	0
40633_1	k141_158082	2	343	+	342	0	0
40633_2	k141_158082	420	1052	-	633	6	0.00465849
40634_1	k141_79119	2	292	-	291	10	0.016889
40634_2	k141_79119	289	1524	-	1236	32	0.0127242
40634_3	k141_79119	1817	2902	-	1086	29	0.013124
40634_4	k141_79119	2994	3371	-	378	22	0.0286041
40634_5	k141_79119	3375	4667	-	1293	75	0.0285076
40634_6	k141_79119	4670	6106	-	1437	76	0.0259929
40634_7	k141_79119	6266	6976	-	711	30	0.0207371
40634_8	k141_79119	7017	8513	-	1497	65	0.0213397
40634_9	k141_79119	8629	8994	-	366	7	0.00939971
40635_1	k141_7532	2	682	+	681	0	0
40635_2	k141_7532	718	1389	+	672	0	0
40635_3	k141_7532	1386	3356	-	1971	3	0.000748052
40635_4	k141_7532	3399	3617	-	219	0	0
40635_5	k141_7532	3879	5174	+	1296	5	0.0018961
40635_6	k141_7532	5177	6103	-	927	1	0.000530173
40635_7	k141_7532	6256	6723	+	468	0	0
