# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_3_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_3/M9_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_3/M9_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_3/M9_1.bam	RPKM
7162_1	k141_8385	344	1345	-	1002	252	19.0181
7162_2	k141_8385	1349	2191	-	843	242	21.7081
7162_3	k141_8385	2382	4103	-	1722	523	22.9669
7162_4	k141_8385	4629	4991	+	363	151	31.4561
7162_5	k141_8385	5265	6698	-	1434	469	24.7319
7162_6	k141_8385	6929	8302	-	1374	433	23.8306
7162_7	k141_8385	8565	9560	+	996	325	24.6751
7162_8	k141_8385	9645	10382	+	738	236	24.1819
7162_9	k141_8385	10607	10990	-	384	163	32.0989
7162_10	k141_8385	11051	11470	-	420	153	27.5471
7162_11	k141_8385	11750	12622	-	873	241	20.8755
7162_12	k141_8385	12619	13443	-	825	263	24.1066
7163_1	k141_34053	3	1097	+	1095	2	0.138118
7163_2	k141_34053	1236	1415	+	180	0	0
7164_1	k141_38739	1	567	+	567	0	0
7164_2	k141_38739	640	1005	+	366	0	0
7164_3	k141_38739	1010	1456	+	447	0	0
7165_1	k141_16006	3	209	+	207	0	0
7165_2	k141_16006	251	1693	+	1443	0	0
7166_1	k141_17780	2	214	-	213	0	0
7166_2	k141_17780	211	981	-	771	0	0
7166_3	k141_17780	990	1418	-	429	0	0
7167_1	k141_2037	2	220	-	219	0	0
7167_2	k141_2037	635	1129	-	495	4	0.611067
7167_3	k141_2037	1134	1541	-	408	1	0.185342
7167_4	k141_2037	1525	2043	-	519	4	0.58281
7167_5	k141_2037	2033	2485	-	453	2	0.333861
7167_6	k141_2037	2607	3509	-	903	4	0.33497
7167_7	k141_2037	3528	4760	-	1233	8	0.490638
7167_8	k141_2037	4950	6389	+	1440	8	0.420109
7167_9	k141_2037	6386	7357	+	972	24	1.86715
7167_10	k141_2037	7744	8166	-	423	2	0.357539
7168_1	k141_19609	3	1091	-	1089	0	0
7168_2	k141_19609	1115	2260	-	1146	0	0
7168_3	k141_19609	2281	3267	-	987	0	0
7169_1	k141_34055	166	702	-	537	0	0
7169_2	k141_34055	757	933	-	177	0	0
7169_3	k141_34055	1148	1297	-	150	0	0
7170_1	k141_8389	2	793	-	792	0	0
7170_2	k141_8389	846	1043	-	198	0	0
7171_1	k141_22228	2	1018	+	1017	1	0.0743555
7172_1	k141_2039	2	1105	+	1104	0	0
7173_1	k141_38744	3	218	+	216	1	0.350091
7173_2	k141_38744	215	514	-	300	1	0.252065
7173_3	k141_38744	910	1785	-	876	5	0.431618
7174_1	k141_10943	2	2734	+	2733	519	14.3602
7175_1	k141_34058	2	73	+	72	0	0
7175_2	k141_34058	79	924	+	846	0	0
7176_1	k141_4076	1	246	+	246	3	0.92219
7176_2	k141_4076	344	634	+	291	0	0
7176_3	k141_4076	751	1620	-	870	18	1.56454
7176_4	k141_4076	1703	1921	-	219	0	0
7177_1	k141_16011	3	212	+	210	0	0
7177_2	k141_16011	326	1705	+	1380	0	0
7177_3	k141_16011	1935	2045	+	111	0	0
7178_1	k141_38751	3	1835	+	1833	6	0.247527
7179_1	k141_4078	2	103	+	102	0	0
7179_2	k141_4078	100	1068	+	969	0	0
7179_3	k141_4078	1333	1698	-	366	0	0
7179_4	k141_4078	1741	1830	-	90	0	0
7180_1	k141_2046	2	637	+	636	0	0
7180_2	k141_2046	707	1522	+	816	0	0
7181_1	k141_19612	69	1367	-	1299	390	22.7033
7181_2	k141_19612	1497	2768	+	1272	434	25.801
7181_3	k141_19612	2770	3273	+	504	208	31.2081
7181_4	k141_19612	3429	4052	+	624	248	30.0539
7182_1	k141_16013	3	245	+	243	4	1.24477
7182_2	k141_16013	435	1097	+	663	4	0.456227
7182_3	k141_16013	1119	2351	+	1233	15	0.919946
7182_4	k141_16013	2384	2464	+	81	0	0
7183_1	k141_10945	3	905	+	903	0	0
7183_2	k141_10945	1098	1541	-	444	0	0
7183_3	k141_10945	1547	2377	-	831	0	0
7183_4	k141_10945	2449	3279	-	831	0	0
7184_1	k141_17792	3	1007	-	1005	0	0
7185_1	k141_34064	3	1097	-	1095	0	0
7186_1	k141_29604	3	668	+	666	2	0.227086
7186_2	k141_29604	665	1918	+	1254	1	0.0603027
7186_3	k141_29604	1941	2873	+	933	0	0
7186_4	k141_29604	2972	3856	+	885	5	0.427229
7186_5	k141_29604	3942	5105	-	1164	0	0
7186_6	k141_29604	5276	5914	+	639	0	0
7186_7	k141_29604	5985	7382	+	1398	5	0.270456
7186_8	k141_29604	7458	8498	+	1041	2	0.145283
7186_9	k141_29604	8529	9197	-	669	1	0.113034
7186_10	k141_29604	9205	10680	-	1476	0	0
7186_11	k141_29604	10827	11687	+	861	0	0
7186_12	k141_29604	11701	14280	+	2580	2	0.0586198
7186_13	k141_29604	14296	17733	-	3438	1	0.0219952
7187_1	k141_22231	86	2023	-	1938	11	0.429213
7187_2	k141_22231	2016	3275	-	1260	6	0.360093
7187_3	k141_22231	3272	4108	-	837	2	0.180692
7188_1	k141_19614	3	293	-	291	0	0
7188_2	k141_19614	425	1078	+	654	0	0
7189_1	k141_31654	397	1560	-	1164	20	1.29931
7189_2	k141_31654	1830	2276	-	447	15	2.53757
7189_3	k141_31654	2401	3633	-	1233	9	0.551968
7189_4	k141_31654	4353	5159	+	807	13	1.21816
7189_5	k141_31654	5204	6166	+	963	20	1.5705
7189_6	k141_31654	6163	6870	+	708	14	1.4953
7189_7	k141_31654	6874	7617	+	744	3	0.304918
7189_8	k141_31654	7705	8304	+	600	0	0
7189_9	k141_31654	8306	11473	-	3168	44	1.05027
7189_10	k141_31654	11478	13487	-	2010	24	0.90292
7189_11	k141_31654	13494	15113	-	1620	11	0.513466
7189_12	k141_31654	15208	16458	-	1251	17	1.0276
7189_13	k141_31654	16445	16729	-	285	4	1.06133
7189_14	k141_31654	16808	17647	-	840	6	0.54014
7189_15	k141_31654	17661	18578	-	918	13	1.07087
7189_16	k141_31654	18713	19927	-	1215	11	0.684622
7189_17	k141_31654	20304	20495	-	192	6	2.36311
7189_18	k141_31654	20677	20850	-	174	7	3.04217
7189_19	k141_31654	21083	22759	+	1677	17	0.766567
7189_20	k141_31654	22831	23016	-	186	2	0.813114
7189_21	k141_31654	23226	24413	+	1188	16	1.01845
7189_22	k141_31654	24503	25111	+	609	7	0.86919
7189_23	k141_31654	25168	26193	+	1026	14	1.03185
7189_24	k141_31654	26240	27736	+	1497	9	0.454627
7189_25	k141_31654	27789	29858	-	2070	17	0.62103
7189_26	k141_31654	30113	31351	+	1239	21	1.28169
7190_1	k141_38752	717	974	-	258	0	0
7190_2	k141_38752	1596	2171	-	576	0	0
7190_3	k141_38752	2308	2382	+	75	0	0
7191_1	k141_4083	1	1047	-	1047	0	0
7192_1	k141_2049	1	318	+	318	0	0
7192_2	k141_2049	311	1006	+	696	0	0
7192_3	k141_2049	1059	1808	-	750	0	0
7193_1	k141_8403	1	1200	+	1200	0	0
7194_1	k141_43161	1	180	-	180	8	3.36087
7194_2	k141_43161	544	1671	+	1128	182	12.201
7194_3	k141_43161	1901	3313	-	1413	186	9.95417
7194_4	k141_43161	3335	6169	-	2835	368	9.81587
7194_5	k141_43161	6593	6715	-	123	46	28.2805
7194_6	k141_43161	6980	7240	+	261	38	11.0097
7194_7	k141_43161	7197	8363	-	1167	112	7.2574
7194_8	k141_43161	8750	8959	+	210	11	3.96102
7195_1	k141_31655	1	441	+	441	0	0
7195_2	k141_31655	446	1024	+	579	0	0
7196_1	k141_17797	3	368	-	366	0	0
7196_2	k141_17797	505	1284	+	780	0	0
7197_1	k141_41543	2	250	-	249	1	0.303693
7197_2	k141_41543	273	1712	-	1440	0	0
7197_3	k141_41543	1926	3329	+	1404	0	0
7197_4	k141_41543	3326	4639	+	1314	2	0.115098
7197_5	k141_41543	4739	4876	+	138	0	0
7197_6	k141_41543	4896	5741	+	846	1	0.0893848
7197_7	k141_41543	5846	6661	-	816	8	0.741368
7197_8	k141_41543	6783	7319	-	537	3	0.422456
7197_9	k141_41543	7407	8510	+	1104	2	0.136992
7197_10	k141_41543	8529	10205	+	1677	23	1.03712
7197_11	k141_41543	10310	11320	-	1011	0	0
7197_12	k141_41543	11307	12233	-	927	5	0.407872
7197_13	k141_41543	12251	12538	-	288	2	0.525136
7198_1	k141_16020	3	371	+	369	4	0.819724
7198_2	k141_16020	383	772	+	390	8	1.55117
7198_3	k141_16020	896	1501	+	606	4	0.499139
7199_1	k141_29609	33	1001	+	969	11	0.858426
7200_1	k141_27294	1	348	-	348	3	0.651893
7200_2	k141_27294	891	2252	-	1362	8	0.444168
7200_3	k141_27294	2269	2505	-	237	0	0
7200_4	k141_27294	2502	3008	-	507	0	0
7200_5	k141_27294	3011	4360	-	1350	10	0.560145
7200_6	k141_27294	4373	4975	-	603	0	0
7200_7	k141_27294	5144	6406	+	1263	6	0.359238
7200_8	k141_27294	6577	6816	+	240	3	0.945244
7200_9	k141_27294	6836	7024	+	189	1	0.400103
7200_10	k141_27294	7039	7191	+	153	0	0
7200_11	k141_27294	7397	8521	+	1125	4	0.26887
7200_12	k141_27294	8532	9302	+	771	12	1.17696
7200_13	k141_27294	9308	10459	+	1152	2	0.131284
7200_14	k141_27294	10577	11779	+	1203	4	0.251437
7200_15	k141_27294	11782	12681	+	900	3	0.252065
7200_16	k141_27294	12694	14358	+	1665	10	0.454172
7200_17	k141_27294	14424	15200	+	777	0	0
7200_18	k141_27294	15203	15643	+	441	4	0.685892
7200_19	k141_27294	15752	16501	+	750	6	0.604956
7200_20	k141_27294	16523	16903	+	381	3	0.59543
7200_21	k141_27294	17015	18829	-	1815	9	0.374973
7200_22	k141_27294	19035	20036	+	1002	3	0.226406
7200_23	k141_27294	20140	20772	-	633	0	0
7200_24	k141_27294	20784	23276	-	2493	17	0.515657
7200_25	k141_27294	23290	23856	-	567	2	0.266736
7200_26	k141_27294	23853	24662	-	810	5	0.466787
7200_27	k141_27294	25073	25510	+	438	2	0.345295
7200_28	k141_27294	25612	26703	+	1092	7	0.484741
7201_1	k141_2053	1	1203	-	1203	28	1.76006
7202_1	k141_31657	3	1358	+	1356	96	5.3536
7203_1	k141_38756	2	931	-	930	3	0.243934
7203_2	k141_38756	1008	1967	-	960	5	0.393852
7204_1	k141_4089	2	1159	-	1158	16	1.04483
7205_1	k141_19619	1	444	+	444	0	0
7205_2	k141_19619	499	1515	+	1017	5	0.371778
7206_1	k141_8406	3	467	-	465	1	0.162623
7206_2	k141_8406	568	2127	-	1560	4	0.193896
7206_3	k141_8406	2256	2735	-	480	1	0.157541
7207_1	k141_4091	2	1630	+	1629	10	0.464208
7208_1	k141_34077	2	1531	+	1530	10	0.494245
7208_2	k141_34077	1580	2188	-	609	2	0.24834
7209_1	k141_43166	1	246	-	246	0	0
7209_2	k141_43166	247	1407	-	1161	21	1.3678
7209_3	k141_43166	1541	2671	-	1131	3	0.200582
7210_1	k141_10952	3	368	-	366	0	0
7210_2	k141_10952	406	558	+	153	0	0
7210_3	k141_10952	580	1653	+	1074	0	0
7210_4	k141_10952	1818	2360	+	543	0	0
7210_5	k141_10952	2580	3935	+	1356	0	0
7210_6	k141_10952	4012	4512	-	501	0	0
7211_1	k141_16027	1	333	+	333	23	5.22297
7211_2	k141_16027	378	1484	+	1107	181	12.3642
7211_3	k141_16027	1627	2010	+	384	65	12.8002
7211_4	k141_16027	2096	2176	-	81	4	3.7343
7212_1	k141_2060	2	718	+	717	0	0
7212_2	k141_2060	731	1084	+	354	0	0
7213_1	k141_29615	16	243	-	228	0	0
7213_2	k141_29615	254	1324	-	1071	0	0
7213_3	k141_29615	1314	2138	-	825	0	0
7213_4	k141_29615	2141	2728	-	588	0	0
7214_1	k141_4094	2	1285	+	1284	11	0.647831
7215_1	k141_38766	1	864	-	864	4	0.350091
7215_2	k141_38766	1049	1432	+	384	0	0
7216_1	k141_34081	3	479	-	477	4	0.634126
7216_2	k141_34081	493	1710	-	1218	10	0.62085
7216_3	k141_34081	1707	1994	-	288	1	0.262568
7217_1	k141_27297	144	1409	+	1266	0	0
7217_2	k141_27297	1406	2179	+	774	0	0
7217_3	k141_27297	2186	2857	-	672	0	0
7217_4	k141_27297	2880	3860	-	981	0	0
7217_5	k141_27297	3903	4628	-	726	0	0
7217_6	k141_27297	4641	5051	-	411	0	0
7218_1	k141_2067	3	1043	-	1041	113	8.20846
7219_1	k141_29620	3	326	-	324	0	0
7219_2	k141_29620	334	1254	-	921	0	0
7220_1	k141_17802	3	425	-	423	0	0
7220_2	k141_17802	440	1651	-	1212	2	0.124785
7220_3	k141_17802	1706	2740	-	1035	0	0
7220_4	k141_17802	2969	3805	+	837	0	0
7220_5	k141_17802	3861	4436	-	576	0	0
7220_6	k141_17802	4632	5510	-	879	0	0
7220_7	k141_17802	5520	6095	-	576	1	0.131284
7221_1	k141_19632	330	1214	-	885	0	0
7222_1	k141_34083	249	1379	+	1131	7	0.468026
7222_2	k141_34083	1373	2323	+	951	8	0.636127
7223_1	k141_38768	225	842	-	618	0	0
7223_2	k141_38768	962	1888	-	927	10	0.815745
7224_1	k141_16032	1	249	+	249	0	0
7224_2	k141_16032	267	1604	+	1338	0	0
7224_3	k141_16032	1721	2047	+	327	0	0
7224_4	k141_16032	2087	2884	+	798	0	0
7224_5	k141_16032	2881	3348	+	468	0	0
7225_1	k141_8409	1	162	+	162	1	0.466787
7225_2	k141_8409	245	472	+	228	1	0.331665
7225_3	k141_8409	554	1249	-	696	1	0.108649
7225_4	k141_8409	1246	2118	-	873	6	0.519722
7225_5	k141_8409	2137	2841	-	705	9	0.965356
7225_6	k141_8409	2924	3625	-	702	13	1.40036
7225_7	k141_8409	3717	3935	+	219	0	0
7225_8	k141_8409	4067	5494	-	1428	25	1.32387
7225_9	k141_8409	5587	6216	+	630	0	0
7225_10	k141_8409	6225	6854	+	630	4	0.480124
7225_11	k141_8409	6864	6956	+	93	0	0
7226_1	k141_38769	2	1267	+	1266	1	0.0597311
7227_1	k141_17808	3	1280	+	1278	9	0.532532
7227_2	k141_17808	1328	1876	+	549	0	0
7228_1	k141_10962	475	966	-	492	3	0.461095
7228_2	k141_10962	1211	5212	+	4002	34	0.642445
7229_1	k141_19639	2	892	+	891	2	0.169741
7229_2	k141_19639	992	1273	+	282	24	6.43571
7230_1	k141_8411	3	476	+	474	7	1.11674
7230_2	k141_8411	473	1435	+	963	2	0.15705
7230_3	k141_8411	1405	1635	-	231	6	1.96414
7230_4	k141_8411	1639	1974	-	336	3	0.675175
7231_1	k141_41556	1	1773	-	1773	7	0.298554
7231_2	k141_41556	1857	2381	-	525	1	0.144037
7231_3	k141_41556	2442	3665	+	1224	10	0.617807
7231_4	k141_41556	3699	5603	+	1905	11	0.436648
7231_5	k141_41556	5657	6088	-	432	3	0.525136
7231_6	k141_41556	6111	6536	-	426	8	1.42009
7231_7	k141_41556	6861	7088	+	228	0	0
7231_8	k141_41556	7372	8376	-	1005	9	0.67719
7232_1	k141_38770	3	707	+	705	4	0.429047
7232_2	k141_38770	722	1384	+	663	9	1.02651
7232_3	k141_38770	1381	3411	+	2031	16	0.595723
7233_1	k141_29623	2	886	-	885	0	0
7233_2	k141_29623	1043	2110	-	1068	0	0
7233_3	k141_29623	2123	3223	-	1101	0	0
7233_4	k141_29623	3388	3879	+	492	0	0
7233_5	k141_29623	4039	5178	+	1140	0	0
7233_6	k141_29623	5178	5447	+	270	0	0
7234_1	k141_10967	75	212	-	138	0	0
7234_2	k141_10967	242	1114	-	873	0	0
7235_1	k141_34095	3	302	+	300	8	2.01652
7235_2	k141_34095	434	829	+	396	2	0.381917
7235_3	k141_34095	953	1651	+	699	3	0.324547
7236_1	k141_22240	1	93	-	93	0	0
7236_2	k141_22240	201	383	-	183	0	0
7236_3	k141_22240	475	1266	+	792	0	0
7236_4	k141_22240	1280	2290	+	1011	0	0
7236_5	k141_22240	2468	2677	+	210	0	0
7236_6	k141_22240	2691	4439	+	1749	0	0
7236_7	k141_22240	4631	5539	+	909	0	0
7236_8	k141_22240	5587	6705	-	1119	0	0
7236_9	k141_22240	6899	7354	+	456	0	0
7236_10	k141_22240	7439	8797	+	1359	0	0
7236_11	k141_22240	8810	10255	+	1446	0	0
7236_12	k141_22240	10266	10559	+	294	0	0
7236_13	k141_22240	10642	11583	+	942	0	0
7236_14	k141_22240	11585	12319	+	735	0	0
7236_15	k141_22240	12322	13587	+	1266	0	0
7237_1	k141_17810	2	955	-	954	0	0
7237_2	k141_17810	1167	2435	-	1269	0	0
7237_3	k141_17810	2460	3602	-	1143	0	0
7237_4	k141_17810	3908	4234	+	327	0	0
7238_1	k141_19647	3	257	-	255	0	0
7238_2	k141_19647	318	668	-	351	0	0
7238_3	k141_19647	943	1572	+	630	0	0
7239_1	k141_4097	1	729	+	729	23	2.3858
7239_2	k141_4097	797	1243	+	447	11	1.86088
7239_3	k141_4097	1332	4016	-	2685	48	1.35186
7239_4	k141_4097	4390	5487	+	1098	17	1.17079
7239_5	k141_4097	5499	6296	+	798	17	1.61094
7239_6	k141_4097	6516	6995	-	480	20	3.15081
7239_7	k141_4097	7029	7397	-	369	11	2.25424
7239_8	k141_4097	7446	8000	-	555	12	1.63502
7239_9	k141_4097	8119	8703	-	585	17	2.19749
7239_10	k141_4097	8747	9760	-	1014	22	1.64066
7239_11	k141_4097	9792	10520	-	729	6	0.622383
7240_1	k141_16034	3	314	-	312	6	1.45422
7240_2	k141_16034	493	3789	-	3297	53	1.2156
7240_3	k141_16034	3919	5484	-	1566	32	1.54523
7240_4	k141_16034	5484	6701	-	1218	18	1.11753
7240_5	k141_16034	6870	7022	+	153	2	0.988491
7241_1	k141_29628	2	1270	+	1269	3	0.17877
7242_1	k141_17812	255	893	-	639	0	0
7242_2	k141_17812	896	1369	-	474	0	0
7243_1	k141_19650	1	150	+	150	0	0
7243_2	k141_19650	303	635	+	333	0	0
7243_3	k141_19650	966	1232	+	267	0	0
7243_4	k141_19650	1234	1566	+	333	0	0
7243_5	k141_19650	1575	1772	+	198	0	0
7244_1	k141_43170	77	1264	-	1188	372	23.6789
7244_2	k141_43170	1511	3433	-	1923	828	32.5601
7244_3	k141_43170	3926	4678	+	753	456	45.7935
7244_4	k141_43170	4942	5052	-	111	47	32.0191
7244_5	k141_43170	5066	5755	+	690	296	32.4397
7244_6	k141_43170	5767	6633	+	867	294	25.6426
7244_7	k141_43170	6637	7311	+	675	226	25.3185
7244_8	k141_43170	7614	9419	+	1806	618	25.8765
7244_9	k141_43170	9732	11399	-	1668	446	20.2196
7244_10	k141_43170	11567	13582	+	2016	741	27.7947
7245_1	k141_2071	494	1084	+	591	134	17.1456
7245_2	k141_2071	1081	1434	+	354	91	19.4389
7245_3	k141_2071	1434	1826	+	393	96	18.472
7245_4	k141_2071	1927	3135	+	1209	333	20.8282
7245_5	k141_2071	3132	5072	+	1941	401	15.6226
7245_6	k141_2071	5072	6508	+	1437	443	23.3121
7245_7	k141_2071	6483	6728	+	246	55	16.9068
7245_8	k141_2071	6932	7348	+	417	128	23.2118
7245_9	k141_2071	7470	7817	-	348	80	17.3838
7245_10	k141_2071	7836	9251	-	1416	324	17.3028
7245_11	k141_2071	9255	10013	-	759	131	13.0516
7246_1	k141_29632	2	340	-	339	1	0.223067
7246_2	k141_29632	377	1723	-	1347	7	0.392975
7247_1	k141_16037	1	429	-	429	3	0.528808
7247_2	k141_16037	471	869	+	399	4	0.758091
7247_3	k141_16037	681	1922	-	1242	41	2.4963
7247_4	k141_16037	2185	2370	+	186	12	4.87868
7248_1	k141_27299	2	1135	+	1134	1	0.0666839
7248_2	k141_27299	1338	2495	+	1158	3	0.195906
7248_3	k141_27299	2735	4630	-	1896	5	0.199419
7248_4	k141_27299	4861	5136	-	276	3	0.821952
7248_5	k141_27299	5562	6947	+	1386	5	0.272798
7248_6	k141_27299	7209	9179	+	1971	1	0.0383661
7248_7	k141_27299	9747	11351	+	1605	2	0.09423
7248_8	k141_27299	11458	11724	+	267	0	0
7249_1	k141_17818	1	261	+	261	0	0
7249_2	k141_17818	277	996	+	720	0	0
7250_1	k141_8418	2	121	-	120	0	0
7250_2	k141_8418	160	1524	-	1365	12	0.664787
7250_3	k141_8418	1610	2890	-	1281	8	0.472253
7250_4	k141_8418	2877	3704	-	828	3	0.273984
7250_5	k141_8418	3741	4787	+	1047	11	0.794475
7250_6	k141_8418	4822	4944	-	123	1	0.614793
7250_7	k141_8418	5331	5861	+	531	2	0.284819
7250_8	k141_8418	5883	5954	+	72	0	0
7251_1	k141_27300	2	481	-	480	0	0
7251_2	k141_27300	650	1183	+	534	0	0
7252_1	k141_2074	2	1423	+	1422	13	0.691318
7252_2	k141_2074	1519	1578	+	60	0	0
7253_1	k141_10980	1	2892	-	2892	23	0.6014
7254_1	k141_17819	3	677	+	675	6	0.672174
7254_2	k141_17819	883	1494	+	612	6	0.741368
7255_1	k141_8419	2	664	+	663	6	0.68434
7255_2	k141_8419	1521	1727	-	207	2	0.730624
7256_1	k141_10981	97	1059	+	963	25	1.96312
7257_1	k141_36596	134	1063	-	930	0	0
7257_2	k141_36596	1206	2018	-	813	0	0
7257_3	k141_36596	2048	3229	-	1182	0	0
7257_4	k141_36596	3243	4646	-	1404	0	0
7257_5	k141_36596	4659	6320	-	1662	0	0
7257_6	k141_36596	6379	9975	-	3597	0	0
7257_7	k141_36596	10270	12504	+	2235	0	0
7257_8	k141_36596	12598	14523	-	1926	0	0
7257_9	k141_36596	14546	16819	-	2274	0	0
7257_10	k141_36596	16979	18901	+	1923	0	0
7257_11	k141_36596	19486	21096	-	1611	0	0
7257_12	k141_36596	21312	23912	-	2601	0	0
7257_13	k141_36596	23928	25547	-	1620	0	0
7257_14	k141_36596	25752	26870	-	1119	0	0
7257_15	k141_36596	26877	27719	-	843	0	0
7257_16	k141_36596	27779	30910	-	3132	0	0
7257_17	k141_36596	31074	33263	-	2190	0	0
7257_18	k141_36596	33316	34575	-	1260	0	0
7257_19	k141_36596	34633	34989	-	357	0	0
7257_20	k141_36596	35105	35839	-	735	0	0
7257_21	k141_36596	36102	36587	+	486	0	0
7257_22	k141_36596	36624	36869	+	246	0	0
7257_23	k141_36596	36860	37324	-	465	0	0
7257_24	k141_36596	37338	37571	-	234	0	0
7257_25	k141_36596	37568	39007	-	1440	0	0
7257_26	k141_36596	39058	40851	+	1794	0	0
7257_27	k141_36596	40865	41314	+	450	0	0
7257_28	k141_36596	41311	41820	+	510	0	0
7257_29	k141_36596	41778	42104	-	327	0	0
7257_30	k141_36596	42147	44345	-	2199	0	0
7257_31	k141_36596	44409	45476	-	1068	0	0
7257_32	k141_36596	45602	46813	-	1212	0	0
7257_33	k141_36596	46844	47887	-	1044	0	0
7257_34	k141_36596	48092	49210	-	1119	0	0
7257_35	k141_36596	49774	51039	+	1266	0	0
7257_36	k141_36596	51089	54637	+	3549	0	0
7257_37	k141_36596	54760	58695	+	3936	0	0
7257_38	k141_36596	58881	61466	+	2586	0	0
7257_39	k141_36596	61496	65995	+	4500	0	0
7257_40	k141_36596	66124	69717	+	3594	0	0
7257_41	k141_36596	70049	70951	-	903	0	0
7257_42	k141_36596	70973	71269	-	297	0	0
7257_43	k141_36596	71276	72127	-	852	0	0
7257_44	k141_36596	72156	72269	+	114	0	0
7257_45	k141_36596	72224	73627	+	1404	0	0
7257_46	k141_36596	73649	74857	+	1209	0	0
7257_47	k141_36596	75038	76762	+	1725	0	0
7257_48	k141_36596	76781	78688	+	1908	0	0
7257_49	k141_36596	79427	79492	+	66	0	0
7258_1	k141_16045	1	669	+	669	0	0
7258_2	k141_16045	921	1247	+	327	0	0
7259_1	k141_17820	123	1472	-	1350	27	1.51239
7260_1	k141_2075	1	1179	+	1179	2	0.128277
7260_2	k141_2075	1218	3713	-	2496	11	0.333259
7261_1	k141_10986	2	1285	-	1284	0	0
7262_1	k141_41572	3	149	-	147	3	1.54326
7262_2	k141_41572	511	2133	-	1623	17	0.792072
7262_3	k141_41572	2146	5541	-	3396	36	0.801621
7262_4	k141_41572	5661	6659	-	999	14	1.05973
7263_1	k141_19671	3	1142	+	1140	0	0
7264_1	k141_2076	3	1052	-	1050	0	0
7265_1	k141_36599	1	126	+	126	2	1.20031
7265_2	k141_36599	224	535	+	312	8	1.93896
7265_3	k141_36599	1163	2776	+	1614	32	1.49927
7266_1	k141_34097	2	352	+	351	44	9.47937
7266_2	k141_34097	464	1267	-	804	109	10.2519
7266_3	k141_34097	1354	2883	-	1530	201	9.93433
7266_4	k141_34097	3225	4064	-	840	141	12.6933
7266_5	k141_34097	4238	4522	-	285	33	8.75595
7266_6	k141_34097	4598	5431	-	834	155	14.054
7266_7	k141_34097	5448	5753	-	306	55	13.5918
7266_8	k141_34097	5895	7259	-	1365	172	9.52862
7266_9	k141_34097	7283	8575	-	1293	198	11.5798
7266_10	k141_34097	8756	10255	-	1500	288	14.519
7267_1	k141_16046	11	640	+	630	5	0.600155
7267_2	k141_16046	750	1076	-	327	1	0.231252
7267_3	k141_16046	1179	1592	-	414	2	0.365312
7267_4	k141_16046	1642	2085	-	444	3	0.510943
7267_5	k141_16046	2153	3424	-	1272	17	1.01064
7267_6	k141_16046	3427	3960	-	534	1	0.14161
7268_1	k141_8424	1	1203	-	1203	0	0
7268_2	k141_8424	1400	2140	-	741	0	0
7269_1	k141_41575	2	1027	+	1026	0	0
7270_1	k141_27310	199	1335	-	1137	0	0
7270_2	k141_27310	1776	2597	-	822	0	0
7270_3	k141_27310	2819	3316	+	498	0	0
7271_1	k141_10991	2	991	+	990	0	0
7271_2	k141_10991	1084	1296	-	213	0	0
7272_1	k141_19674	2	184	+	183	0	0
7272_2	k141_19674	184	1617	+	1434	0	0
7273_1	k141_29638	78	1580	+	1503	10	0.503124
7273_2	k141_29638	1608	4406	+	2799	19	0.513316
7273_3	k141_29638	4414	5754	+	1341	12	0.676685
7273_4	k141_29638	5797	6339	-	543	8	1.1141
7273_5	k141_29638	6326	6658	-	333	1	0.227086
7273_6	k141_29638	6683	6772	+	90	1	0.840217
7274_1	k141_8426	3	1190	+	1188	12	0.763834
7274_2	k141_8426	1205	1681	-	477	9	1.42678
7275_1	k141_17833	47	304	-	258	0	0
7275_2	k141_17833	732	1010	-	279	0	0
7275_3	k141_17833	1007	1177	-	171	0	0
7276_1	k141_34106	3	1115	-	1113	0	0
7276_2	k141_34106	1131	1277	-	147	0	0
7277_1	k141_36607	2	1150	+	1149	16	1.05301
7278_1	k141_2077	29	235	+	207	0	0
7278_2	k141_2077	260	520	+	261	0	0
7278_3	k141_2077	546	914	+	369	3	0.614793
7278_4	k141_2077	993	1298	+	306	0	0
7278_5	k141_2077	1322	1864	+	543	0	0
7278_6	k141_2077	1882	2067	+	186	0	0
7278_7	k141_2077	2248	2646	+	399	0	0
7278_8	k141_2077	2835	3371	+	537	0	0
7278_9	k141_2077	3455	3811	+	357	0	0
7278_10	k141_2077	3829	4005	+	177	0	0
7279_1	k141_29642	303	1064	+	762	16	1.58781
7280_1	k141_27314	1	720	-	720	0	0
7280_2	k141_27314	857	1564	-	708	0	0
7281_1	k141_27315	238	618	+	381	0	0
7281_2	k141_27315	632	1420	+	789	0	0
7282_1	k141_34110	2	280	+	279	0	0
7282_2	k141_34110	302	1195	+	894	6	0.507514
7282_3	k141_34110	1238	1738	-	501	7	1.05656
7283_1	k141_16062	1	1599	-	1599	0	0
7284_1	k141_11002	2	643	+	642	0	0
7284_2	k141_11002	773	1318	-	546	0	0
