# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_14_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_14/H3_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_14/H3_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_14/H3_2.bam	RPKG
44521_1	k141_170269	2	343	+	342	0	0
44521_2	k141_170269	359	1201	+	843	2	0.00454897
44522_1	k141_159731	47	1369	+	1323	0	0
44522_2	k141_159731	1390	1776	+	387	0	0
44522_3	k141_159731	1862	2230	+	369	0	0
44523_1	k141_36830	3	1334	-	1332	9	0.0129553
44524_1	k141_23697	3	659	-	657	0	0
44524_2	k141_23697	671	1705	-	1035	8	0.0148204
44524_3	k141_23697	1710	2738	-	1029	0	0
44524_4	k141_23697	2798	3091	-	294	0	0
44525_1	k141_196517	2	2203	+	2202	0	0
44526_1	k141_83872	659	1030	+	372	6	0.0309256
44526_2	k141_83872	973	1227	+	255	1	0.00751917
44526_3	k141_83872	1332	1532	+	201	1	0.00953925
44526_4	k141_83872	1672	2091	-	420	5	0.0228261
44526_5	k141_83872	2501	2893	+	393	11	0.0536674
44527_1	k141_184276	3	227	+	225	0	0
44527_2	k141_184276	256	708	+	453	5	0.0211632
44527_3	k141_184276	744	2423	+	1680	0	0
44528_1	k141_11562	1	4119	+	4119	2	0.000930997
44528_2	k141_11562	4280	5230	+	951	0	0
44528_3	k141_11562	5402	5743	+	342	0	0
44528_4	k141_11562	5760	6050	+	291	0	0
44528_5	k141_11562	6119	7555	+	1437	0	0
44528_6	k141_11562	7784	8497	-	714	1	0.00268542
44529_1	k141_147462	2	190	-	189	0	0
44529_2	k141_147462	581	1174	-	594	4	0.0129117
44529_3	k141_147462	1185	2237	-	1053	0	0
44529_4	k141_147462	2260	2721	-	462	0	0
44530_1	k141_246396	259	1572	-	1314	0	0
44530_2	k141_246396	1685	2359	+	675	4	0.0113623
44530_3	k141_246396	2230	2961	-	732	4	0.0104775
44530_4	k141_246396	3293	4234	-	942	4	0.00814178
44530_5	k141_246396	4222	5058	-	837	4	0.00916315
44530_6	k141_246396	5164	5817	-	654	0	0
44530_7	k141_246396	6063	7169	-	1107	0	0
44530_8	k141_246396	7180	7776	-	597	0	0
44530_9	k141_246396	7778	8128	-	351	0	0
44530_10	k141_246396	8165	9790	-	1626	8	0.00943365
44530_11	k141_246396	9931	11010	-	1080	5	0.0088768
44530_12	k141_246396	12281	12820	-	540	6	0.0213043
44530_13	k141_246396	12901	13893	+	993	4	0.00772362
44530_14	k141_246396	13808	14503	-	696	0	0
44530_15	k141_246396	14512	15660	-	1149	5	0.00834373
44530_16	k141_246396	15918	16772	+	855	7	0.0156979
44530_17	k141_246396	16986	18590	-	1605	10	0.0119463
44530_18	k141_246396	18890	21583	-	2694	15	0.0106759
44530_19	k141_246396	21596	23665	-	2070	15	0.0138941
44530_20	k141_246396	23917	24546	+	630	1	0.00304347
44530_21	k141_246396	24785	25264	-	480	0	0
44530_22	k141_246396	25277	26065	-	789	1	0.00243015
44530_23	k141_246396	26151	26654	-	504	4	0.0152174
44530_24	k141_246396	26952	28550	-	1599	7	0.00839382
44530_25	k141_246396	28614	29945	-	1332	0	0
44530_26	k141_246396	30007	31365	-	1359	11	0.0155197
44530_27	k141_246396	31403	32341	-	939	10	0.0204195
44530_28	k141_246396	32605	33507	-	903	0	0
44530_29	k141_246396	33592	35343	-	1752	9	0.0098496
44530_30	k141_246396	35396	36349	-	954	0	0
44530_31	k141_246396	36469	37254	-	786	8	0.0195154
44530_32	k141_246396	37330	38247	-	918	7	0.0146206
44530_33	k141_246396	38486	38956	+	471	10	0.0407089
44530_34	k141_246396	38969	39877	+	909	2	0.00421868
44530_35	k141_246396	40040	40234	-	195	7	0.0688294
44530_36	k141_246396	40827	41678	-	852	8	0.0180037
44530_37	k141_246396	41938	42633	-	696	15	0.041323
44531_1	k141_23703	3	491	-	489	0	0
44531_2	k141_23703	652	876	+	225	1	0.00852173
44531_3	k141_23703	890	1759	-	870	1	0.0022039
44532_1	k141_36836	25	1290	+	1266	0	0
44532_2	k141_36836	1540	2115	-	576	0	0
44533_1	k141_196519	2	1165	-	1164	17	0.0280031
44534_1	k141_204467	1	528	-	528	35	0.1271
44534_2	k141_204467	670	3063	-	2394	235	0.188215
44534_3	k141_204467	3091	3912	-	822	23	0.0536496
44534_4	k141_204467	3925	4803	-	879	34	0.0741652
44534_5	k141_204467	4834	6195	-	1362	67	0.0943209
44534_6	k141_204467	6565	7590	+	1026	44	0.0822272
44534_7	k141_204467	7643	8992	-	1350	54	0.0766956
44534_8	k141_204467	9020	9514	-	495	22	0.0852173
44534_9	k141_204467	9685	10245	-	561	32	0.10937
44534_10	k141_204467	10256	10402	-	147	7	0.0913042
44534_11	k141_204467	10427	10990	-	564	14	0.0475948
44534_12	k141_204467	11017	12921	-	1905	61	0.0613967
44534_13	k141_204467	12918	15482	-	2565	73	0.054569
44534_14	k141_204467	15498	15980	-	483	23	0.0913042
44534_15	k141_204467	16091	16321	+	231	23	0.190909
44534_16	k141_204467	16409	18040	-	1632	111	0.130411
44534_17	k141_204467	18105	18212	-	108	2	0.0355072
44534_18	k141_204467	18212	19687	-	1476	168	0.218239
44534_19	k141_204467	19677	22517	-	2841	254	0.171424
44534_20	k141_204467	22557	23393	-	837	77	0.176391
44534_21	k141_204467	23393	24268	-	876	74	0.161971
44534_22	k141_204467	24265	25566	-	1302	180	0.265077
44534_23	k141_204467	25755	26516	+	762	107	0.26924
44535_1	k141_184278	2	850	-	849	0	0
44535_2	k141_184278	814	1764	-	951	2	0.00403236
44535_3	k141_184278	1770	2210	-	441	0	0
44535_4	k141_184278	2330	2620	-	291	0	0
44536_1	k141_147466	135	1151	+	1017	0	0
44537_1	k141_246397	120	929	-	810	11	0.0260386
44537_2	k141_246397	1107	2108	-	1002	8	0.0153085
44538_1	k141_204468	1	255	+	255	23	0.172941
44538_2	k141_204468	224	1561	+	1338	99	0.14187
44539_1	k141_11568	216	1013	+	798	3	0.00720823
44540_1	k141_61207	3	344	-	342	0	0
44540_2	k141_61207	495	1388	+	894	0	0
44540_3	k141_61207	1588	2532	-	945	0	0
44540_4	k141_61207	2935	4020	+	1086	0	0
44540_5	k141_61207	4147	5484	+	1338	1	0.00143303
44541_1	k141_97045	2	346	+	345	0	0
44541_2	k141_97045	386	1012	+	627	4	0.0122321
44541_3	k141_97045	1594	3438	-	1845	5	0.00519618
44541_4	k141_97045	3447	4235	-	789	0	0
44541_5	k141_97045	4472	5617	+	1146	7	0.0117118
44541_6	k141_97045	5706	6434	+	729	3	0.00789049
44542_1	k141_36842	323	1264	+	942	0	0
44542_2	k141_36842	1300	1515	+	216	0	0
44543_1	k141_196521	3	224	-	222	0	0
44543_2	k141_196521	263	2701	+	2439	0	0
44543_3	k141_196521	2878	3837	+	960	0	0
44544_1	k141_97046	1	354	+	354	1	0.00541635
44544_2	k141_97046	351	1166	+	816	0	0
44544_3	k141_97046	1266	1493	-	228	0	0
44545_1	k141_159736	3	107	-	105	0	0
44545_2	k141_159736	224	1123	-	900	0	0
44545_3	k141_159736	1120	1806	-	687	0	0
44545_4	k141_159736	1817	3178	-	1362	0	0
44545_5	k141_159736	3175	4077	-	903	0	0
44545_6	k141_159736	4216	5298	-	1083	0	0
44545_7	k141_159736	5285	6436	-	1152	0	0
44545_8	k141_159736	6847	7323	-	477	0	0
44546_1	k141_105797	3	1331	-	1329	47	0.0678083
44546_2	k141_105797	1688	3448	+	1761	26	0.028309
44546_3	k141_105797	3594	4493	+	900	11	0.0234348
44546_4	k141_105797	4561	5385	+	825	6	0.0139446
44546_5	k141_105797	5378	6118	+	741	12	0.0310508
44546_6	k141_105797	6373	9858	-	3486	71	0.0390518
44546_7	k141_105797	9875	13210	-	3336	14	0.0080466
44546_8	k141_105797	13328	13951	-	624	0	0
44546_9	k141_105797	14004	14900	-	897	45	0.0961901
44546_10	k141_105797	14923	16101	-	1179	1	0.00162628
44546_11	k141_105797	16101	16580	-	480	2	0.00798912
44546_12	k141_105797	16711	17613	-	903	1	0.00212335
44546_13	k141_105797	17737	18801	-	1065	8	0.0144029
44546_14	k141_105797	18805	19710	-	906	20	0.0423265
44546_15	k141_105797	19729	20613	-	885	5	0.0108327
44546_16	k141_105797	20903	21241	+	339	5	0.0282801
44546_17	k141_105797	21376	22308	+	933	5	0.0102754
44547_1	k141_83878	2	994	-	993	2	0.00386181
44547_2	k141_83878	1088	2041	-	954	21	0.0422067
44547_3	k141_83878	2750	6505	-	3756	112	0.0571745
44548_1	k141_170275	3	308	+	306	13	0.0814577
44548_2	k141_170275	662	1684	+	1023	40	0.0749712
44548_3	k141_170275	1743	5876	+	4134	163	0.075601
44548_4	k141_170275	5991	7985	+	1995	96	0.0922653
44549_1	k141_147469	3	2549	+	2547	22	0.0165617
44550_1	k141_196522	3	98	+	96	0	0
44550_2	k141_196522	88	1035	+	948	13	0.0262933
44551_1	k141_246402	3	1475	+	1473	81	0.105437
44551_2	k141_246402	1783	2664	+	882	87	0.18913
44552_1	k141_147470	3	77	-	75	0	0
44552_2	k141_147470	74	1216	-	1143	12	0.0201301
44553_1	k141_159738	2	340	-	339	0	0
44553_2	k141_159738	330	1058	-	729	0	0
44554_1	k141_204477	1	312	-	312	1	0.00614548
44554_2	k141_204477	393	572	-	180	0	0
44554_3	k141_204477	733	1422	+	690	7	0.0194518
44555_1	k141_97050	1	477	-	477	0	0
44555_2	k141_97050	670	1485	-	816	0	0
44556_1	k141_246403	3	389	-	387	0	0
44556_2	k141_246403	678	1001	+	324	0	0
44557_1	k141_73181	506	1906	-	1401	0	0
44557_2	k141_73181	1911	2447	-	537	0	0
44557_3	k141_73181	2463	2933	-	471	0	0
44557_4	k141_73181	3429	4391	+	963	0	0
44557_5	k141_73181	4435	4677	-	243	0	0
44557_6	k141_73181	4992	5288	+	297	0	0
44557_7	k141_73181	5326	5922	+	597	0	0
44557_8	k141_73181	5964	8123	+	2160	0	0
44557_9	k141_73181	8168	8422	+	255	0	0
44557_10	k141_73181	8422	8622	+	201	0	0
44557_11	k141_73181	8679	9239	+	561	0	0
44557_12	k141_73181	9193	9561	+	369	0	0
44557_13	k141_73181	9603	11090	+	1488	0	0
44557_14	k141_73181	11166	11864	+	699	0	0
44557_15	k141_73181	11861	13705	+	1845	0	0
44557_16	k141_73181	13826	15250	+	1425	0	0
44557_17	k141_73181	15250	16452	+	1203	0	0
44557_18	k141_73181	17018	18610	+	1593	0	0
44557_19	k141_73181	19159	20349	+	1191	0	0
44557_20	k141_73181	20474	20845	-	372	0	0
44557_21	k141_73181	20982	21314	+	333	0	0
44557_22	k141_73181	21356	21637	-	282	0	0
44558_1	k141_184291	25	1614	-	1590	0	0
44559_1	k141_184292	433	1002	-	570	21	0.0706407
44560_1	k141_23719	2	247	-	246	0	0
44560_2	k141_23719	244	483	-	240	1	0.00798912
44560_3	k141_23719	686	1045	-	360	1	0.00532608
44561_1	k141_196526	1	117	-	117	0	0
44561_2	k141_196526	216	1193	+	978	1	0.00196052
44561_3	k141_196526	1186	1407	+	222	2	0.0172738
44562_1	k141_147475	2	1360	+	1359	51	0.071955
44563_1	k141_83880	90	1742	+	1653	20	0.0231989
44563_2	k141_83880	1811	2359	+	549	9	0.0314326
44563_3	k141_83880	2413	2841	+	429	2	0.00893888
44563_4	k141_83880	2838	3446	-	609	0	0
44564_1	k141_97056	3	530	+	528	1	0.00363142
44564_2	k141_97056	527	1162	+	636	0	0
44565_1	k141_246407	30	797	+	768	27	0.0674082
44565_2	k141_246407	945	1442	+	498	23	0.0885541
44566_1	k141_61222	3	419	-	417	3	0.0137942
44566_2	k141_61222	493	1320	-	828	15	0.0347353
44567_1	k141_97057	163	690	-	528	0	0
44567_2	k141_97057	687	1025	-	339	0	0
44568_1	k141_73182	159	1100	+	942	8	0.0162836
44568_2	k141_73182	1128	1970	-	843	14	0.0318428
44568_3	k141_73182	1957	3000	-	1044	13	0.0238755
44569_1	k141_159748	3	251	+	249	0	0
44569_2	k141_159748	394	1143	-	750	1	0.00255652
44570_1	k141_246409	3	242	+	240	0	0
44570_2	k141_246409	274	894	+	621	4	0.0123503
44570_3	k141_246409	971	1141	-	171	0	0
44570_4	k141_246409	1119	1286	-	168	6	0.0684782
44571_1	k141_147478	47	277	-	231	0	0
44571_2	k141_147478	372	902	-	531	0	0
44571_3	k141_147478	905	1207	-	303	0	0
44571_4	k141_147478	1284	1631	-	348	0	0
44571_5	k141_147478	1666	1962	-	297	0	0
44572_1	k141_204484	2	985	+	984	28	0.0545599
44572_2	k141_204484	1000	1800	+	801	15	0.0359062
44572_3	k141_204484	1807	2481	+	675	15	0.0426086
44573_1	k141_73184	156	1280	-	1125	24	0.0409043
44574_1	k141_196529	1	141	+	141	0	0
44574_2	k141_196529	269	2278	-	2010	0	0
44575_1	k141_83886	3	1547	+	1545	1	0.00124103
44576_1	k141_73185	3	557	-	555	0	0
44576_2	k141_73185	608	1384	-	777	0	0
44577_1	k141_220378	493	1431	+	939	2	0.0040839
44577_2	k141_220378	1501	2832	-	1332	36	0.0518213
44577_3	k141_220378	3033	4748	-	1716	6	0.00670416
44577_4	k141_220378	4853	5704	-	852	13	0.0292559
44577_5	k141_220378	5714	6706	-	993	16	0.0308945
44577_6	k141_220378	6792	7460	-	669	12	0.0343926
44577_7	k141_220378	7462	8220	-	759	12	0.0303145
44577_8	k141_220378	8213	9079	-	867	1	0.00221152
44577_9	k141_220378	9072	9926	-	855	11	0.0246682
44577_10	k141_220378	9930	10832	-	903	11	0.0233569
44577_11	k141_220378	11054	11752	+	699	13	0.0356596
44577_12	k141_220378	11752	13065	+	1314	20	0.029184
44577_13	k141_220378	13560	14162	-	603	7	0.0222582
44577_14	k141_220378	14187	15044	-	858	11	0.0245819
44577_15	k141_220378	15450	17000	-	1551	12	0.0148347
44577_16	k141_220378	17278	18132	+	855	10	0.0224256
44577_17	k141_220378	18231	19292	-	1062	3	0.00541635
44577_18	k141_220378	20223	22964	-	2742	37	0.0258729
44577_19	k141_220378	22972	23859	-	888	6	0.0129553
44577_20	k141_220378	23943	26021	-	2079	17	0.0156785
44577_21	k141_220378	26025	26264	-	240	0	0
44578_1	k141_36857	2	223	+	222	0	0
44578_2	k141_36857	325	1980	-	1656	20	0.0231569
44578_3	k141_36857	1984	2367	-	384	3	0.0149796
44578_4	k141_36857	2445	3353	+	909	22	0.0464055
44579_1	k141_184306	3	62	-	60	0	0
44579_2	k141_184306	169	1119	-	951	0	0
44580_1	k141_11570	73	669	-	597	0	0
44580_2	k141_11570	885	1466	-	582	0	0
44580_3	k141_11570	1707	2642	-	936	0	0
44580_4	k141_11570	2795	3706	-	912	0	0
44580_5	k141_11570	3950	5065	+	1116	0	0
44580_6	k141_11570	5293	6201	+	909	0	0
44580_7	k141_11570	6213	7457	+	1245	0	0
44580_8	k141_11570	7454	8260	+	807	0	0
44580_9	k141_11570	8253	8957	+	705	0	0
44580_10	k141_11570	10299	10850	-	552	0	0
44581_1	k141_196530	3	614	+	612	2	0.00626598
44581_2	k141_196530	611	1414	+	804	0	0
44581_3	k141_196530	1465	1827	+	363	1	0.00528206
44581_4	k141_196530	1831	2304	+	474	0	0
44582_1	k141_105799	1	918	+	918	9	0.0187979
44582_2	k141_105799	911	1729	+	819	14	0.0327759
44582_3	k141_105799	1792	2271	-	480	1	0.00399456
44582_4	k141_105799	2511	4475	+	1965	15	0.0146366
44582_5	k141_105799	4472	5134	+	663	7	0.0202439
44582_6	k141_105799	5187	6197	+	1011	9	0.0170687
44582_7	k141_105799	6202	6987	+	786	18	0.0439097
44582_8	k141_105799	7069	7551	-	483	0	0
44582_9	k141_105799	7923	8465	+	543	0	0
44583_1	k141_61227	3	1322	-	1320	8	0.0116205
44583_2	k141_61227	1789	2805	+	1017	24	0.0452481
44584_1	k141_97060	107	1543	+	1437	0	0
44584_2	k141_97060	1646	1735	+	90	0	0
44584_3	k141_97060	1767	2054	+	288	0	0
44584_4	k141_97060	2401	3114	-	714	0	0
44585_1	k141_122090	932	2212	-	1281	0	0
44585_2	k141_122090	2740	9534	-	6795	0	0
44585_3	k141_122090	10367	12046	-	1680	0	0
44585_4	k141_122090	12564	15188	-	2625	0	0
44585_5	k141_122090	15446	15901	-	456	0	0
44585_6	k141_122090	16006	17187	-	1182	0	0
44585_7	k141_122090	17200	18924	-	1725	0	0
44585_8	k141_122090	19089	20219	-	1131	0	0
44585_9	k141_122090	20327	20716	-	390	0	0
44585_10	k141_122090	20772	21122	-	351	0	0
44585_11	k141_122090	21183	22709	-	1527	0	0
44585_12	k141_122090	22844	23275	-	432	0	0
44585_13	k141_122090	23311	24249	-	939	0	0
44585_14	k141_122090	24331	24720	-	390	0	0
44585_15	k141_122090	24757	26406	-	1650	0	0
44585_16	k141_122090	26670	28208	-	1539	0	0
44585_17	k141_122090	28634	30358	-	1725	0	0
44585_18	k141_122090	30373	32163	-	1791	1	0.00107057
44585_19	k141_122090	32241	32609	-	369	0	0
44585_20	k141_122090	32614	33165	-	552	0	0
44585_21	k141_122090	33167	33676	-	510	0	0
44585_22	k141_122090	33791	34561	-	771	0	0
44585_23	k141_122090	34565	34918	-	354	0	0
44585_24	k141_122090	34908	36287	-	1380	0	0
44585_25	k141_122090	36316	36759	-	444	0	0
44585_26	k141_122090	36765	37124	-	360	0	0
44585_27	k141_122090	37307	38596	-	1290	0	0
44585_28	k141_122090	38633	39643	-	1011	0	0
44585_29	k141_122090	40398	40664	+	267	0	0
44585_30	k141_122090	40686	40925	+	240	0	0
44586_1	k141_246410	3	74	-	72	0	0
44586_2	k141_246410	225	467	+	243	0	0
44586_3	k141_246410	534	953	+	420	0	0
44586_4	k141_246410	1274	1744	+	471	4	0.0162836
44586_5	k141_246410	1784	3889	+	2106	1	0.000910441
44586_6	k141_246410	3981	4070	+	90	0	0
44587_1	k141_204486	2	583	+	582	33	0.108718
44587_2	k141_204486	597	1181	+	585	27	0.0884949
44587_3	k141_204486	1424	2878	+	1455	48	0.0632541
44588_1	k141_105800	3	464	-	462	0	0
44588_2	k141_105800	498	1136	-	639	0	0
44588_3	k141_105800	1133	1216	-	84	0	0
44589_1	k141_134160	1	357	-	357	0	0
44589_2	k141_134160	1159	2556	+	1398	3	0.00411457
44589_3	k141_134160	2924	3220	+	297	0	0
44589_4	k141_134160	3225	3440	+	216	0	0
44589_5	k141_134160	3454	3783	+	330	0	0
44589_6	k141_134160	3818	4435	+	618	0	0
44589_7	k141_134160	4428	4625	+	198	0	0
44589_8	k141_134160	4713	5594	+	882	0	0
44589_9	k141_134160	5756	6160	+	405	0	0
44589_10	k141_134160	6192	7001	+	810	0	0
44589_11	k141_134160	7097	9157	+	2061	0	0
44589_12	k141_134160	9170	9415	+	246	0	0
44589_13	k141_134160	10051	10290	+	240	2	0.0159782
44589_14	k141_134160	10373	11953	+	1581	20	0.0242554
44589_15	k141_134160	12087	12467	+	381	10	0.0503252
44589_16	k141_134160	12576	12806	+	231	2	0.0166008
44589_17	k141_134160	12991	14529	+	1539	7	0.00872107
44589_18	k141_134160	14606	15820	+	1215	10	0.015781
44589_19	k141_134160	16016	16339	+	324	3	0.0177536
44589_20	k141_134160	16364	16606	+	243	1	0.00789049
44589_21	k141_134160	16687	17571	+	885	6	0.0129992
44589_22	k141_134160	17587	17997	+	411	0	0
44589_23	k141_134160	18017	18505	+	489	0	0
44589_24	k141_134160	18511	19053	+	543	0	0
44589_25	k141_134160	19204	19773	+	570	0	0
44589_26	k141_134160	19789	20175	+	387	0	0
44589_27	k141_134160	20344	20634	+	291	0	0
44589_28	k141_134160	20646	21452	+	807	6	0.0142557
44589_29	k141_134160	21449	22126	+	678	0	0
44589_30	k141_134160	22298	22780	+	483	4	0.015879
44590_1	k141_73188	2	994	-	993	0	0
44590_2	k141_73188	1165	1887	+	723	0	0
44591_1	k141_159749	2	1087	+	1086	0	0
44591_2	k141_159749	1100	4222	+	3123	32	0.0196466
44591_3	k141_159749	4197	4895	+	699	1	0.00274305
44591_4	k141_159749	4920	5045	+	126	0	0
44592_1	k141_122091	2	409	+	408	0	0
44592_2	k141_122091	578	1159	+	582	0	0
44593_1	k141_204487	3	764	-	762	3	0.00754878
44593_2	k141_204487	796	1020	-	225	0	0
44594_1	k141_246411	3	755	-	753	13	0.0331023
44594_2	k141_246411	762	1358	-	597	0	0
44595_1	k141_184309	67	933	+	867	0	0
44595_2	k141_184309	956	1807	+	852	0	0
44595_3	k141_184309	1804	2670	+	867	0	0
44595_4	k141_184309	2677	2892	+	216	0	0
44596_1	k141_105803	3	680	-	678	9	0.0254521
44596_2	k141_105803	921	1031	+	111	0	0
44597_1	k141_23730	3	1061	-	1059	7	0.012674
44597_2	k141_23730	1092	1874	-	783	0	0
44597_3	k141_23730	2049	2915	+	867	3	0.00663456
44597_4	k141_23730	2940	3551	-	612	0	0
44598_1	k141_196535	306	1253	-	948	0	0
44598_2	k141_196535	1535	2884	-	1350	0	0
44599_1	k141_11576	3	362	+	360	0	0
44599_2	k141_11576	457	2337	+	1881	6	0.00611607
44600_1	k141_159751	2	343	-	342	0	0
44600_2	k141_159751	410	1156	-	747	8	0.0205343
44600_3	k141_159751	1213	2175	-	963	0	0
44601_1	k141_122095	3	506	-	504	0	0
44601_2	k141_122095	788	1327	+	540	0	0
44602_1	k141_147489	2	280	+	279	0	0
44602_2	k141_147489	285	1649	+	1365	5	0.0070234
44602_3	k141_147489	1772	2794	+	1023	8	0.0149942
44603_1	k141_134166	3	278	-	276	0	0
44603_2	k141_134166	563	1060	+	498	0	0
44604_1	k141_204493	1	609	-	609	10	0.0314842
44604_2	k141_204493	918	1019	+	102	0	0
44605_1	k141_36865	1	297	-	297	4	0.0258234
44605_2	k141_36865	659	1990	-	1332	10	0.0143948
44606_1	k141_97069	2	826	-	825	0	0
44606_2	k141_97069	990	1553	+	564	0	0
44607_1	k141_11577	3	317	+	315	0	0
44607_2	k141_11577	354	1829	+	1476	0	0
44608_1	k141_105808	2	835	+	834	6	0.0137942
44608_2	k141_105808	942	1226	+	285	0	0
44609_1	k141_204494	2	532	-	531	0	0
44610_1	k141_246421	3	1040	-	1038	0	0
44611_1	k141_61230	3	419	-	417	0	0
44611_2	k141_61230	711	1070	+	360	0	0
44611_3	k141_61230	1154	1816	+	663	0	0
44611_4	k141_61230	1832	4252	+	2421	0	0
44611_5	k141_61230	4280	5542	+	1263	0	0
44612_1	k141_11578	3	125	+	123	0	0
44612_2	k141_11578	224	997	+	774	0	0
44612_3	k141_11578	1124	1711	-	588	0	0
44613_1	k141_204496	1	270	+	270	0	0
44613_2	k141_204496	458	1009	+	552	0	0
44613_3	k141_204496	1010	1108	+	99	0	0
44614_1	k141_159756	1	105	-	105	4	0.0730434
44614_2	k141_159756	245	661	+	417	0	0
44614_3	k141_159756	651	875	+	225	8	0.0681738
44614_4	k141_159756	865	2172	+	1308	27	0.0395791
44615_1	k141_97074	527	1936	+	1410	0	0
44616_1	k141_134174	1	435	-	435	0	0
44616_2	k141_134174	468	635	-	168	0	0
44616_3	k141_134174	640	1185	-	546	0	0
44617_1	k141_11580	2	1243	-	1242	0	0
44618_1	k141_196544	3	107	-	105	0	0
44618_2	k141_196544	292	459	+	168	1	0.011413
44618_3	k141_196544	654	2075	-	1422	56	0.075509
44618_4	k141_196544	2105	2977	-	873	21	0.0461228
44619_1	k141_204499	3	1046	-	1044	1	0.00183658
44619_2	k141_204499	1225	1509	-	285	0	0
44620_1	k141_220384	1	426	-	426	4	0.0180037
44620_2	k141_220384	626	1000	-	375	43	0.219861
44620_3	k141_220384	1005	2399	-	1395	70	0.0962131
44620_4	k141_220384	2691	2915	-	225	3	0.0255652
44620_5	k141_220384	3106	3438	-	333	4	0.0230317
44620_6	k141_220384	3414	4499	-	1086	35	0.0617943
44620_7	k141_220384	4625	4945	-	321	31	0.185168
44620_8	k141_220384	4935	6047	-	1113	56	0.0964724
44620_9	k141_220384	6050	6244	-	195	11	0.10816
44620_10	k141_220384	6426	6875	+	450	53	0.225826
44621_1	k141_246428	297	1070	+	774	8	0.019818
44622_1	k141_97076	2	805	-	804	25	0.0596203
44623_1	k141_23744	2	349	+	348	0	0
44623_2	k141_23744	459	1022	+	564	2	0.00679925
44623_3	k141_23744	1105	1653	+	549	9	0.0314326
44624_1	k141_122108	1	408	-	408	4	0.0187979
44624_2	k141_122108	398	1249	-	852	10	0.0225046
44625_1	k141_147491	1	93	+	93	10	0.206171
44625_2	k141_147491	293	871	+	579	11	0.0364271
44625_3	k141_147491	1226	2794	+	1569	33	0.0403275
44625_4	k141_147491	2807	4711	+	1905	58	0.0583772
44625_5	k141_147491	4731	5840	+	1110	28	0.0483666
44625_6	k141_147491	5847	5948	-	102	0	0
44625_7	k141_147491	6135	6275	+	141	11	0.149584
44626_1	k141_196545	3	953	+	951	6	0.0120971
44626_2	k141_196545	1115	1690	+	576	9	0.0299592
44626_3	k141_196545	1756	2127	+	372	7	0.0360799
44627_1	k141_73190	59	373	-	315	0	0
44627_2	k141_73190	451	1881	-	1431	0	0
44627_3	k141_73190	2093	2641	-	549	0	0
44627_4	k141_73190	2710	3531	-	822	0	0
44627_5	k141_73190	3641	6196	+	2556	18	0.0135027
44627_6	k141_73190	6186	7871	-	1686	4	0.00454897
44627_7	k141_73190	8291	9286	+	996	0	0
44628_1	k141_36868	1	321	+	321	14	0.0836244
44628_2	k141_36868	381	1271	+	891	33	0.0710144
44628_3	k141_36868	1368	2711	+	1344	76	0.108424
44628_4	k141_36868	2708	3187	+	480	43	0.171766
44628_5	k141_36868	3310	4101	+	792	23	0.0556818
44628_6	k141_36868	4113	4964	+	852	31	0.0697642
44628_7	k141_36868	5022	5402	+	381	17	0.0855528
44629_1	k141_36871	3	1172	-	1170	0	0
44630_1	k141_61243	78	908	-	831	0	0
44630_2	k141_61243	1035	1451	+	417	0	0
44631_1	k141_11593	1	954	+	954	0	0
44632_1	k141_97086	2	295	-	294	0	0
44632_2	k141_97086	276	1139	-	864	6	0.0133152
44633_1	k141_204501	2	85	-	84	0	0
44633_2	k141_204501	436	900	-	465	0	0
44633_3	k141_204501	1016	1378	-	363	0	0
44633_4	k141_204501	1407	1589	-	183	0	0
44633_5	k141_204501	1586	1795	-	210	0	0
44633_6	k141_204501	1799	2167	-	369	0	0
44633_7	k141_204501	2164	2595	-	432	0	0
44633_8	k141_204501	2742	3170	-	429	0	0
44633_9	k141_204501	3288	3632	-	345	0	0
44633_10	k141_204501	4051	4506	-	456	0	0
44634_1	k141_184312	162	1091	-	930	0	0
44634_2	k141_184312	1380	2291	+	912	0	0
44634_3	k141_184312	2288	2434	+	147	0	0
44634_4	k141_184312	2451	3704	+	1254	0	0
44634_5	k141_184312	3979	5280	+	1302	0	0
44634_6	k141_184312	5324	6703	+	1380	0	0
44634_7	k141_184312	7030	8403	+	1374	0	0
44634_8	k141_184312	8489	9109	+	621	0	0
44634_9	k141_184312	9289	10920	+	1632	0	0
44635_1	k141_122114	3	1274	-	1272	40	0.0602953
44636_1	k141_159760	24	1304	-	1281	4	0.00598716
44636_2	k141_159760	1305	1682	-	378	0	0
44636_3	k141_159760	1812	2051	+	240	0	0
44636_4	k141_159760	2149	2268	+	120	2	0.0319565
44636_5	k141_159760	2442	3584	+	1143	2	0.00335501
44636_6	k141_159760	3711	4241	+	531	0	0
44636_7	k141_159760	4375	5313	-	939	3	0.00612584
