# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_5_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_5/C23_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_5/C23_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_5/C23_1.bam	RPKM
10009_2	k141_52418	645	1850	+	1206	40	8.67673
10009_3	k141_52418	1979	2569	+	591	46	20.3617
10010_1	k141_69986	52	2049	+	1998	65	8.51062
10011_1	k141_45638	1	915	-	915	39	11.1503
10011_2	k141_45638	1146	2558	-	1413	116	21.4763
10011_3	k141_45638	2718	3602	+	885	29	8.57232
10011_4	k141_45638	3676	3774	-	99	3	7.92738
10012_1	k141_5898	2	79	-	78	0	0
10012_2	k141_5898	76	471	-	396	7	4.6243
10012_3	k141_5898	498	773	-	276	2	1.89568
10012_4	k141_5898	878	1045	-	168	5	7.78582
10013_1	k141_16434	2	1102	+	1101	8	1.90084
10014_1	k141_34879	1	951	-	951	44	12.1036
10014_2	k141_34879	944	1453	-	510	16	8.20717
10015_1	k141_41263	24	1307	+	1284	36	7.33468
10016_1	k141_52420	3	611	+	609	13	5.58431
10016_2	k141_52420	699	1010	+	312	3	2.51542
10017_1	k141_20353	2	658	+	657	10	3.98179
10017_2	k141_20353	892	1545	+	654	15	6.00008
10018_1	k141_69987	2	931	+	930	17	4.782
10018_2	k141_69987	1061	1207	-	147	6	10.6777
10019_1	k141_52424	1	1065	+	1065	28	6.87784
10020_1	k141_9963	1	1593	+	1593	32	5.25506
10021_1	k141_41266	2	1261	-	1260	5	1.03811
10022_1	k141_55652	3	1754	+	1752	34	5.07678
10022_2	k141_55652	1775	1900	+	126	0	0
10023_1	k141_13392	125	1231	+	1107	7	1.65422
10024_1	k141_20355	1	600	+	600	12	5.23207
10024_2	k141_20355	890	1378	+	489	10	5.34976
10024_3	k141_20355	1383	2219	+	837	8	2.50039
10024_4	k141_20355	2191	2418	+	228	0	0
10025_1	k141_69993	3	1400	+	1398	17	3.18116
10026_1	k141_31529	257	1054	+	798	6	1.96694
10027_1	k141_9968	1	1209	-	1209	15	3.2457
10028_1	k141_3048	3	191	-	189	0	0
10028_2	k141_3048	209	2206	-	1998	52	6.8085
10029_1	k141_34884	298	1593	-	1296	75	15.1391
10029_2	k141_34884	1698	2573	-	876	32	9.55629
10029_3	k141_34884	2706	4013	-	1308	34	6.80009
10030_1	k141_16437	40	1167	+	1128	37	8.58097
10030_2	k141_16437	1186	2040	+	855	27	8.26116
10030_3	k141_16437	2539	3159	+	621	27	11.3741
10030_4	k141_16437	3107	3835	+	729	32	11.4833
10030_5	k141_16437	3987	4898	+	912	19	5.45007
10031_1	k141_45657	102	836	-	735	27	9.60992
10031_2	k141_45657	836	1027	-	192	2	2.72504
10032_1	k141_5900	142	345	+	204	9	11.5413
10032_2	k141_5900	384	611	+	228	4	4.58953
10032_3	k141_5900	595	1845	+	1251	32	6.6917
10032_4	k141_5900	1842	3155	+	1314	31	6.17177
10032_5	k141_5900	3210	3725	+	516	4	2.02793
10032_6	k141_5900	3757	4578	+	822	25	7.95631
10032_7	k141_5900	4606	4965	+	360	9	6.54009
10032_8	k141_5900	4949	5266	+	318	6	4.93591
10032_9	k141_5900	5256	5579	+	324	6	4.84451
10032_10	k141_5900	5584	5925	+	342	4	3.05969
10032_11	k141_5900	5972	6556	+	585	20	8.94371
10033_1	k141_69995	1	132	+	132	0	0
10033_2	k141_69995	393	959	-	567	84	38.7561
10033_3	k141_69995	956	1531	-	576	74	33.6088
10033_4	k141_69995	1697	1870	-	174	26	39.0902
10034_1	k141_52430	2	1003	-	1002	29	7.57136
10034_2	k141_52430	1271	1591	+	321	9	7.33468
10034_3	k141_52430	1776	2168	+	393	16	10.6505
10034_4	k141_52430	2286	2369	+	84	0	0
10035_1	k141_20358	2	355	-	354	1	0.738993
10035_2	k141_20358	352	2319	-	1968	70	9.305
10035_3	k141_20358	2604	3131	-	528	21	10.4047
10036_1	k141_3053	1	297	+	297	2	1.76164
10036_2	k141_3053	294	938	+	645	12	4.86704
10037_1	k141_13398	3	206	-	204	9	11.5413
10037_2	k141_13398	324	491	-	168	12	18.686
10037_3	k141_13398	504	1109	-	606	37	15.9725
10037_4	k141_13398	1111	1305	-	195	13	17.4402
10037_5	k141_13398	1381	1686	-	306	11	9.40405
10038_1	k141_52431	3	485	+	483	30	16.2487
10038_2	k141_52431	531	731	-	201	16	20.8242
10038_3	k141_52431	782	1111	-	330	17	13.4765
10039_1	k141_9974	1	393	+	393	7	4.6596
10039_2	k141_9974	520	1557	+	1038	45	11.3412
10040_1	k141_13401	2	1030	-	1029	23	5.84731
10041_1	k141_16440	135	1121	-	987	25	6.62623
10041_2	k141_16440	1136	2599	-	1464	58	10.3641
10041_3	k141_16440	2647	2928	-	282	4	3.71069
10042_1	k141_9975	83	205	+	123	0	0
10042_2	k141_9975	302	916	+	615	21	8.9328
10043_1	k141_45665	3	1346	+	1344	29	5.64472
10044_1	k141_3060	3	128	+	126	2	4.15244
10044_2	k141_3060	259	540	+	282	14	12.9874
10044_3	k141_3060	557	1045	+	489	10	5.34976
10045_1	k141_5909	1	1014	-	1014	8	2.06393
10045_2	k141_5909	1034	1198	+	165	4	6.3419
10045_3	k141_5909	1432	1521	+	90	0	0
10046_1	k141_38274	2	1234	+	1233	69	14.6396
10046_2	k141_38274	1234	2643	+	1410	114	21.1509
10046_3	k141_38274	2723	3862	-	1140	108	24.7835
10046_4	k141_38274	4058	5137	+	1080	100	24.2225
10046_5	k141_38274	5516	6880	-	1365	220	42.1632
10046_6	k141_38274	7247	7399	-	153	58	99.1699
10046_7	k141_38274	7491	7619	-	129	22	44.6145
10046_8	k141_38274	7981	8934	-	954	146	40.0358
10046_9	k141_38274	9521	10567	+	1047	141	35.2303
10046_10	k141_38274	10830	11018	+	189	34	47.0609
10046_11	k141_38274	11075	11401	-	327	80	64.0009
10046_12	k141_38274	11860	12885	+	1026	142	36.2063
10046_13	k141_38274	12938	13222	-	285	65	59.664
10046_14	k141_38274	13567	18138	+	4572	384	21.9719
10046_15	k141_38274	18140	19675	+	1536	167	28.4426
10046_16	k141_38274	19864	21111	+	1248	108	22.6388
10047_1	k141_41290	40	867	+	828	11	3.47541
10047_2	k141_41290	864	1124	+	261	0	0
10048_1	k141_9981	1	405	-	405	7	4.52154
10048_2	k141_9981	576	1121	-	546	10	4.79127
10049_1	k141_70002	157	633	+	477	49	26.8733
10049_2	k141_70002	1039	1947	+	909	53	15.253
10049_3	k141_70002	2170	3477	+	1308	66	13.2002
10049_4	k141_70002	3825	4031	-	207	7	8.84649
10050_1	k141_34894	1	198	+	198	66	87.2012
10050_2	k141_34894	251	460	+	210	57	71.0067
10050_3	k141_34894	476	991	+	516	218	110.522
10050_4	k141_34894	1062	1487	+	426	117	71.8488
10050_5	k141_34894	1549	2241	+	693	261	98.526
10050_6	k141_34894	2720	3700	+	981	347	92.5346
10051_1	k141_45668	1	1005	+	1005	19	4.94574
10051_2	k141_45668	1087	1176	+	90	3	8.72012
10052_1	k141_27983	1	123	+	123	11	23.3954
10052_2	k141_27983	656	862	+	207	27	34.1222
10052_3	k141_27983	908	1261	+	354	8	5.91194
10052_4	k141_27983	1394	1588	+	195	9	12.074
10052_5	k141_27983	1570	1998	+	429	16	9.75677
10052_6	k141_27983	1991	2359	+	369	4	2.83581
10052_7	k141_27983	2385	2708	+	324	2	1.61484
10052_8	k141_27983	2662	2862	+	201	4	5.20604
10052_9	k141_27983	2859	2996	+	138	0	0
10052_10	k141_27983	2993	3427	+	435	27	16.2375
10052_11	k141_27983	3411	3689	+	279	14	13.1271
10052_12	k141_27983	3679	4008	+	330	24	19.0257
10052_13	k141_27983	4011	4526	+	516	41	20.7863
10052_14	k141_27983	4529	4855	+	327	12	9.60013
10052_15	k141_27983	4842	5048	+	207	10	12.6378
10052_16	k141_27983	5154	5369	+	216	12	14.5335
10052_17	k141_27983	5421	5660	+	240	17	18.5302
10052_18	k141_27983	5832	6233	+	402	21	13.6659
10052_19	k141_27983	6748	7185	+	438	50	29.8634
10052_20	k141_27983	7231	7449	+	219	27	32.2525
10052_21	k141_27983	7468	7656	+	189	10	13.8415
10052_22	k141_27983	7819	7965	+	147	24	42.7108
10052_23	k141_27983	8850	9647	+	798	48	15.7355
10052_24	k141_27983	9660	9785	+	126	6	12.4573
10052_25	k141_27983	9807	9992	+	186	24	33.7553
10052_26	k141_27983	10014	10211	+	198	2	2.64246
10052_27	k141_27983	10266	10565	+	300	48	41.8566
10052_28	k141_27983	10677	10793	+	117	14	31.303
10052_29	k141_27983	10880	11002	+	123	10	21.2686
10052_30	k141_27983	12269	12400	+	132	4	7.92738
10052_31	k141_27983	12464	13261	+	798	65	21.3086
10052_32	k141_27983	13262	13642	+	381	48	32.9579
10052_33	k141_27983	13685	15151	+	1467	162	28.8887
10052_34	k141_27983	15227	15979	+	753	92	31.9622
10052_35	k141_27983	15979	16623	+	645	41	16.6291
10052_36	k141_27983	17489	17734	+	246	25	26.5857
10052_37	k141_27983	17864	18478	+	615	49	20.8432
10052_38	k141_27983	18558	18722	+	165	12	19.0257
10052_39	k141_27983	19262	19534	+	273	4	3.83302
10052_40	k141_27983	19624	19830	+	207	29	36.6498
10052_41	k141_27983	20557	20979	+	423	7	4.32914
10053_1	k141_20359	1	1413	+	1413	33	6.10964
10053_2	k141_20359	1571	2680	+	1110	24	5.65629
10053_3	k141_20359	3294	4211	+	918	62	17.6682
10053_4	k141_20359	4226	5275	+	1050	20	4.98292
10053_5	k141_20359	5295	6293	+	999	39	10.2127
10053_6	k141_20359	6293	7279	+	987	26	6.89128
10054_1	k141_34896	2	823	-	822	8	2.54602
10054_2	k141_34896	840	1049	-	210	3	3.73719
10054_3	k141_34896	1202	1294	+	93	1	2.81294
10055_1	k141_31548	2	547	+	546	7	3.35389
10055_2	k141_31548	638	1246	+	609	18	7.73212
10055_3	k141_31548	1243	1806	+	564	18	8.34905
10055_4	k141_31548	2098	2556	+	459	24	13.6786
10056_1	k141_13409	3	650	+	648	7	2.82596
10056_2	k141_13409	671	1495	+	825	36	11.4154
10056_3	k141_13409	1598	1798	-	201	0	0
10057_1	k141_41291	3	599	-	597	8	3.50557
10057_2	k141_41291	599	919	-	321	3	2.44489
10057_3	k141_41291	952	1419	-	468	23	12.8566
10057_4	k141_41291	1505	2401	-	897	84	24.498
10057_5	k141_41291	2538	2954	-	417	39	24.4665
10057_6	k141_41291	3098	3400	-	303	26	22.4478
10058_1	k141_3066	2	220	+	219	2	2.38907
10058_2	k141_3066	280	1731	+	1452	61	10.9902
10059_1	k141_66151	457	2919	-	2463	177	18.7998
10059_2	k141_66151	3141	4466	+	1326	100	19.7288
10059_3	k141_66151	4463	5647	+	1185	73	16.1157
10059_4	k141_66151	5766	6557	-	792	92	30.3883
10059_5	k141_66151	6671	7555	-	885	53	15.6666
10059_6	k141_66151	7757	9934	-	2178	170	20.419
10059_7	k141_66151	10167	11123	-	957	76	20.7752
10059_8	k141_66151	11245	13605	-	2361	213	23.6008
10059_9	k141_66151	13851	13994	-	144	19	34.5171
10059_10	k141_66151	14238	15470	+	1233	72	15.2761
10059_11	k141_66151	15556	17994	-	2439	179	19.1993
10059_12	k141_66151	18158	18880	-	723	53	19.177
10059_13	k141_66151	19075	20862	-	1788	136	19.8983
10059_14	k141_66151	20893	22755	-	1863	163	22.8885
10059_15	k141_66151	23155	24252	+	1098	88	20.9664
10059_16	k141_66151	24769	24957	+	189	35	48.4451
10059_17	k141_66151	25069	25890	+	822	71	22.5959
10059_18	k141_66151	26089	27219	-	1131	73	16.8851
10059_19	k141_66151	27289	28167	-	879	58	17.2617
10059_20	k141_66151	28236	29174	-	939	61	16.9945
10059_21	k141_66151	29338	30645	-	1308	116	23.2003
10059_22	k141_66151	30893	31915	-	1023	117	29.9195
10059_23	k141_66151	32416	34668	-	2253	218	25.3127
10059_24	k141_66151	34915	36225	+	1311	139	27.7368
10059_25	k141_66151	36337	38793	+	2457	165	17.568
10059_26	k141_66151	38926	39942	+	1017	87	22.3791
10059_27	k141_66151	40036	41373	-	1338	95	18.5742
10059_28	k141_66151	41664	42476	-	813	62	19.9501
10059_29	k141_66151	42547	44553	-	2007	133	17.336
10059_30	k141_66151	44690	45622	-	933	48	13.4587
10059_31	k141_66151	45728	46687	-	960	47	12.8077
10059_32	k141_66151	46684	47550	-	867	52	15.6902
10059_33	k141_66151	47890	49197	-	1308	82	16.4002
10059_34	k141_66151	49492	50616	+	1125	76	17.6728
10059_35	k141_66151	50981	52540	-	1560	143	23.9803
10059_36	k141_66151	52901	54037	+	1137	76	17.4862
10060_1	k141_52447	3	461	-	459	1	0.569942
10060_2	k141_52447	502	1032	-	531	19	9.36058
10061_1	k141_62893	3	1514	+	1512	89	15.3986
10061_2	k141_62893	1399	1875	-	477	70	38.3904
10061_3	k141_62893	2216	4717	+	2502	249	26.0349
10061_4	k141_62893	4717	6162	+	1446	153	27.68
10061_5	k141_62893	6186	7595	+	1410	158	29.3144
10061_6	k141_62893	8275	10035	+	1761	161	23.9172
10061_7	k141_62893	10066	10716	+	651	28	11.2518
10061_8	k141_62893	11046	12230	+	1185	154	33.9974
10061_9	k141_62893	12299	13576	-	1278	93	19.0369
10061_10	k141_62893	13700	14875	+	1176	61	13.5696
10061_11	k141_62893	14900	16060	+	1161	56	12.6183
10061_12	k141_62893	16080	16613	+	534	35	17.1463
10061_13	k141_62893	16743	17195	+	453	113	65.2565
10061_14	k141_62893	17210	17338	-	129	18	36.5028
10061_15	k141_62893	17915	18466	+	552	84	39.8092
10061_16	k141_62893	18506	18664	-	159	28	46.0685
10061_17	k141_62893	19042	19827	+	786	132	43.9334
10061_18	k141_62893	19872	25517	+	5646	673	31.183
10061_19	k141_62893	25524	26072	+	549	42	20.0134
10061_20	k141_62893	27728	28279	+	552	43	20.3785
10061_21	k141_62893	28367	28933	+	567	45	20.7622
10061_22	k141_62893	28942	29712	+	771	14	4.75026
10061_23	k141_62893	29825	31618	-	1794	95	13.853
10061_24	k141_62893	31652	32926	-	1275	56	11.49
10061_25	k141_62893	33171	33590	-	420	48	29.8975
10061_26	k141_62893	33826	34566	+	741	65	22.9477
10061_27	k141_62893	34547	36874	+	2328	138	15.5074
10061_28	k141_62893	36816	37121	+	306	18	15.3884
10061_29	k141_62893	37162	38229	+	1068	59	14.4519
10061_30	k141_62893	38234	39268	+	1035	64	16.1764
10061_31	k141_62893	39441	40580	-	1140	62	14.2276
10062_1	k141_16452	2	271	-	270	1	0.968902
10062_2	k141_16452	273	1355	-	1083	36	8.69596
10062_3	k141_16452	1404	1724	-	321	3	2.44489
10063_1	k141_9988	1	171	+	171	0	0
10063_2	k141_9988	176	538	+	363	6	4.32402
10063_3	k141_9988	538	963	+	426	28	17.1946
10063_4	k141_9988	960	1334	+	375	12	8.37131
10064_1	k141_34898	3	1088	+	1086	15	3.61331
10065_1	k141_38282	134	328	+	195	5	6.70778
10065_2	k141_38282	482	1111	-	630	18	7.47439
10066_1	k141_20362	3	1529	+	1527	24	4.11165
10067_1	k141_55655	2	580	-	579	10	4.51819
10067_2	k141_55655	620	3112	-	2493	75	7.87014
10067_3	k141_55655	3140	4282	-	1143	68	15.5635
10067_4	k141_55655	4299	5123	-	825	42	13.318
10067_5	k141_55655	5125	5934	-	810	45	14.5335
10067_6	k141_55655	5934	7241	-	1308	94	18.8003
10067_7	k141_55655	7685	9793	-	2109	138	17.1177
10067_8	k141_55655	10209	11585	-	1377	90	17.0983
10067_9	k141_55655	11800	12537	-	738	15	5.31714
10067_10	k141_55655	12546	13451	-	906	15	4.33118
10067_11	k141_55655	13476	14180	-	705	13	4.82389
10068_1	k141_41293	3	137	+	135	2	3.87561
10068_2	k141_41293	411	1154	+	744	10	3.51618
10069_1	k141_9989	1	393	-	393	10	6.65658
10069_2	k141_9989	429	1478	-	1050	14	3.48805
10070_1	k141_16455	2	304	-	303	5	4.31689
10070_2	k141_16455	493	993	-	501	18	9.39893
10070_3	k141_16455	987	1118	-	132	0	0
10071_1	k141_3071	182	1039	-	858	15	4.57349
10072_1	k141_52452	14	556	-	543	9	4.33597
10072_2	k141_52452	709	1014	+	306	2	1.70983
10073_1	k141_48336	3	1901	+	1899	97	13.3626
10073_2	k141_48336	1892	2908	-	1017	41	10.5465
10073_3	k141_48336	2928	3896	-	969	81	21.8678
10073_4	k141_48336	4503	5246	+	744	52	18.2841
10073_5	k141_48336	5289	6074	+	786	55	18.3056
10073_6	k141_48336	6105	7175	+	1071	91	22.2277
10073_7	k141_48336	7266	8006	+	741	45	15.8869
10073_8	k141_48336	8028	9017	+	990	102	26.9531
10073_9	k141_48336	9415	11643	+	2229	150	17.6045
10073_10	k141_48336	11995	13401	+	1407	107	19.8945
10073_11	k141_48336	13385	14977	+	1593	78	12.8092
10073_12	k141_48336	14967	15752	+	786	61	20.3026
10073_13	k141_48336	15749	16396	+	648	20	8.07418
10073_14	k141_48336	16393	17565	+	1173	90	20.0719
10073_15	k141_48336	17579	18367	+	789	14	4.64189
10073_16	k141_48336	18492	21509	-	3018	232	20.11
10073_17	k141_48336	21659	21796	+	138	56	106.158
10073_18	k141_48336	22525	32007	+	9483	522	14.4002
10073_19	k141_48336	32132	32542	-	411	20	12.7301
10073_20	k141_48336	32724	33077	-	354	35	25.8648
10073_21	k141_48336	33315	34478	-	1164	106	23.823
10073_22	k141_48336	34565	34801	-	237	44	48.5677
10073_23	k141_48336	35253	35975	+	723	78	28.2228
10073_24	k141_48336	36566	38428	+	1863	152	21.3439
10073_25	k141_48336	38503	38784	+	282	45	41.7452
10073_26	k141_48336	38818	39600	-	783	92	30.7376
10073_27	k141_48336	39617	41884	-	2268	165	19.032
10073_28	k141_48336	42308	42937	+	630	93	38.6177
10073_29	k141_48336	43093	43881	+	789	64	21.2201
10073_30	k141_48336	43967	45754	+	1788	150	21.9466
10073_31	k141_48336	45787	47148	-	1362	124	23.8171
10073_32	k141_48336	47673	48497	+	825	107	33.9292
10073_33	k141_48336	48648	49739	-	1092	101	24.1959
10073_34	k141_48336	49867	50247	+	381	49	33.6445
10073_35	k141_48336	50478	51638	+	1161	100	22.5326
10073_36	k141_48336	51681	51968	-	288	53	48.1423
10073_37	k141_48336	52109	52240	+	132	47	93.1467
10073_38	k141_48336	52479	52580	-	102	23	58.989
10073_39	k141_48336	52817	53269	+	453	38	21.9447
10073_40	k141_48336	53309	53689	-	381	40	27.4649
10073_41	k141_48336	53776	55929	+	2154	171	20.768
10073_42	k141_48336	56489	58075	+	1587	103	16.9787
10073_43	k141_48336	58200	58409	+	210	16	19.9317
10073_44	k141_48336	58559	58942	+	384	39	26.5691
10073_45	k141_48336	59073	59870	-	798	63	20.6529
10073_46	k141_48336	59994	61439	+	1446	116	20.9862
10073_47	k141_48336	61474	62859	+	1386	94	17.7422
10073_48	k141_48336	63193	63984	+	792	78	25.764
10073_49	k141_48336	64214	67375	-	3162	169	13.982
10073_50	k141_48336	67377	70250	-	2874	354	32.2226
10073_51	k141_48336	70669	71586	-	918	98	27.9272
10073_52	k141_48336	71997	78443	-	6447	542	21.993
10073_53	k141_48336	78874	80061	-	1188	89	19.5982
10073_54	k141_48336	80157	81665	-	1509	122	21.1502
10073_55	k141_48336	82319	83389	+	1071	98	23.9376
10073_56	k141_48336	83386	84264	+	879	62	18.4521
10073_57	k141_48336	84234	84473	-	240	31	33.7905
10073_58	k141_48336	84696	86354	-	1659	131	20.6571
10073_59	k141_48336	86402	87259	-	858	63	19.2086
10073_60	k141_48336	87271	88896	-	1626	100	16.0888
10073_61	k141_48336	88901	89215	-	315	30	24.9146
10073_62	k141_48336	89260	90582	-	1323	76	15.0279
10073_63	k141_48336	90610	90831	-	222	16	18.8543
10073_64	k141_48336	91380	91556	-	177	19	28.0817
10073_65	k141_48336	91816	91992	+	177	29	42.8616
10073_66	k141_48336	92077	92619	-	543	57	27.4611
10073_67	k141_48336	92699	93103	-	405	40	25.8374
10073_68	k141_48336	93233	93490	-	258	57	57.7961
10073_69	k141_48336	94121	94603	-	483	54	29.2476
10073_70	k141_48336	94912	95634	-	723	76	27.4991
10073_71	k141_48336	95631	96941	-	1311	117	23.3468
10073_72	k141_48336	97530	97700	-	171	36	55.0744
10073_73	k141_48336	97718	98170	-	453	70	40.4244
10073_74	k141_48336	98379	98951	-	573	55	25.1103
10073_75	k141_48336	99641	100432	+	792	68	22.4609
10073_76	k141_48336	100446	101372	+	927	66	18.6255
10073_77	k141_48336	101399	101935	-	537	52	25.3322
10073_78	k141_48336	101963	102484	-	522	34	17.0393
10073_79	k141_48336	102565	103515	-	951	96	26.4079
10073_80	k141_48336	103599	104267	+	669	14	5.47451
10073_81	k141_48336	104342	105484	+	1143	84	19.2255
10073_82	k141_48336	105574	106188	+	615	47	19.9925
10073_83	k141_48336	106296	106760	-	465	25	14.0647
10073_84	k141_48336	106840	107403	+	564	41	19.0173
10073_85	k141_48336	107519	107977	-	459	42	23.9376
10073_86	k141_48336	108092	108313	-	222	10	11.7839
10073_87	k141_48336	108389	108955	-	567	33	15.2256
10073_88	k141_48336	108977	109837	+	861	55	16.711
10073_89	k141_48336	109941	110396	+	456	24	13.7686
10073_90	k141_48336	110559	111380	-	822	49	15.5944
10073_91	k141_48336	111389	112333	-	945	67	18.5475
10073_92	k141_48336	112469	113137	-	669	42	16.4235
10073_93	k141_48336	113157	114425	-	1269	76	15.6673
10073_94	k141_48336	114492	116150	-	1659	108	17.0302
10073_95	k141_48336	116179	117825	-	1647	165	26.208
10073_96	k141_48336	118037	119047	-	1011	98	25.3582
10073_97	k141_48336	119429	119950	-	522	65	32.5751
10073_98	k141_48336	120248	121750	+	1503	101	17.5795
10073_99	k141_48336	122012	122173	-	162	20	32.2967
10073_100	k141_48336	122736	127172	+	4437	332	19.5746
10073_101	k141_48336	127331	128497	-	1167	121	27.1243
10073_102	k141_48336	128669	130234	-	1566	111	18.5428
10073_103	k141_48336	130248	131339	-	1092	81	19.4047
10073_104	k141_48336	131490	132254	-	765	62	21.2019
10073_105	k141_48336	132351	133811	-	1461	104	18.622
10073_106	k141_48336	133917	134672	-	756	25	8.65091
10073_107	k141_48336	134669	135484	-	816	53	16.9914
10073_108	k141_48336	135456	136676	-	1221	86	18.4258
10073_109	k141_48336	136878	137888	+	1011	133	34.4147
10073_110	k141_48336	138143	138799	-	657	70	27.8725
10073_111	k141_48336	139323	139880	+	558	95	44.5382
10073_112	k141_48336	139987	141042	-	1056	87	21.5526
10073_113	k141_48336	141039	141818	-	780	75	25.1542
10073_114	k141_48336	142306	143664	-	1359	117	22.5222
10074_1	k141_31553	3	128	-	126	5	10.3811
10074_2	k141_31553	263	1267	-	1005	11	2.86332
10075_1	k141_38283	812	1072	-	261	15	15.0347
10075_2	k141_38283	1075	1497	-	423	7	4.32914
10075_3	k141_38283	1507	1947	-	441	10	5.93205
10075_4	k141_38283	1886	2098	-	213	9	11.0537
10076_1	k141_62898	2	1387	-	1386	20	3.77494
10076_2	k141_62898	1362	2150	-	789	18	5.96814
10077_1	k141_66158	1	1392	-	1392	49	9.20874
10077_2	k141_66158	1408	1602	-	195	3	4.02467
10078_1	k141_27994	1	153	+	153	0	0
10078_2	k141_27994	153	1703	+	1551	8	1.34934
10079_1	k141_31554	2	628	-	627	20	8.34461
10079_2	k141_31554	986	1465	-	480	17	9.26512
10080_1	k141_62899	1	570	+	570	13	5.9664
10080_2	k141_62899	681	860	+	180	0	0
10080_3	k141_62899	896	1462	-	567	28	12.9187
10081_1	k141_41294	10	1830	-	1821	117	16.8081
10081_2	k141_41294	1894	2847	-	954	93	25.5022
10081_3	k141_41294	2937	3059	-	123	5	10.6343
10082_1	k141_48339	3	269	+	267	4	3.91915
10082_2	k141_48339	409	840	+	432	20	12.1113
10083_1	k141_38287	33	1082	+	1050	7	1.74402
10084_1	k141_45681	3	395	+	393	0	0
10084_2	k141_45681	421	1071	+	651	6	2.41109
10085_1	k141_70014	1	1053	+	1053	27	6.70778
10085_2	k141_70014	1389	2339	-	951	60	16.505
10086_1	k141_20363	2	1165	-	1164	48	10.7878
10086_2	k141_20363	1352	3202	-	1851	69	9.75183
10086_3	k141_20363	3407	3868	-	462	18	10.1923
10086_4	k141_20363	3865	5079	-	1215	26	5.5981
10086_5	k141_20363	5060	5671	-	612	5	2.13728
10087_1	k141_48340	2	712	-	711	16	5.887
10087_2	k141_48340	811	1029	-	219	5	5.97268
10088_1	k141_13423	2	649	-	648	5	2.01855
10088_2	k141_13423	660	1142	-	483	3	1.62487
10089_1	k141_52456	1	1062	+	1062	28	6.89727
10089_2	k141_52456	1084	1182	+	99	0	0
10090_1	k141_31556	3	1106	+	1104	32	7.58271
10090_2	k141_31556	1161	1271	+	111	0	0
10091_1	k141_16466	1	156	-	156	0	0
10091_2	k141_16466	161	946	-	786	3	0.998487
10091_3	k141_16466	922	1173	-	252	0	0
10092_1	k141_66162	1	141	+	141	0	0
10092_2	k141_66162	129	1070	+	942	4	1.11084
10092_3	k141_66162	1072	1635	+	564	10	4.63836
10092_4	k141_66162	1789	1944	+	156	1	1.67695
10093_1	k141_55661	1	459	+	459	16	9.11908
10093_2	k141_55661	648	1049	+	402	11	7.1583
10093_3	k141_55661	1119	1382	+	264	12	11.8911
10093_4	k141_55661	1439	2593	+	1155	45	10.1923
10094_1	k141_3078	1	1230	-	1230	27	5.74252
10095_1	k141_9992	2	1054	+	1053	104	25.8374
10095_2	k141_9992	1094	1579	+	486	44	23.6843
10095_3	k141_9992	1653	2315	+	663	54	21.3071
10095_4	k141_9992	2284	3054	+	771	89	30.1981
10095_5	k141_9992	3044	3844	+	801	128	41.8043
10095_6	k141_9992	4008	4223	+	216	28	33.9116
10096_1	k141_20365	1	1203	+	1203	38	8.26345
10097_1	k141_70015	2	2272	-	2271	362	41.6999
10098_1	k141_31559	83	1108	-	1026	20	5.09948
10099_1	k141_66165	66	1109	+	1044	35	8.77023
10100_1	k141_52459	3	938	-	936	38	10.6207
10100_2	k141_52459	1186	1440	+	255	11	11.2849
10101_1	k141_20367	3	1037	-	1035	12	3.03308
10102_1	k141_13429	2	1093	-	1092	34	8.14516
10103_1	k141_55663	3	2000	-	1998	42	5.49917
10104_1	k141_28009	1	183	+	183	4	5.71811
10104_2	k141_28009	230	1345	+	1116	39	9.14206
10105_1	k141_31561	2	463	-	462	10	5.66241
10105_2	k141_31561	496	1062	-	567	21	9.68902
10106_1	k141_16469	96	1388	-	1293	19	3.84413
10106_2	k141_16469	1652	1912	-	261	4	4.00925
10107_1	k141_9993	3	1865	+	1863	23	3.22967
10107_2	k141_9993	1869	2543	+	675	15	5.81341
10108_1	k141_38292	3	2552	+	2550	76	7.79681
10108_2	k141_38292	2549	2749	+	201	1	1.30151
10108_3	k141_38292	2700	2927	-	228	2	2.29477
10109_1	k141_41299	247	1671	+	1425	41	7.52684
10109_2	k141_41299	1664	2257	+	594	14	6.16574
10109_3	k141_41299	2459	2932	+	474	82	45.2563
10110_1	k141_45694	2	1087	+	1086	18	4.33597
10111_1	k141_66170	2	502	+	501	6	3.13298
10111_2	k141_66170	507	1040	+	534	14	6.85852
10112_1	k141_38294	1	72	-	72	1	3.63338
