# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_5_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_5/C21_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_5/C21_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_5/C21_1.bam
11226_13	k141_70343	8210	8497	+	288	3
11226_14	k141_70343	8557	8751	+	195	4
11226_15	k141_70343	8729	9034	+	306	20
11226_16	k141_70343	9031	9837	+	807	39
11226_17	k141_70343	9899	10615	+	717	17
11226_18	k141_70343	10801	11283	+	483	22
11226_19	k141_70343	11280	11987	+	708	29
11226_20	k141_70343	12047	13870	+	1824	57
11226_21	k141_70343	13888	14241	+	354	21
11226_22	k141_70343	14362	14553	+	192	6
11226_23	k141_70343	14540	15211	+	672	23
11226_24	k141_70343	15208	16224	+	1017	31
11226_25	k141_70343	16323	17090	+	768	9
11226_26	k141_70343	17080	19182	+	2103	81
11226_27	k141_70343	19677	20090	+	414	13
11226_28	k141_70343	20198	20632	+	435	17
11226_29	k141_70343	20644	21099	+	456	20
11226_30	k141_70343	21110	21577	+	468	10
11226_31	k141_70343	21574	21855	+	282	15
11226_32	k141_70343	22051	23490	+	1440	57
11226_33	k141_70343	23487	23651	+	165	8
11226_34	k141_70343	24142	24894	+	753	20
11226_35	k141_70343	24891	25748	+	858	3
11227_1	k141_24404	3	707	+	705	8
11227_2	k141_24404	729	2165	+	1437	34
11227_3	k141_24404	2242	3612	+	1371	20
11227_4	k141_24404	3634	4659	+	1026	27
11227_5	k141_24404	4688	5014	+	327	1
11228_1	k141_16791	36	1190	-	1155	25
11229_1	k141_13830	3	614	-	612	5
11229_2	k141_13830	723	1523	+	801	15
11230_1	k141_20645	2	166	-	165	0
11230_2	k141_20645	124	1263	-	1140	12
11231_1	k141_70346	3	1073	+	1071	17
11231_2	k141_70346	1095	1193	+	99	0
11232_1	k141_41704	1	888	-	888	7
11232_2	k141_41704	942	1670	-	729	9
11233_1	k141_10300	114	2018	-	1905	56
11233_2	k141_10300	2258	2677	-	420	12
11234_1	k141_16794	2	1072	+	1071	21
11235_1	k141_59376	3	5582	-	5580	346
11235_2	k141_59376	6065	6502	-	438	50
11236_1	k141_35110	170	2260	-	2091	99
11236_2	k141_35110	2446	2712	-	267	19
11236_3	k141_35110	2828	3040	-	213	12
11236_4	k141_35110	3128	4354	-	1227	48
11236_5	k141_35110	4828	5442	+	615	30
11237_1	k141_66477	3	1304	+	1302	5
11237_2	k141_66477	1330	2337	-	1008	8
11238_1	k141_20648	2	364	+	363	6
11238_2	k141_20648	376	1029	+	654	29
11238_3	k141_20648	1032	1469	+	438	6
11238_4	k141_20648	1459	1581	+	123	1
11239_1	k141_59377	1	498	-	498	0
11239_2	k141_59377	506	1123	-	618	2
11240_1	k141_38730	3	320	+	318	5
11240_2	k141_38730	387	2132	+	1746	33
11240_3	k141_38730	2083	4035	+	1953	51
11240_4	k141_38730	4052	4630	+	579	17
11240_5	k141_38730	4700	6904	+	2205	36
11240_6	k141_38730	6995	7273	+	279	1
11241_1	k141_35113	137	880	-	744	11
11241_2	k141_35113	902	1015	-	114	0
11242_1	k141_41711	67	1353	+	1287	27
11243_1	k141_70348	2	133	+	132	0
11243_2	k141_70348	218	1126	+	909	13
11243_3	k141_70348	1130	2017	+	888	17
11243_4	k141_70348	2079	3035	+	957	33
11243_5	k141_70348	3072	3233	+	162	0
11244_1	k141_56042	1	705	+	705	25
11244_2	k141_56042	702	977	+	276	24
11244_3	k141_56042	1344	3698	-	2355	90
11244_4	k141_56042	3695	4378	-	684	27
11244_5	k141_56042	4480	5517	-	1038	37
11244_6	k141_56042	5527	6207	-	681	30
11244_7	k141_56042	7169	7768	-	600	24
11245_1	k141_59379	3	89	+	87	1
11245_2	k141_59379	455	1243	-	789	21
11246_1	k141_16799	3	1568	+	1566	56
11246_2	k141_16799	1578	1712	+	135	0
11247_1	k141_13841	1	246	+	246	4
11247_2	k141_13841	259	1797	+	1539	20
11247_3	k141_13841	1856	2533	+	678	14
11248_1	k141_24405	8	499	-	492	12
11248_2	k141_24405	536	1405	-	870	30
11248_3	k141_24405	1541	3490	-	1950	91
11248_4	k141_24405	3503	4036	-	534	11
11248_5	k141_24405	4047	5291	-	1245	21
11248_6	k141_24405	5321	6109	-	789	16
11249_1	k141_28301	256	2637	+	2382	309
11249_2	k141_28301	2649	3350	+	702	87
11249_3	k141_28301	3347	4759	+	1413	160
11249_4	k141_28301	4944	6668	-	1725	248
11249_5	k141_28301	6947	8923	-	1977	283
11249_6	k141_28301	9211	9780	-	570	78
11249_7	k141_28301	9808	10308	-	501	65
11249_8	k141_28301	10379	10975	-	597	78
11249_9	k141_28301	10996	11100	-	105	7
11249_10	k141_28301	11115	12791	-	1677	243
11249_11	k141_28301	12798	13100	-	303	39
11249_12	k141_28301	13212	14120	-	909	156
11249_13	k141_28301	14382	15620	-	1239	170
11249_14	k141_28301	15800	16870	-	1071	148
11249_15	k141_28301	16956	19076	-	2121	267
11249_16	k141_28301	19157	20716	-	1560	165
11249_17	k141_28301	20709	22496	-	1788	231
11249_18	k141_28301	22618	23466	-	849	112
11249_19	k141_28301	23470	24372	-	903	136
11249_20	k141_28301	24668	26035	-	1368	266
11249_21	k141_28301	26392	27576	+	1185	216
11249_22	k141_28301	28293	29576	+	1284	194
11249_23	k141_28301	29680	30819	-	1140	179
11249_24	k141_28301	30980	31225	+	246	5
11249_25	k141_28301	31230	31463	+	234	73
11249_26	k141_28301	32098	33282	-	1185	210
11249_27	k141_28301	33412	34125	-	714	163
11249_28	k141_28301	34369	35202	-	834	161
11249_29	k141_28301	35320	36777	-	1458	195
11249_30	k141_28301	36887	37390	-	504	136
11249_31	k141_28301	37759	39378	-	1620	309
11249_32	k141_28301	39528	39812	-	285	69
11249_33	k141_28301	40235	41020	-	786	148
11249_34	k141_28301	41392	43461	-	2070	328
11249_35	k141_28301	43593	44510	-	918	142
11249_36	k141_28301	44531	46087	-	1557	279
11249_37	k141_28301	46437	46652	+	216	32
11249_38	k141_28301	46731	47333	-	603	70
11249_39	k141_28301	47387	48838	-	1452	199
11249_40	k141_28301	49011	50966	-	1956	281
11249_41	k141_28301	51064	55554	-	4491	621
11249_42	k141_28301	55601	56653	-	1053	118
11249_43	k141_28301	56705	57844	-	1140	146
11249_44	k141_28301	57879	59177	-	1299	154
11249_45	k141_28301	59404	60429	+	1026	171
11249_46	k141_28301	60592	61083	-	492	76
11249_47	k141_28301	61188	62036	-	849	99
11249_48	k141_28301	62088	63053	-	966	117
11249_49	k141_28301	63833	65503	+	1671	223
11249_50	k141_28301	65711	66766	+	1056	131
11249_51	k141_28301	66931	68595	-	1665	177
11249_52	k141_28301	68791	69726	-	936	107
11249_53	k141_28301	69814	71061	-	1248	159
11249_54	k141_28301	71080	72189	-	1110	202
11249_55	k141_28301	72225	73082	-	858	100
11249_56	k141_28301	73096	73974	-	879	137
11249_57	k141_28301	74098	75333	-	1236	190
11249_58	k141_28301	75607	77451	+	1845	236
11249_59	k141_28301	77426	78076	+	651	64
11250_1	k141_24406	3	977	+	975	17
11250_2	k141_24406	1106	1189	-	84	0
11251_1	k141_35117	1	168	+	168	0
11251_2	k141_35117	210	575	+	366	1
11251_3	k141_35117	725	1660	+	936	15
11252_1	k141_70351	2	1081	-	1080	13
11253_1	k141_66480	3	1175	+	1173	22
11253_2	k141_66480	1387	4020	+	2634	79
11254_1	k141_41715	297	1382	+	1086	6
11255_1	k141_63268	186	941	+	756	18
11255_2	k141_63268	1024	2208	-	1185	29
11255_3	k141_63268	2437	3018	+	582	18
11255_4	k141_63268	3008	3838	+	831	6
11255_5	k141_63268	3854	4681	+	828	16
11255_6	k141_63268	4816	5604	+	789	22
11255_7	k141_63268	5627	6316	+	690	24
11255_8	k141_63268	6306	7052	+	747	12
11255_9	k141_63268	7150	8169	-	1020	28
11255_10	k141_63268	8491	8985	+	495	12
11255_11	k141_63268	9055	10593	+	1539	23
11255_12	k141_63268	10691	11104	-	414	17
11255_13	k141_63268	11503	12582	+	1080	30
11255_14	k141_63268	12677	13345	-	669	17
11255_15	k141_63268	13453	14274	-	822	22
11255_16	k141_63268	14300	15223	-	924	23
11255_17	k141_63268	15264	15866	-	603	13
11255_18	k141_63268	16073	18229	+	2157	76
11255_19	k141_63268	18256	19155	+	900	15
11255_20	k141_63268	19218	20837	+	1620	18
11256_1	k141_10314	2	790	+	789	15
11256_2	k141_10314	821	1339	+	519	9
11257_1	k141_59386	3	410	-	408	0
11257_2	k141_59386	488	1258	+	771	0
11258_1	k141_70352	76	828	-	753	6
11258_2	k141_70352	853	1173	-	321	14
11259_1	k141_48568	3	1136	-	1134	7
11260_1	k141_52700	39	1517	+	1479	40
11260_2	k141_52700	1826	2602	-	777	41
11260_3	k141_52700	2602	3540	-	939	41
11260_4	k141_52700	3571	4599	-	1029	24
11260_5	k141_52700	4747	5661	-	915	49
11260_6	k141_52700	6154	6543	-	390	25
11260_7	k141_52700	6741	10292	-	3552	107
11260_8	k141_52700	10607	10813	-	207	4
11260_9	k141_52700	10970	12700	-	1731	50
11260_10	k141_52700	13189	14319	+	1131	22
11260_11	k141_52700	14386	15435	+	1050	14
11260_12	k141_52700	15670	16851	+	1182	21
11260_13	k141_52700	17039	18484	-	1446	37
11260_14	k141_52700	18495	19787	-	1293	25
11261_1	k141_16805	1	480	-	480	4
11261_2	k141_16805	487	1509	-	1023	30
11261_3	k141_16805	1520	2572	-	1053	25
11262_1	k141_70354	59	775	-	717	6
11262_2	k141_70354	859	1653	-	795	2
11263_1	k141_20657	1	135	-	135	2
11263_2	k141_20657	410	970	-	561	21
11263_3	k141_20657	1121	2638	-	1518	76
11263_4	k141_20657	2931	3386	+	456	27
11263_5	k141_20657	3568	4059	-	492	12
11264_1	k141_59389	1	1227	-	1227	16
11264_2	k141_59389	1193	1426	-	234	3
11265_1	k141_41722	3	248	-	246	0
11265_2	k141_41722	418	1248	-	831	4
11266_1	k141_13848	358	1125	+	768	16
11266_2	k141_13848	1227	2090	+	864	2
11266_3	k141_13848	2182	2349	+	168	0
11267_1	k141_35124	3	290	-	288	10
11267_2	k141_35124	367	1500	-	1134	33
11267_3	k141_35124	1497	2201	-	705	23
11268_1	k141_24409	2	841	-	840	14
11268_2	k141_24409	888	1544	-	657	4
11268_3	k141_24409	1622	2803	-	1182	12
11268_4	k141_24409	3068	3289	-	222	5
11268_5	k141_24409	3334	3564	-	231	3
11269_1	k141_16806	1	339	-	339	1
11269_2	k141_16806	327	1562	-	1236	21
11269_3	k141_16806	1874	2074	-	201	7
11270_1	k141_41724	90	1025	+	936	1
11271_1	k141_56045	2	118	-	117	2
11271_2	k141_56045	265	1068	-	804	21
11272_1	k141_38743	1	1044	-	1044	23
11272_2	k141_38743	1208	2239	+	1032	33
11272_3	k141_38743	2337	3506	-	1170	20
11273_1	k141_10326	450	1379	-	930	8
11274_1	k141_16808	2	163	-	162	0
11274_2	k141_16808	243	593	-	351	9
11275_1	k141_35126	2	505	-	504	4
11275_2	k141_35126	591	1343	-	753	10
11275_3	k141_35126	1467	1916	-	450	6
11275_4	k141_35126	1888	2031	-	144	2
11276_1	k141_41728	3	974	+	972	3
11277_1	k141_59395	109	900	+	792	20
11277_2	k141_59395	1010	1444	+	435	12
11277_3	k141_59395	1448	1786	+	339	0
11278_1	k141_24410	1	171	-	171	2
11278_2	k141_24410	177	728	-	552	13
11278_3	k141_24410	925	2745	-	1821	15
11278_4	k141_24410	2835	3098	-	264	0
11279_1	k141_10328	1	666	+	666	10
11279_2	k141_10328	715	1455	+	741	5
11280_1	k141_66482	2	622	+	621	20
11280_2	k141_66482	648	1592	+	945	43
11280_3	k141_66482	1657	2832	+	1176	137
11280_4	k141_66482	2927	4930	-	2004	88
11280_5	k141_66482	4927	5298	-	372	10
11280_6	k141_66482	5432	5680	-	249	7
11280_7	k141_66482	5705	6217	-	513	17
11281_1	k141_56052	37	654	+	618	7
11281_2	k141_56052	1412	1552	+	141	2
11282_1	k141_20663	69	1043	-	975	12
11282_2	k141_20663	1040	1870	-	831	11
11282_3	k141_20663	1883	3034	-	1152	26
11282_4	k141_20663	3038	3364	-	327	2
11283_1	k141_70365	2	1036	-	1035	6
11284_1	k141_24413	2	1051	-	1050	9
11285_1	k141_13849	3	1577	-	1575	33
11285_2	k141_13849	1942	2226	+	285	20
11285_3	k141_13849	2213	2878	+	666	26
11285_4	k141_13849	3140	3385	+	246	16
11285_5	k141_13849	3680	4174	-	495	9
11285_6	k141_13849	4469	4984	-	516	10
11286_1	k141_56053	3	617	-	615	9
11286_2	k141_56053	697	1299	-	603	5
11287_1	k141_20666	413	1237	+	825	30
11288_1	k141_38746	3	629	-	627	8
11288_2	k141_38746	619	1479	-	861	8
11288_3	k141_38746	1463	2257	-	795	9
11288_4	k141_38746	2254	3372	-	1119	10
11288_5	k141_38746	3439	3840	-	402	6
11289_1	k141_13853	3	770	-	768	1
11289_2	k141_13853	767	1255	-	489	1
11290_1	k141_66493	2	370	+	369	0
11290_2	k141_66493	436	636	+	201	3
11291_1	k141_52708	185	1330	+	1146	19
11291_2	k141_52708	1355	1942	+	588	22
11291_3	k141_52708	2008	3198	+	1191	43
11291_4	k141_52708	3300	3800	-	501	15
11291_5	k141_52708	3880	4581	-	702	30
11291_6	k141_52708	5052	6494	+	1443	41
11292_1	k141_13854	2	289	+	288	0
11292_2	k141_13854	296	985	+	690	7
11293_1	k141_10332	3	305	+	303	4
11293_2	k141_10332	424	825	+	402	3
11293_3	k141_10332	843	1136	+	294	9
11293_4	k141_10332	1247	1726	+	480	11
11293_5	k141_10332	1751	2170	+	420	10
11293_6	k141_10332	2197	2574	+	378	1
11293_7	k141_10332	2621	3904	+	1284	10
11294_1	k141_38750	358	930	-	573	2
11294_2	k141_38750	1037	1360	+	324	4
11295_1	k141_56062	3	935	-	933	9
11296_1	k141_6306	3	86	+	84	5
11296_2	k141_6306	197	529	-	333	11
11296_3	k141_6306	526	1431	-	906	50
11296_4	k141_6306	1435	4890	-	3456	164
11296_5	k141_6306	5085	6503	-	1419	62
11296_6	k141_6306	6552	7202	-	651	26
11296_7	k141_6306	7370	8923	-	1554	40
11296_8	k141_6306	8976	10259	-	1284	92
11296_9	k141_6306	10256	10930	-	675	26
11296_10	k141_6306	11105	11368	+	264	12
11296_11	k141_6306	11392	12333	-	942	49
11296_12	k141_6306	12330	13418	-	1089	45
11296_13	k141_6306	13572	13784	-	213	25
11296_14	k141_6306	14113	15342	-	1230	49
11297_1	k141_48571	2	1204	+	1203	39
11297_2	k141_48571	1373	1486	+	114	1
11297_3	k141_48571	2081	2587	-	507	15
11298_1	k141_63271	2	859	+	858	22
11298_2	k141_63271	968	2107	+	1140	41
11298_3	k141_63271	2237	3979	-	1743	46
11298_4	k141_63271	4180	5208	+	1029	42
11298_5	k141_63271	5349	6530	+	1182	37
11298_6	k141_63271	6567	7214	+	648	12
11298_7	k141_63271	7201	8535	+	1335	31
11298_8	k141_63271	8540	9127	+	588	15
11298_9	k141_63271	9066	9491	+	426	4
11298_10	k141_63271	9850	12456	+	2607	97
11298_11	k141_63271	12520	12612	+	93	0
11299_1	k141_66496	3	365	+	363	2
11299_2	k141_66496	440	880	+	441	2
11299_3	k141_66496	899	1210	+	312	4
11300_1	k141_16810	3	1649	-	1647	60
11300_2	k141_16810	1780	3636	-	1857	110
11300_3	k141_16810	3636	5360	-	1725	69
11300_4	k141_16810	5374	5799	-	426	9
11300_5	k141_16810	5897	6700	-	804	31
11300_6	k141_16810	6950	8194	-	1245	66
11301_1	k141_35141	1	687	-	687	15
11301_2	k141_35141	902	2026	+	1125	5
11302_1	k141_13856	3	302	-	300	3
11302_2	k141_13856	405	1505	-	1101	9
11303_1	k141_6307	2	1225	+	1224	15
11304_1	k141_48572	1	1320	+	1320	26
11305_1	k141_66497	59	1000	+	942	0
11306_1	k141_63272	24	845	+	822	10
11306_2	k141_63272	838	1260	+	423	4
11307_1	k141_20680	3	1106	-	1104	23
11307_2	k141_20680	1081	1473	-	393	11
11308_1	k141_48573	1	1413	+	1413	17
11309_1	k141_16814	3	1061	+	1059	6
11310_1	k141_41735	1	177	-	177	11
11310_2	k141_41735	297	929	-	633	24
11310_3	k141_41735	954	1286	-	333	13
11310_4	k141_41735	1334	1750	-	417	61
11310_5	k141_41735	1914	2048	-	135	10
11310_6	k141_41735	1993	2160	-	168	3
11310_7	k141_41735	2157	2417	-	261	12
11310_8	k141_41735	2538	2858	-	321	24
11310_9	k141_41735	3495	3857	-	363	31
11310_10	k141_41735	3885	4919	-	1035	49
11310_11	k141_41735	5004	6155	-	1152	60
11310_12	k141_41735	6185	6526	-	342	6
11311_1	k141_66499	2	859	-	858	7
11311_2	k141_66499	929	1669	-	741	15
11311_3	k141_66499	1692	1814	-	123	2
11312_1	k141_70380	353	2425	+	2073	55
11313_1	k141_52718	3	107	-	105	0
11313_2	k141_52718	135	1070	-	936	20
11314_1	k141_56065	134	679	+	546	22
11314_2	k141_56065	691	1698	+	1008	22
11314_3	k141_56065	1691	2668	+	978	28
11314_4	k141_56065	2703	3626	+	924	17
11315_1	k141_16818	3	230	+	228	2
11315_2	k141_16818	451	936	-	486	22
11316_1	k141_63279	1	1107	-	1107	59
11317_1	k141_20684	3	230	+	228	2
11317_2	k141_20684	303	890	+	588	3
11317_3	k141_20684	904	1335	+	432	3
11317_4	k141_20684	1469	2728	-	1260	4
11317_5	k141_20684	2781	2909	-	129	0
11318_1	k141_35151	1	1122	-	1122	7
11318_2	k141_35151	1145	2128	-	984	5
11318_3	k141_35151	2125	3183	-	1059	3
11319_1	k141_66504	1	543	-	543	11
11319_2	k141_66504	1134	1316	+	183	1
11320_1	k141_52721	3	1121	-	1119	11
11320_2	k141_52721	1419	1928	+	510	0
11321_1	k141_41736	3	869	-	867	18
11321_2	k141_41736	1074	2075	-	1002	28
11321_3	k141_41736	2171	2788	-	618	7
11321_4	k141_41736	2857	3063	-	207	22
11321_5	k141_41736	3342	3932	-	591	12
11322_1	k141_10335	3	899	-	897	28
11322_2	k141_10335	992	1678	+	687	23
11322_3	k141_10335	1678	3096	+	1419	32
11322_4	k141_10335	3167	3841	+	675	15
11323_1	k141_66507	2	286	+	285	4
11323_2	k141_66507	328	1251	+	924	16
11324_1	k141_16826	25	1068	-	1044	45
11325_1	k141_20689	1	408	+	408	9
11325_2	k141_20689	623	1168	-	546	21
11326_1	k141_66510	3	602	-	600	10
11326_2	k141_66510	602	1216	-	615	5
11327_1	k141_41740	2	181	+	180	0
11327_2	k141_41740	159	1004	+	846	10
11327_3	k141_41740	989	1714	+	726	12
11328_1	k141_48575	59	763	+	705	23
11328_2	k141_48575	775	1041	+	267	11
11329_1	k141_63283	311	5551	+	5241	46
11330_1	k141_13860	478	996	+	519	14
11330_2	k141_13860	1243	1761	+	519	53
11330_3	k141_13860	1867	2106	+	240	18
11330_4	k141_13860	2188	2463	+	276	11
11330_5	k141_13860	2485	3810	+	1326	153
11330_6	k141_13860	4393	4671	+	279	28
11330_7	k141_13860	4939	5607	+	669	62
11330_8	k141_13860	5701	6036	+	336	32
11330_9	k141_13860	6876	7112	+	237	14
11330_10	k141_13860	7137	7691	+	555	79
11330_11	k141_13860	7905	8141	+	237	33
11330_12	k141_13860	8214	8645	+	432	50
11330_13	k141_13860	8730	9104	+	375	38
11330_14	k141_13860	9579	9731	+	153	8
11331_1	k141_48576	2	619	-	618	10
11331_2	k141_48576	632	1066	-	435	9
11332_1	k141_52732	1	1344	+	1344	20
11333_1	k141_35164	164	2548	-	2385	84
11334_1	k141_66518	3	830	+	828	15
11335_1	k141_41744	2	163	+	162	3
11335_2	k141_41744	196	1245	+	1050	4
11336_1	k141_13862	3	1148	+	1146	16
11337_1	k141_41746	3	1034	+	1032	2
11338_1	k141_35168	3	290	-	288	2
11338_2	k141_35168	315	998	-	684	18
11339_1	k141_16843	144	377	+	234	3
11339_2	k141_16843	500	1561	+	1062	48
11340_1	k141_52736	1089	1733	-	645	32
11341_1	k141_6310	18	5591	-	5574	116
11341_2	k141_6310	5824	5964	-	141	10
11341_3	k141_6310	5994	6191	-	198	14
11341_4	k141_6310	6207	6695	-	489	9
11341_5	k141_6310	6825	7907	-	1083	80
11341_6	k141_6310	7917	8309	-	393	26
11341_7	k141_6310	8377	8934	-	558	27
11341_8	k141_6310	9083	10033	-	951	67
11341_9	k141_6310	10093	11097	-	1005	37
11341_10	k141_6310	11145	11885	+	741	10
11341_11	k141_6310	11899	13350	+	1452	47
11341_12	k141_6310	13404	14471	-	1068	20
11341_13	k141_6310	14474	14818	-	345	5
11342_1	k141_13866	2	373	-	372	8
11342_2	k141_13866	571	801	-	231	6
11342_3	k141_13866	944	1603	+	660	5
11343_1	k141_48577	2	121	+	120	5
11343_2	k141_48577	165	1226	-	1062	16
11343_3	k141_48577	1241	1807	-	567	12
11343_4	k141_48577	2060	4729	-	2670	56
11344_1	k141_41751	1	471	+	471	7
11344_2	k141_41751	536	1408	+	873	34
11344_3	k141_41751	1514	1573	+	60	0
11345_1	k141_63285	176	649	+	474	8
11345_2	k141_63285	775	1452	+	678	20
11345_3	k141_63285	1425	2561	+	1137	14
11345_4	k141_63285	2670	3341	+	672	19
11345_5	k141_63285	3338	5803	+	2466	54
11346_1	k141_48578	3	413	-	411	4
11346_2	k141_48578	716	1030	+	315	5
11347_1	k141_13868	3	902	-	900	7
11347_2	k141_13868	1130	1675	-	546	4
11348_1	k141_16844	1	327	+	327	0
11348_2	k141_16844	366	845	+	480	15
11348_3	k141_16844	846	1778	+	933	31
11348_4	k141_16844	1801	2499	+	699	14
11348_5	k141_16844	2492	3838	+	1347	41
11348_6	k141_16844	3854	4732	+	879	4
11349_1	k141_63290	2	2113	+	2112	25
11350_1	k141_6311	235	2439	-	2205	279
11350_2	k141_6311	2651	3319	-	669	61
11350_3	k141_6311	3618	4301	+	684	72
11350_4	k141_6311	4399	4767	-	369	33
11351_1	k141_20721	3	779	-	777	22
11351_2	k141_20721	784	1086	-	303	2
11352_1	k141_52742	1	921	+	921	12
11352_2	k141_52742	1021	2109	+	1089	10
11352_3	k141_52742	2150	3448	+	1299	15
11352_4	k141_52742	3489	4364	-	876	18
11353_1	k141_35171	2	223	+	222	6
11353_2	k141_35171	280	480	+	201	6
11353_3	k141_35171	538	972	-	435	11
11353_4	k141_35171	969	1343	-	375	33
11353_5	k141_35171	1595	1918	+	324	18
11353_6	k141_35171	1885	3207	+	1323	45
11353_7	k141_35171	3249	4874	-	1626	67
11353_8	k141_35171	5145	5501	-	357	27
11353_9	k141_35171	5482	5880	-	399	20
11354_1	k141_66532	1	309	-	309	0
11354_2	k141_66532	332	934	-	603	1
11354_3	k141_66532	994	1335	-	342	3
11355_1	k141_59398	2	178	+	177	1
11355_2	k141_59398	262	2304	+	2043	33
11355_3	k141_59398	2305	3549	+	1245	8
11355_4	k141_59398	3549	4427	+	879	6
11355_5	k141_59398	4448	5182	+	735	11
11355_6	k141_59398	5187	6248	+	1062	14
11355_7	k141_59398	6250	8370	+	2121	83
11355_8	k141_59398	8385	8855	+	471	17
11355_9	k141_59398	8926	9546	+	621	15
11355_10	k141_59398	9564	10049	+	486	26
11355_11	k141_59398	10081	10329	+	249	4
11355_12	k141_59398	10364	11131	+	768	29
11355_13	k141_59398	11148	11972	+	825	25
11355_14	k141_59398	11974	12537	+	564	9
11355_15	k141_59398	12698	13432	+	735	26
11355_16	k141_59398	13460	14545	+	1086	22
11355_17	k141_59398	14690	15646	+	957	19
11355_18	k141_59398	15670	16473	+	804	14
11355_19	k141_59398	16476	17171	+	696	11
11355_20	k141_59398	17205	17759	+	555	14
11355_21	k141_59398	17915	18640	+	726	7
11355_22	k141_59398	18640	19443	+	804	21
11355_23	k141_59398	19529	20671	+	1143	38
11355_24	k141_59398	20674	21720	+	1047	26
11355_25	k141_59398	21747	22793	+	1047	26
11355_26	k141_59398	22796	27340	+	4545	131
11355_27	k141_59398	27475	28053	-	579	11
11356_1	k141_63292	2	532	-	531	7
11356_2	k141_63292	545	1234	-	690	10
11357_1	k141_66533	2	253	+	252	8
11357_2	k141_66533	283	993	+	711	5
11357_3	k141_66533	1056	1232	+	177	0
11358_1	k141_48591	114	383	+	270	4
11358_2	k141_48591	552	1070	+	519	8
11359_1	k141_52744	3	434	-	432	12
11359_2	k141_52744	451	945	-	495	9
11359_3	k141_52744	951	1994	-	1044	15
11360_1	k141_20725	1	108	+	108	4
11360_2	k141_20725	140	1798	+	1659	99
11361_1	k141_35175	1	414	-	414	0
11361_2	k141_35175	428	1318	-	891	1
11362_1	k141_13882	1	1788	-	1788	21
11363_1	k141_59405	2	175	+	174	1
11363_2	k141_59405	313	1080	-	768	20
11364_1	k141_63296	2	775	-	774	24
11364_2	k141_63296	966	1460	+	495	3
11365_1	k141_66535	44	436	+	393	12
11365_2	k141_66535	767	1144	+	378	13
11365_3	k141_66535	1125	1820	+	696	15
11365_4	k141_66535	1831	1905	+	75	0
11366_1	k141_48593	3	1100	-	1098	19
11366_2	k141_48593	1097	1915	-	819	15
11367_1	k141_63297	175	465	+	291	2
11367_2	k141_63297	483	1322	+	840	19
11368_1	k141_10356	2	1645	-	1644	22
11369_1	k141_52745	3	302	-	300	9
11369_2	k141_52745	306	1544	-	1239	25
11369_3	k141_52745	1565	2689	-	1125	8
11369_4	k141_52745	2694	3221	-	528	10
11370_1	k141_20730	2	541	+	540	11
11370_2	k141_20730	559	1443	+	885	6
11370_3	k141_20730	1565	2533	-	969	11
11371_1	k141_13892	2	103	+	102	0
11371_2	k141_13892	160	1215	-	1056	6
11372_1	k141_35182	3	245	-	243	2
11372_2	k141_35182	242	829	-	588	3
11372_3	k141_35182	1154	1537	-	384	0
11373_1	k141_20731	1	804	-	804	11
11373_2	k141_20731	913	1269	-	357	8
11374_1	k141_66541	3	659	+	657	1
11374_2	k141_66541	696	1892	+	1197	31
11374_3	k141_66541	1969	2037	+	69	0
11375_1	k141_63302	3	128	+	126	0
11375_2	k141_63302	224	877	+	654	0
11375_3	k141_63302	1018	1818	+	801	3
11376_1	k141_13893	2	946	+	945	9
11376_2	k141_13893	947	1639	+	693	5
11377_1	k141_52753	3	269	-	267	0
11377_2	k141_52753	321	1178	-	858	6
11378_1	k141_16852	1	279	+	279	0
11378_2	k141_16852	290	1066	+	777	8
11379_1	k141_20732	2	1216	+	1215	14
11379_2	k141_20732	1185	1685	-	501	6
11380_1	k141_56072	3	173	+	171	0
11380_2	k141_56072	166	2004	+	1839	53
11380_3	k141_56072	2086	2802	+	717	30
11380_4	k141_56072	2952	3899	+	948	41
11380_5	k141_56072	3997	4461	+	465	14
11380_6	k141_56072	4458	4670	+	213	6
11380_7	k141_56072	4767	5216	+	450	32
11380_8	k141_56072	5218	5424	+	207	1
11380_9	k141_56072	5545	5736	+	192	19
11380_10	k141_56072	5779	6309	+	531	15
11380_11	k141_56072	6309	7856	+	1548	49
11380_12	k141_56072	7904	8182	-	279	2
11380_13	k141_56072	8184	8549	-	366	3
11380_14	k141_56072	8636	9871	+	1236	25
11380_15	k141_56072	9858	10592	+	735	31
