# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_5_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_5/C21_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_5/C21_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_5/C21_1.bam	RPKM
10306_2	k141_59088	1287	1547	+	261	13	23.5154
10306_3	k141_59088	1981	2361	-	381	4	4.95661
10306_4	k141_59088	2375	3220	-	846	8	4.46447
10306_5	k141_59088	3232	4059	-	828	31	17.6759
10306_6	k141_59088	4034	4990	-	957	16	7.89329
10306_7	k141_59088	5419	5715	+	297	11	17.4858
10306_8	k141_59088	6084	6356	+	273	7	12.1056
10306_9	k141_59088	6420	6509	+	90	0	0
10306_10	k141_59088	6506	7216	+	711	12	7.96822
10307_1	k141_34976	2	250	+	249	6	11.3763
10307_2	k141_34976	416	1012	+	597	12	9.48979
10308_1	k141_55746	87	2261	+	2175	58	12.5898
10308_2	k141_55746	2467	3450	+	984	56	26.8685
10308_3	k141_55746	3489	4277	-	789	25	14.9594
10309_1	k141_70082	3	1697	-	1695	12	3.34242
10310_1	k141_20417	2	1450	+	1449	55	17.9203
10310_2	k141_20417	1447	1776	+	330	16	22.8905
10311_1	k141_41350	2	856	+	855	21	11.5959
10312_1	k141_34977	1	348	+	348	1	1.35666
10312_2	k141_34977	1005	1211	+	207	7	15.9653
10313_1	k141_24202	2	526	+	525	11	9.89198
10313_2	k141_24202	501	1742	-	1242	10	3.80127
10313_3	k141_24202	1847	2161	+	315	1	1.49878
10314_1	k141_38375	3	809	+	807	21	12.2856
10314_2	k141_38375	899	1744	-	846	12	6.6967
10315_1	k141_28058	2	2065	-	2064	44	10.0645
10315_2	k141_28058	2062	3876	-	1815	36	9.36431
10316_1	k141_5982	1	660	-	660	5	3.57665
10316_2	k141_5982	669	941	-	273	1	1.72937
10316_3	k141_5982	958	1830	-	873	9	4.86719
10317_1	k141_16527	1	381	-	381	2	2.47831
10317_2	k141_16527	404	991	-	588	6	4.81752
10318_1	k141_41352	23	1102	+	1080	7	3.06002
10319_1	k141_55750	2	352	+	351	8	10.7605
10319_2	k141_55750	356	1603	+	1248	14	5.29619
10319_3	k141_55750	1720	2142	+	423	1	1.11612
10320_1	k141_10040	3	152	-	150	2	6.2949
10320_2	k141_10040	162	596	-	435	0	0
10320_3	k141_10040	858	1103	+	246	1	1.91918
10321_1	k141_24207	2	445	-	444	3	3.18998
10321_2	k141_24207	445	924	-	480	5	4.91789
10321_3	k141_24207	990	1187	-	198	5	11.9222
10321_4	k141_24207	1177	1563	-	387	1	1.21994
10322_1	k141_45748	2	877	+	876	104	56.0504
10322_2	k141_45748	879	2618	+	1740	172	46.6691
10322_3	k141_45748	2681	4120	-	1440	112	36.7202
10322_4	k141_45748	4748	5212	+	465	60	60.9184
10322_5	k141_45748	5245	5817	+	573	55	45.3167
10322_6	k141_45748	5946	6257	+	312	28	42.3695
10322_7	k141_45748	6620	6826	+	207	39	88.9496
10322_8	k141_45748	7153	7392	+	240	12	23.6059
10323_1	k141_13479	3	323	+	321	8	11.7662
10323_2	k141_13479	333	1706	+	1374	25	8.5902
10323_3	k141_13479	1753	2208	+	456	9	9.3181
10323_4	k141_13479	2494	3324	+	831	31	17.6121
10324_1	k141_5986	1	1440	+	1440	11	3.60645
10325_1	k141_62969	1	81	+	81	37	215.658
10325_2	k141_62969	498	818	-	321	52	76.48
10325_3	k141_62969	989	1189	-	201	48	112.744
10325_4	k141_62969	1921	2304	+	384	57	70.0799
10325_5	k141_62969	2255	2371	+	117	6	24.2111
10325_6	k141_62969	2516	2866	-	351	31	41.697
10325_7	k141_62969	3263	3709	+	447	49	51.7533
10325_8	k141_62969	3706	3894	+	189	13	32.4737
10325_9	k141_62969	4077	4259	+	183	8	20.639
10325_10	k141_62969	4261	4995	+	735	50	32.1168
10325_11	k141_62969	5266	6474	-	1209	685	267.494
10325_12	k141_62969	6808	6876	+	69	19	130.003
10326_1	k141_34979	2	163	+	162	0	0
10326_2	k141_34979	192	2417	+	2226	60	12.7255
10326_3	k141_34979	2435	3196	+	762	20	12.3915
10326_4	k141_34979	3199	3318	+	120	0	0
10327_1	k141_10042	3	665	-	663	1	0.712092
10328_1	k141_3183	1	666	+	666	12	8.50662
10328_2	k141_3183	956	1282	+	327	3	4.33135
10329_1	k141_31636	2	127	-	126	0	0
10329_2	k141_31636	252	935	-	684	48	33.131
10329_3	k141_31636	1056	1859	+	804	59	34.6454
10329_4	k141_31636	1884	2186	-	303	9	14.0233
10329_5	k141_31636	2186	2350	-	165	3	8.58395
10329_6	k141_31636	2352	3692	-	1341	63	22.18
10329_7	k141_31636	3806	4621	+	816	44	25.4573
10329_8	k141_31636	4642	4983	-	342	15	20.7069
10329_9	k141_31636	5047	5238	-	192	2	4.91789
10330_1	k141_66246	3	692	-	690	6	4.10537
10330_2	k141_66246	689	1234	-	546	5	4.32342
10330_3	k141_66246	1307	1648	-	342	29	40.0333
10330_4	k141_66246	2016	2666	-	651	17	12.3287
10330_5	k141_66246	2641	3033	-	393	12	14.4158
10331_1	k141_13480	3	629	-	627	12	9.03574
10331_2	k141_13480	673	1398	-	726	10	6.50299
10332_1	k141_45750	2	118	-	117	0	0
10332_2	k141_45750	227	718	-	492	3	2.87876
10332_3	k141_45750	736	1545	-	810	4	2.33144
10333_1	k141_3186	1	1134	+	1134	10	4.16329
10334_1	k141_34983	3	137	+	135	0	0
10334_2	k141_34983	119	586	+	468	1	1.0088
10334_3	k141_34983	664	894	+	231	7	14.3066
10334_4	k141_34983	900	1097	+	198	6	14.3066
10335_1	k141_5988	3	152	-	150	0	0
10335_2	k141_5988	180	1934	-	1755	32	8.60841
10336_1	k141_28062	458	1132	+	675	11	7.69376
10336_2	k141_28062	1146	1721	+	576	11	9.01613
10336_3	k141_28062	1892	2134	+	243	15	29.143
10336_4	k141_28062	2339	2551	+	213	11	24.3816
10336_5	k141_28062	2538	3533	+	996	41	19.4345
10336_6	k141_28062	4019	4330	+	312	6	9.07918
10337_1	k141_13484	1	186	+	186	0	0
10337_2	k141_13484	424	1023	+	600	10	7.86862
10338_1	k141_70083	3	1379	-	1377	56	19.2001
10338_2	k141_70083	1510	2733	-	1224	28	10.8001
10338_3	k141_70083	2753	3418	-	666	34	24.1021
10338_4	k141_70083	3432	4514	-	1083	64	27.8998
10338_5	k141_70083	4703	6436	+	1734	58	15.7917
10338_6	k141_70083	6738	7730	+	993	39	18.5424
10339_1	k141_62976	1	336	+	336	2	2.81022
10339_2	k141_62976	387	1604	-	1218	13	5.03902
10340_1	k141_55766	60	575	+	516	0	0
10340_2	k141_55766	633	1094	+	462	0	0
10341_1	k141_5993	1	1029	-	1029	25	11.4703
10342_1	k141_13486	3	1025	+	1023	19	8.76855
10343_1	k141_28063	1	408	+	408	7	8.10005
10343_2	k141_28063	426	2543	+	2118	64	14.2661
10344_1	k141_31644	3	515	-	513	5	4.60153
10344_2	k141_31644	512	1267	-	756	11	6.86943
10344_3	k141_31644	1501	1767	+	267	9	15.9141
10345_1	k141_66251	111	1025	-	915	21	10.8355
10345_2	k141_66251	1051	2436	-	1386	20	6.81266
10345_3	k141_66251	2449	3195	-	747	9	5.68816
10346_1	k141_38398	2	928	-	927	12	6.11155
10346_2	k141_38398	998	1315	-	318	1	1.48465
10347_1	k141_34984	2	301	+	300	7	11.0161
10347_2	k141_34984	440	2350	+	1911	102	25.1993
10347_3	k141_34984	2355	4334	+	1980	96	22.8905
10347_4	k141_34984	4386	4508	-	123	0	0
10348_1	k141_13489	2	439	+	438	12	12.9347
10348_2	k141_13489	479	865	+	387	4	4.87976
10349_1	k141_55772	3	1250	+	1248	15	5.67449
10350_1	k141_3195	16	492	+	477	4	3.95905
10350_2	k141_3195	711	1766	-	1056	16	7.15329
10350_3	k141_3195	2287	2883	+	597	13	10.2806
10351_1	k141_45764	3	1418	+	1416	45	15.0037
10352_1	k141_10060	2	2665	+	2664	130	23.0388
10353_1	k141_62984	1	1245	-	1245	25	9.48027
10354_1	k141_45765	1	150	-	150	0	0
10354_2	k141_45765	340	1053	-	714	11	7.27351
10355_1	k141_5998	3	437	-	435	3	3.25598
10355_2	k141_5998	456	899	-	444	13	13.8233
10355_3	k141_5998	915	2246	-	1332	45	15.9499
10355_4	k141_5998	2265	2834	-	570	8	6.62621
10355_5	k141_5998	2834	4582	-	1749	49	13.2268
10355_6	k141_5998	4693	4803	-	111	0	0
10356_1	k141_62985	3	689	-	687	8	5.49773
10356_2	k141_62985	968	1183	-	216	7	15.3001
10357_1	k141_3198	3	440	+	438	13	14.0126
10357_2	k141_3198	506	1228	-	723	13	8.48897
10358_1	k141_66253	18	2153	-	2136	32	7.07292
10358_2	k141_66253	2199	3308	-	1110	18	7.65596
10358_3	k141_66253	3328	4161	-	834	5	2.83044
10359_1	k141_55777	3	1244	+	1242	8	3.04101
10359_2	k141_55777	1441	1581	+	141	1	3.34835
10360_1	k141_28070	2	1594	-	1593	63	18.6713
10360_2	k141_28070	2111	2584	-	474	13	12.9484
10360_3	k141_28070	2597	3226	-	630	16	11.9903
10361_1	k141_70097	48	602	+	555	10	8.50662
10361_2	k141_70097	701	1747	-	1047	11	4.96016
10361_3	k141_70097	1722	1802	-	81	1	5.82861
10362_1	k141_31654	2	133	+	132	0	0
10362_2	k141_31654	146	928	+	783	12	7.23551
10362_3	k141_31654	952	1692	+	741	8	5.09708
10362_4	k141_31654	1709	1849	+	141	0	0
10363_1	k141_3200	3	1133	-	1131	14	5.84407
10363_2	k141_3200	1130	1681	-	552	10	8.55285
10364_1	k141_6005	3	752	+	750	3	1.88847
10364_2	k141_6005	742	1203	+	462	7	7.15329
10365_1	k141_34996	2	553	-	552	10	8.55285
10365_2	k141_34996	602	1015	+	414	11	12.5442
10365_3	k141_34996	1034	1156	-	123	0	0
10366_1	k141_31655	1	702	+	702	0	0
10366_2	k141_31655	837	1280	+	444	2	2.12665
10366_3	k141_31655	1335	1490	+	156	0	0
10367_1	k141_28075	208	1185	+	978	9	4.34464
10368_1	k141_13501	2	1021	-	1020	24	11.1086
10368_2	k141_13501	1319	2413	+	1095	10	4.31157
10368_3	k141_13501	2388	2600	-	213	0	0
10369_1	k141_62993	3	101	+	99	1	4.76886
10369_2	k141_62993	248	748	+	501	23	21.674
10369_3	k141_62993	761	928	+	168	0	0
10370_1	k141_48386	137	1633	+	1497	67	21.1302
10370_2	k141_48386	1754	4804	-	3051	170	26.3061
10370_3	k141_48386	5025	6494	+	1470	135	43.3577
10370_4	k141_48386	6510	6776	+	267	1	1.76823
10370_5	k141_48386	6807	7841	-	1035	50	22.8076
10370_6	k141_48386	8070	8348	-	279	27	45.6888
10370_7	k141_48386	8732	10549	-	1818	100	25.969
10370_8	k141_48386	10691	11731	-	1041	59	26.7578
10370_9	k141_48386	12087	13139	-	1053	65	29.143
10370_10	k141_48386	13447	14796	-	1350	45	15.7372
10370_11	k141_48386	15249	16805	-	1557	67	20.3159
10370_12	k141_48386	17182	18039	-	858	66	36.3167
10370_13	k141_48386	18039	18917	-	879	59	31.6893
10370_14	k141_48386	19003	20289	-	1287	51	18.7086
10370_15	k141_48386	20629	22506	+	1878	89	22.374
10370_16	k141_48386	22878	23534	-	657	37	26.588
10370_17	k141_48386	23723	25237	-	1515	68	21.1907
10370_18	k141_48386	25462	26547	-	1086	74	32.1701
10370_19	k141_48386	26849	27040	-	192	14	34.4252
10370_20	k141_48386	27129	27284	-	156	0	0
10371_1	k141_31656	2	454	+	453	1	1.0422
10371_2	k141_31656	467	1207	+	741	4	2.54854
10372_1	k141_34997	29	988	-	960	46	22.6223
10373_1	k141_59092	3	437	+	435	1	1.08533
10373_2	k141_59092	430	741	+	312	4	6.05278
10373_3	k141_59092	820	2124	+	1305	18	6.51196
10374_1	k141_52511	1	423	+	423	3	3.34835
10374_2	k141_52511	577	1761	-	1185	196	78.0886
10374_3	k141_52511	1739	1840	-	102	13	60.1718
10374_4	k141_52511	1840	2040	-	201	58	136.233
10374_5	k141_52511	3005	4219	-	1215	245	95.2006
10374_6	k141_52511	4348	4656	-	309	5	7.63944
10374_7	k141_52511	5041	5733	-	693	56	38.1509
10374_8	k141_52511	5758	6573	-	816	21	12.1501
10374_9	k141_52511	6524	6667	-	144	0	0
10374_10	k141_52511	6970	9351	-	2382	101	20.0184
10374_11	k141_52511	9364	10029	-	666	36	25.5199
10374_12	k141_52511	10124	12511	-	2388	78	15.4209
10374_13	k141_52511	12626	13657	-	1032	19	8.69208
10374_14	k141_52511	13654	14343	-	690	9	6.15805
10374_15	k141_52511	14550	16931	-	2382	101	20.0184
10374_16	k141_52511	17405	18697	-	1293	172	62.8029
10374_17	k141_52511	18814	21204	-	2391	134	26.4591
10374_18	k141_52511	21217	21492	-	276	5	8.55285
10375_1	k141_16533	1	267	+	267	3	5.30469
10375_2	k141_16533	342	1625	+	1284	37	13.6046
10375_3	k141_16533	1867	2007	+	141	16	53.5736
10375_4	k141_16533	2843	4762	+	1920	78	19.1798
10375_5	k141_16533	4844	5188	+	345	11	15.053
10375_6	k141_16533	5512	6279	+	768	51	31.3515
10375_7	k141_16533	6484	6930	+	447	52	54.9219
10375_8	k141_16533	6920	7123	+	204	20	46.286
10375_9	k141_16533	7657	8055	+	399	30	35.4975
10375_10	k141_16533	8027	9649	+	1623	111	32.289
10375_11	k141_16533	10017	10775	+	759	100	62.2025
10375_12	k141_16533	10772	11629	+	858	73	40.1685
10375_13	k141_16533	11626	11808	+	183	7	18.0591
10375_14	k141_16533	11909	13519	+	1611	160	46.8894
10376_1	k141_45769	1	1422	-	1422	16	5.31215
10376_2	k141_45769	1431	3587	-	2157	34	7.44181
10376_3	k141_45769	3577	4392	-	816	13	7.52148
10377_1	k141_55780	1	318	-	318	8	11.8772
10377_2	k141_55780	389	853	-	465	12	12.1837
10377_3	k141_55780	895	2781	-	1887	72	18.014
10377_4	k141_55780	2729	3286	-	558	12	10.1531
10378_1	k141_38418	284	1486	+	1203	70	27.4715
10378_2	k141_38418	2122	2181	+	60	6	47.2117
10379_1	k141_66259	538	1455	+	918	29	14.9144
10379_2	k141_66259	1652	3088	-	1437	50	16.4272
10379_3	k141_66259	3152	3580	-	429	5	5.50253
10380_1	k141_6013	995	1102	-	108	22	96.172
10381_1	k141_13503	3	455	+	453	12	12.5064
10381_2	k141_13503	707	2311	+	1605	15	4.41231
10382_1	k141_70104	3	860	-	858	15	8.2538
10382_2	k141_70104	1280	2764	+	1485	15	4.76886
10383_1	k141_31657	2	301	+	300	6	9.44234
10383_2	k141_31657	339	989	+	651	23	16.68
10383_3	k141_31657	1504	1593	+	90	2	10.4915
10383_4	k141_31657	1590	2360	+	771	25	15.3086
10384_1	k141_16534	79	639	-	561	35	29.4547
10384_2	k141_16534	657	812	-	156	16	48.4223
10384_3	k141_16534	1000	1449	-	450	22	23.0813
10384_4	k141_16534	1461	2501	-	1041	81	36.7353
10385_1	k141_52513	2	247	+	246	6	11.5151
10385_2	k141_52513	472	723	+	252	7	13.1144
10385_3	k141_52513	785	1354	+	570	10	8.28276
10385_4	k141_52513	1371	1550	+	180	2	5.24575
10385_5	k141_52513	1588	2400	-	813	25	14.5177
10385_6	k141_52513	2404	2592	-	189	1	2.49797
10386_1	k141_45775	314	940	-	627	24	18.0715
10386_2	k141_45775	976	1872	-	897	28	14.7372
10387_1	k141_48391	1	834	-	834	29	16.4165
10387_2	k141_48391	1008	2336	-	1329	59	20.9593
10388_1	k141_13506	2	1255	+	1254	2	0.752978
10389_1	k141_24212	1	318	-	318	8	11.8772
10389_2	k141_24212	526	3378	-	2853	133	22.009
10389_3	k141_24212	3379	4368	-	990	33	15.7372
10389_4	k141_24212	4368	6785	-	2418	90	17.5726
10389_5	k141_24212	6797	7900	-	1104	44	18.8163
10389_6	k141_24212	8097	11111	-	3015	121	18.9473
10389_7	k141_24212	11125	16785	-	5661	176	14.6781
10389_8	k141_24212	16800	18197	-	1398	38	12.8329
10390_1	k141_6019	1	258	-	258	3	5.48974
10390_2	k141_6019	271	1176	-	906	19	9.90091
10390_3	k141_6019	1179	1448	-	270	2	3.49716
10391_1	k141_20419	2	136	+	135	0	0
10391_2	k141_20419	178	1722	+	1545	126	38.5028
10391_3	k141_20419	1735	2373	+	639	46	33.9865
10391_4	k141_20419	2375	3346	+	972	30	14.5715
10391_5	k141_20419	3347	4630	+	1284	57	20.9585
10391_6	k141_20419	4612	5862	+	1251	57	21.5113
10391_7	k141_20419	5859	8204	+	2346	96	19.3194
10391_8	k141_20419	8278	8814	+	537	27	23.7377
10391_9	k141_20419	8979	9200	+	222	17	36.1531
10391_10	k141_20419	9426	10790	+	1365	44	15.2184
10391_11	k141_20419	10829	11866	+	1038	37	16.8288
10391_12	k141_20419	11968	12927	+	960	48	23.6059
10391_13	k141_20419	12933	13415	+	483	22	21.5043
10391_14	k141_20419	13400	14374	+	975	45	21.79
10391_15	k141_20419	14390	15064	+	675	62	43.3648
10391_16	k141_20419	15075	15731	+	657	24	17.2463
10391_17	k141_20419	15788	16600	+	813	30	17.4213
10391_18	k141_20419	16621	17655	+	1035	51	23.2637
10391_19	k141_20419	17658	18014	+	357	27	35.7063
10391_20	k141_20419	18024	18260	+	237	6	11.9523
10391_21	k141_20419	18279	18884	+	606	34	26.4884
10391_22	k141_20419	18894	20855	+	1962	106	25.5068
10391_23	k141_20419	20865	22283	+	1419	65	21.6262
10391_24	k141_20419	22396	23586	+	1191	47	18.631
10391_25	k141_20419	23631	24056	+	426	22	24.3816
10392_1	k141_10063	3	536	+	534	1	0.884115
10392_2	k141_10063	540	1466	+	927	9	4.58366
10392_3	k141_10063	1534	2298	+	765	15	9.2572
10392_4	k141_10063	2309	3199	-	891	14	7.41823
10392_5	k141_10063	3339	4370	+	1032	23	10.522
10392_6	k141_10063	4474	4785	+	312	3	4.53959
10392_7	k141_10063	4805	5449	+	645	21	15.3713
10392_8	k141_10063	5548	6477	-	930	17	8.6301
10392_9	k141_10063	6673	6912	+	240	6	11.8029
10392_10	k141_10063	7021	7482	+	462	13	13.2847
10392_11	k141_10063	7479	8213	+	735	19	12.2044
10392_12	k141_10063	8278	9030	+	753	15	9.40473
10392_13	k141_10063	9317	10546	+	1230	28	10.7474
10392_14	k141_10063	10725	10796	+	72	0	0
10393_1	k141_52516	2	1321	+	1320	9	3.21898
10393_2	k141_52516	1321	1620	+	300	0	0
10394_1	k141_3216	3	167	+	165	0	0
10394_2	k141_3216	167	616	+	450	7	7.34405
10395_1	k141_28082	1	534	-	534	3	2.65234
10395_2	k141_28082	563	1399	-	837	22	12.4093
10395_3	k141_28082	1559	2095	-	537	11	9.67093
10395_4	k141_28082	2234	3598	+	1365	48	16.6019
10395_5	k141_28082	3684	4418	+	735	24	15.4161
10396_1	k141_59095	2	1048	-	1047	18	8.11663
10397_1	k141_16540	1	645	+	645	8	5.85572
10397_2	k141_16540	646	1101	+	456	7	7.24741
10398_1	k141_24214	3	140	-	138	0	0
10398_2	k141_24214	143	727	-	585	18	14.5267
10398_3	k141_24214	863	1300	+	438	28	30.181
10398_4	k141_24214	1384	1647	-	264	8	14.3066
10398_5	k141_24214	1666	2208	-	543	5	4.3473
10399_1	k141_13510	2	268	-	267	6	10.6094
10399_2	k141_13510	624	1064	-	441	16	17.129
10400_1	k141_70114	2	283	+	282	1	1.67417
10400_2	k141_70114	306	539	+	234	0	0
10400_3	k141_70114	574	1221	+	648	9	6.55718
10400_4	k141_70114	1318	1536	+	219	1	2.15579
10401_1	k141_6025	1	435	+	435	16	17.3652
10401_2	k141_6025	455	1027	+	573	3	2.47182
10402_1	k141_63009	37	666	+	630	8	5.99514
10402_2	k141_63009	884	2266	+	1383	45	15.3617
10402_3	k141_63009	2299	2484	-	186	4	10.1531
10403_1	k141_48396	1	240	+	240	4	7.86862
10403_2	k141_48396	254	502	+	249	14	26.5447
10403_3	k141_48396	610	1029	+	420	3	3.37227
10403_4	k141_48396	1019	2455	+	1437	38	12.4847
10404_1	k141_3217	176	1702	+	1527	49	15.1498
10404_2	k141_3217	1723	2154	+	432	23	25.1359
10404_3	k141_3217	2758	3417	+	660	17	12.1606
10404_4	k141_3217	3480	3872	-	393	4	4.80526
10405_1	k141_24221	220	627	-	408	3	3.47145
10405_2	k141_24221	599	1006	-	408	3	3.47145
10406_1	k141_13514	1	543	+	543	8	6.95569
10406_2	k141_13514	531	1448	+	918	10	5.14289
10406_3	k141_13514	1442	1795	+	354	4	5.33466
10407_1	k141_55785	3	287	-	285	8	13.2524
10407_2	k141_55785	429	1862	-	1434	23	7.57231
10407_3	k141_55785	1980	3434	-	1455	18	5.84063
10407_4	k141_55785	3585	4814	-	1230	25	9.59588
10407_5	k141_55785	4814	6964	-	2151	32	7.02359
10407_6	k141_55785	6978	7943	-	966	9	4.39861
10408_1	k141_66275	3	173	-	171	0	0
10408_2	k141_66275	217	1146	-	930	9	4.56888
10408_3	k141_66275	1360	2541	-	1182	15	5.99134
10409_1	k141_45788	2	1312	+	1311	72	25.9286
10410_1	k141_28091	3	470	+	468	7	7.06158
10410_2	k141_28091	489	890	+	402	10	11.7442
10410_3	k141_28091	1099	2118	+	1020	4	1.85144
10411_1	k141_34999	1	417	+	417	12	13.5861
10411_2	k141_34999	1483	1677	-	195	8	19.3689
10411_3	k141_34999	1913	2392	-	480	18	17.7044
10411_4	k141_34999	2618	3544	+	927	15	7.63944
10411_5	k141_34999	3661	4638	+	978	15	7.24106
10411_6	k141_34999	4818	8576	+	3759	103	12.9364
10411_7	k141_34999	8977	10410	+	1434	28	9.21847
10412_1	k141_3218	3	644	-	642	6	4.41231
10412_2	k141_3218	795	1487	+	693	12	8.17519
10412_3	k141_3218	1484	1741	+	258	1	1.82991
10413_1	k141_24225	242	829	+	588	3	2.40876
10413_2	k141_24225	872	1258	+	387	0	0
10414_1	k141_70121	1	1215	-	1215	10	3.88574
10414_2	k141_70121	1313	2176	-	864	11	6.01075
10414_3	k141_70121	2244	2945	-	702	1	0.672532
10415_1	k141_55787	2	205	-	204	2	4.6286
10415_2	k141_55787	445	1488	-	1044	20	9.04439
10416_1	k141_48402	1	573	+	573	2	1.64788
10416_2	k141_48402	673	1215	+	543	3	2.60838
10417_1	k141_63014	1	288	-	288	0	0
10417_2	k141_63014	484	1461	-	978	19	9.17201
10418_1	k141_28093	3	134	+	132	0	0
10418_2	k141_28093	135	1004	-	870	15	8.13995
10418_3	k141_28093	1198	1437	-	240	5	9.83578
10419_1	k141_35000	1	180	-	180	0	0
10419_2	k141_35000	177	1598	-	1422	28	9.29626
10420_1	k141_70122	3	1028	-	1026	15	6.9023
10421_1	k141_20435	3	257	+	255	4	7.40576
10421_2	k141_20435	490	1656	-	1167	32	12.9458
10421_3	k141_20435	1924	1992	+	69	0	0
10422_1	k141_59114	1	837	-	837	12	6.76871
10422_2	k141_59114	849	1094	-	246	0	0
10423_1	k141_6027	417	1286	-	870	36	19.5359
10423_2	k141_6027	1413	2051	-	639	27	19.9486
10423_3	k141_6027	2051	2797	-	747	16	10.1123
10423_4	k141_6027	2825	3646	-	822	32	18.3793
10423_5	k141_6027	3643	4500	-	858	36	19.8091
10423_6	k141_6027	4497	5408	-	912	31	16.0478
10423_7	k141_6027	5624	5761	+	138	5	17.1057
10424_1	k141_13520	1	885	+	885	40	21.3386
10425_1	k141_16554	2	202	-	201	0	0
10425_2	k141_16554	199	675	-	477	0	0
10425_3	k141_16554	679	1584	-	906	11	5.73211
10425_4	k141_16554	1747	2268	-	522	19	17.1843
10426_1	k141_55788	3	566	-	564	120	100.45
10426_2	k141_55788	806	1633	+	828	132	75.2651
10427_1	k141_70123	2	736	-	735	12	7.70804
10427_2	k141_70123	769	1179	-	411	6	6.89222
10428_1	k141_28097	1	528	+	528	11	9.83578
10428_2	k141_28097	551	1090	+	540	5	4.37146
10429_1	k141_41359	206	1126	-	921	98	50.2361
10429_2	k141_41359	1384	3186	-	1803	81	21.2099
10429_3	k141_41359	3353	3928	+	576	53	43.4413
10429_4	k141_41359	4000	4647	-	648	61	44.4431
10429_5	k141_41359	4671	5543	-	873	59	31.9071
10429_6	k141_41359	5558	6484	-	927	76	38.7065
10429_7	k141_41359	6805	7065	-	261	31	56.0752
10429_8	k141_41359	7055	7630	-	576	39	31.9663
10429_9	k141_41359	7634	8404	-	771	40	24.4938
10429_10	k141_41359	8421	11057	-	2637	192	34.3749
10429_11	k141_41359	11181	12293	-	1113	77	32.6622
10429_12	k141_41359	12296	14461	-	2166	142	30.9514
10429_13	k141_41359	14614	15867	-	1254	83	31.2486
10429_14	k141_41359	16210	17817	-	1608	112	32.8838
10429_15	k141_41359	18203	19633	-	1431	160	52.7874
10429_16	k141_41359	19633	20664	-	1032	53	24.2463
10429_17	k141_41359	20648	21739	-	1092	43	18.5907
10429_18	k141_41359	21755	22627	-	873	59	31.9071
10429_19	k141_41359	22631	23008	-	378	34	42.4656
10429_20	k141_41359	23271	23912	-	642	75	55.1539
10429_21	k141_41359	24072	24737	-	666	44	31.1909
10429_22	k141_41359	24880	25551	-	672	47	33.0201
10430_1	k141_16556	3	806	-	804	8	4.69768
10430_2	k141_16556	803	1006	-	204	0	0
10431_1	k141_6029	2	694	-	693	15	10.219
10431_2	k141_6029	981	1532	-	552	15	12.8293
10432_1	k141_20438	3	776	+	774	4	2.43988
10432_2	k141_20438	882	2423	+	1542	8	2.44938
10432_3	k141_20438	2413	2793	+	381	0	0
10433_1	k141_70127	283	1353	+	1071	16	7.05311
10433_2	k141_70127	1305	1517	-	213	0	0
10434_1	k141_28101	2	442	+	441	4	4.28224
10434_2	k141_28101	644	1468	+	825	7	4.00584
10435_1	k141_66277	2	94	-	93	0	0
10435_2	k141_66277	330	6527	+	6198	160	12.1876
10436_1	k141_16561	333	704	+	372	7	8.88393
10436_2	k141_16561	802	954	+	153	3	9.2572
10437_1	k141_52523	1	1542	+	1542	232	71.0319
10437_2	k141_52523	1725	2627	-	903	88	46.0092
10437_3	k141_52523	2624	3487	-	864	70	38.2502
10437_4	k141_52523	3484	4263	-	780	86	52.054
10437_5	k141_52523	4260	5291	-	1032	80	36.5982
10437_6	k141_52523	5312	6409	-	1098	131	56.3273
10437_7	k141_52523	6795	7745	+	951	91	45.1763
10437_8	k141_52523	7852	8343	-	492	58	55.6561
10438_1	k141_48405	273	1067	-	795	22	13.0649
10438_2	k141_48405	1064	1612	-	549	14	12.0394
10438_3	k141_48405	2573	3127	-	555	38	32.3251
10438_4	k141_48405	3291	4583	-	1293	61	22.2731
10439_1	k141_24236	3	392	+	390	3	3.63167
10439_2	k141_24236	446	1264	-	819	7	4.03519
10440_1	k141_13526	2	1135	-	1134	9	3.74696
10441_1	k141_6033	17	430	-	414	3	3.42114
10441_2	k141_6033	462	1073	-	612	2	1.54287
10443_1	k141_63027	2	1078	+	1077	25	10.9591
10443_2	k141_63027	1146	1373	+	228	4	8.28276
10444_1	k141_48406	75	974	-	900	9	4.72117
10444_2	k141_48406	1167	1310	-	144	3	9.83578
10445_1	k141_38428	66	1355	+	1290	59	21.593
10445_2	k141_38428	1482	2237	+	756	20	12.4899
10445_3	k141_38428	2344	4419	+	2076	59	13.4176
10445_4	k141_38428	4561	5349	-	789	37	22.1398
10445_5	k141_38428	5346	6182	-	837	24	13.5374
10445_6	k141_38428	6220	6489	+	270	31	54.2061
10445_7	k141_38428	6628	8031	+	1404	61	20.5122
10445_8	k141_38428	8128	10677	+	2550	70	12.9601
10445_9	k141_38428	10779	12227	+	1449	47	15.3137
10445_10	k141_38428	12362	13159	-	798	17	10.0576
