# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_10_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_10/A17_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_10/A17_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_10/A17_2.bam	RPKG
32255_5	k141_102003	2935	3480	+	546	10	0.00751962
32255_6	k141_102003	3488	3778	-	291	5	0.00705448
32255_7	k141_102003	3957	4397	+	441	16	0.014896
32255_8	k141_102003	4918	8340	+	3423	92	0.0110349
32255_9	k141_102003	8444	10756	-	2313	107	0.0189931
32255_10	k141_102003	11034	11342	-	309	7	0.00930096
32255_11	k141_102003	11437	12132	-	696	28	0.0165172
32255_12	k141_102003	12136	13887	-	1752	61	0.014295
32255_13	k141_102003	13880	14755	-	876	30	0.0140607
32255_14	k141_102003	15211	16317	-	1107	40	0.0148354
32255_15	k141_102003	16600	17769	+	1170	39	0.0136857
32255_16	k141_102003	18023	19042	-	1020	44	0.0177109
32255_17	k141_102003	19624	21714	+	2091	84	0.0164935
32255_18	k141_102003	21827	22114	+	288	62	0.0883868
32255_19	k141_102003	22174	22968	+	795	210	0.108453
32255_20	k141_102003	23065	24570	-	1506	71	0.0193563
32255_21	k141_102003	24717	24869	-	153	9	0.0241512
32255_22	k141_102003	24999	26078	-	1080	42	0.0159666
32255_23	k141_102003	26075	26692	-	618	26	0.0172732
32255_24	k141_102003	26859	28613	+	1755	58	0.0135687
32255_25	k141_102003	28610	29398	+	789	26	0.0135296
32255_26	k141_102003	29413	29640	+	228	0	0
32255_27	k141_102003	29637	30830	+	1194	46	0.0158176
32255_28	k141_102003	30980	32074	+	1095	36	0.0134982
32255_29	k141_102003	32071	32277	+	207	6	0.0119006
32256_1	k141_150370	31	1542	-	1512	5	0.00135771
32257_1	k141_168682	1	132	-	132	5	0.0155519
32257_2	k141_168682	456	1181	+	726	12	0.0067863
32258_1	k141_44862	228	1493	-	1266	53	0.0171882
32259_1	k141_102004	1	378	+	378	1	0.00108617
32259_2	k141_102004	414	914	-	501	4	0.00327801
32259_3	k141_102004	979	1290	-	312	1	0.00131593
32260_1	k141_168683	2	91	-	90	0	0
32260_2	k141_168683	766	1293	-	528	1	0.000777597
32261_1	k141_72920	2	169	+	168	0	0
32261_2	k141_72920	169	1143	+	975	12	0.00505318
32261_3	k141_72920	1233	1652	+	420	6	0.0058653
32261_4	k141_72920	1865	2494	-	630	37	0.0241129
32261_5	k141_72920	2491	2892	-	402	13	0.0132772
32261_6	k141_72920	2889	3440	-	552	28	0.0208261
32261_7	k141_72920	3428	4990	-	1563	70	0.0183877
32261_8	k141_72920	4968	6023	-	1056	38	0.0147743
32261_9	k141_72920	6039	7001	-	963	40	0.0170538
32261_10	k141_72920	6998	7603	-	606	27	0.0182928
32261_11	k141_72920	7656	8432	-	777	34	0.0179658
32261_12	k141_72920	8429	9502	-	1074	40	0.0152913
32261_13	k141_72920	9549	10931	-	1383	57	0.0169216
32261_14	k141_72920	10928	12148	-	1221	35	0.011769
32261_15	k141_72920	12151	12894	-	744	47	0.0259366
32261_16	k141_72920	12887	13663	-	777	39	0.0206078
32261_17	k141_72920	13660	14397	-	738	18	0.0100139
32261_18	k141_72920	14418	15554	-	1137	37	0.0133607
32261_19	k141_72920	15564	16091	-	528	37	0.0287711
32261_20	k141_72920	16081	17187	-	1107	46	0.0170608
32261_21	k141_72920	17190	18227	-	1038	54	0.0213592
32261_22	k141_72920	18243	19448	-	1206	65	0.0221286
32261_23	k141_72920	19480	22326	-	2847	171	0.0246602
32261_24	k141_72920	22397	22735	-	339	20	0.0242225
32261_25	k141_72920	23093	24793	-	1701	96	0.0231716
32261_26	k141_72920	24806	26674	-	1869	114	0.0250429
32261_27	k141_72920	26664	27149	-	486	11	0.00929276
32261_28	k141_72920	27403	28326	-	924	32	0.0142189
32261_29	k141_72920	28389	29150	-	762	52	0.028018
32261_30	k141_72920	29147	30205	-	1059	42	0.0162833
32261_31	k141_72920	30211	30549	-	339	15	0.0181669
32261_32	k141_72920	30691	31377	-	687	41	0.0245028
32261_33	k141_72920	31595	32749	+	1155	65	0.0231057
32261_34	k141_72920	32814	34205	-	1392	45	0.0132728
32261_35	k141_72920	34436	35125	-	690	24	0.0142807
32261_36	k141_72920	35332	36648	-	1317	47	0.0146521
32261_37	k141_72920	36676	36825	-	150	6	0.0164228
32261_38	k141_72920	36933	38150	-	1218	64	0.0215735
32261_39	k141_72920	38354	38899	-	546	27	0.020303
32261_40	k141_72920	39014	41251	-	2238	103	0.0188958
32261_41	k141_72920	41416	42237	+	822	44	0.021977
32261_42	k141_72920	42259	42945	+	687	25	0.0149407
32261_43	k141_72920	42961	43746	+	786	19	0.00992474
32261_44	k141_72920	44029	45375	+	1347	65	0.0198123
32261_45	k141_72920	45525	46187	-	663	30	0.0185779
32261_46	k141_72920	46674	47699	-	1026	38	0.0152063
32261_47	k141_72920	47719	50139	-	2421	86	0.0145845
32261_48	k141_72920	50408	51427	-	1020	49	0.0197235
32261_49	k141_72920	51989	52822	-	834	21	0.0103381
32261_50	k141_72920	53206	53679	-	474	7	0.00606328
32261_51	k141_72920	53694	54629	-	936	29	0.0127207
32261_52	k141_72920	54638	55624	-	987	35	0.0145593
32261_53	k141_72920	55631	56665	-	1035	37	0.0146774
32261_54	k141_72920	56673	56954	-	282	10	0.0145593
32261_55	k141_72920	56909	57253	-	345	16	0.019041
32261_56	k141_72920	57272	58762	-	1491	62	0.0170727
32261_57	k141_72920	58868	61186	-	2319	108	0.019121
32261_58	k141_72920	61283	63367	-	2085	92	0.0181163
32261_59	k141_72920	63491	64387	+	897	33	0.0151046
32261_60	k141_72920	64493	65326	-	834	36	0.0177225
32261_61	k141_72920	65479	66189	-	711	47	0.0271404
32261_62	k141_72920	66236	67279	-	1044	59	0.0232028
32261_63	k141_72920	67393	70743	-	3351	153	0.0187459
32261_64	k141_72920	70760	71335	-	576	25	0.0178199
32261_65	k141_72920	71487	71918	+	432	18	0.0171071
32261_66	k141_72920	71941	72204	-	264	9	0.0139967
32261_67	k141_72920	72254	72904	-	651	32	0.0201817
32261_68	k141_72920	72983	73765	-	783	36	0.0188768
32261_69	k141_72920	73983	75602	+	1620	84	0.0212889
32261_70	k141_72920	75825	76616	+	792	27	0.0139967
32261_71	k141_72920	76627	77370	+	744	34	0.0187627
32261_72	k141_72920	77425	78633	-	1209	72	0.0244509
32261_73	k141_72920	78783	79553	-	771	52	0.0276909
32261_74	k141_72920	79586	80671	-	1086	47	0.0177687
32261_75	k141_72920	80721	82082	-	1362	49	0.0147709
32261_76	k141_72920	82096	83052	-	957	67	0.0287443
32261_77	k141_72920	83155	84951	-	1797	91	0.0207913
32261_78	k141_72920	84953	86806	-	1854	88	0.0194877
32261_79	k141_72920	86830	87360	-	531	16	0.0123713
32261_80	k141_72920	87382	88317	-	936	33	0.0144753
32261_81	k141_72920	88344	88781	-	438	31	0.0290587
32261_82	k141_72920	89069	89311	-	243	5	0.00844796
32261_83	k141_72920	89378	90217	-	840	37	0.0180847
32261_84	k141_72920	90318	91487	-	1170	66	0.0231604
32261_85	k141_72920	91669	92724	-	1056	55	0.0213839
32261_86	k141_72920	92740	93522	-	783	51	0.0267422
32261_87	k141_72920	93535	94686	-	1152	53	0.0188891
32261_88	k141_72920	94722	95594	-	873	51	0.0239852
32261_89	k141_72920	95664	96440	-	777	31	0.0163806
32261_90	k141_72920	96469	97650	-	1182	96	0.0333459
32261_91	k141_72920	97993	98904	+	912	53	0.0238599
32261_92	k141_72920	98918	99988	+	1071	54	0.0207011
32261_93	k141_72920	100338	101519	-	1182	51	0.017715
32261_94	k141_72920	101751	103397	+	1647	62	0.0154556
32261_95	k141_72920	103766	106018	+	2253	147	0.0267883
32261_96	k141_72920	106200	106943	+	744	26	0.0143479
32261_97	k141_72920	107041	108114	+	1074	43	0.0164381
32261_98	k141_72920	108158	108571	-	414	9	0.00892546
32261_99	k141_72920	108666	110762	-	2097	92	0.0180127
32261_100	k141_72920	111706	111948	+	243	7	0.0118271
32261_101	k141_72920	112122	112484	+	363	6	0.0067863
32261_102	k141_72920	112503	114323	-	1821	78	0.0175862
32261_103	k141_72920	114327	115253	-	927	30	0.0132871
32261_104	k141_72920	115454	116224	+	771	54	0.0287559
32261_105	k141_72920	116361	117356	-	996	24	0.00989328
32261_106	k141_72920	117747	119144	-	1398	90	0.0264316
32261_107	k141_72920	119267	121441	-	2175	130	0.0245399
32261_108	k141_72920	121529	122215	+	687	38	0.0227099
32261_109	k141_72920	122383	123309	-	927	55	0.0243597
32261_110	k141_72920	123365	124924	-	1560	106	0.0278978
32261_111	k141_72920	124926	125825	-	900	55	0.0250904
32261_112	k141_72920	125825	126124	-	300	20	0.0273714
32261_113	k141_72920	126227	127666	-	1440	71	0.0202434
32261_114	k141_72920	127753	129048	-	1296	58	0.0183743
32261_115	k141_72920	129218	130153	-	936	19	0.00833424
32261_116	k141_72920	130296	130835	-	540	29	0.0220492
32261_117	k141_72920	130975	131793	-	819	33	0.0165432
32261_118	k141_72920	132002	132691	+	690	17	0.0101155
32261_119	k141_72920	132866	134125	+	1260	66	0.0215061
32261_120	k141_72920	134177	135865	-	1689	100	0.0243085
32261_121	k141_72920	136211	136756	-	546	53	0.039854
32261_122	k141_72920	136753	137322	-	570	24	0.0172872
32261_123	k141_72920	137424	138356	+	933	33	0.0145218
32261_124	k141_72920	138398	140716	-	2319	106	0.0187669
32261_125	k141_72920	140731	141429	-	699	28	0.0164463
32261_126	k141_72920	141759	143087	+	1329	90	0.0278039
32261_127	k141_72920	143244	144617	-	1374	72	0.0215146
32261_128	k141_72920	144990	145523	-	534	40	0.0307544
32261_129	k141_72920	145683	146474	-	792	47	0.0243647
32261_130	k141_72920	147104	149740	-	2637	168	0.026157
32261_131	k141_72920	150085	151560	-	1476	54	0.0150209
32261_132	k141_72920	151557	152378	-	822	25	0.012487
32261_133	k141_72920	152392	153201	-	810	29	0.0146995
32261_134	k141_72920	153218	153754	-	537	19	0.0145267
32261_135	k141_72920	153759	154313	-	555	32	0.0236726
32261_136	k141_72920	154307	155632	-	1326	53	0.0164105
32261_137	k141_72920	155713	157116	-	1404	77	0.0225171
32261_138	k141_72920	157131	158129	-	999	37	0.0152063
32261_139	k141_72920	158160	158705	-	546	27	0.020303
32261_140	k141_72920	158984	159187	+	204	31	0.0623907
32262_1	k141_53850	3	86	+	84	0	0
32262_2	k141_53850	370	2172	-	1803	14	0.00318802
32262_3	k141_53850	2269	2865	-	597	8	0.00550179
32262_4	k141_53850	3173	3520	+	348	0	0
32262_5	k141_53850	3528	3935	+	408	1	0.0010063
32262_6	k141_53850	3960	4709	+	750	9	0.00492685
32262_7	k141_53850	4835	5173	-	339	6	0.00726674
32262_8	k141_53850	5142	6470	-	1329	9	0.00278039
32262_9	k141_53850	6725	7291	+	567	10	0.00724111
32262_10	k141_53850	7867	9036	-	1170	13	0.0045619
32263_1	k141_35447	3	275	-	273	3	0.00451177
32263_2	k141_35447	272	739	-	468	0	0
32263_3	k141_35447	841	1692	-	852	1	0.000481891
32263_4	k141_35447	1778	2281	-	504	5	0.00407312
32263_5	k141_35447	2293	2514	-	222	0	0
32263_6	k141_35447	2519	2638	-	120	0	0
32263_7	k141_35447	2653	3837	-	1185	4	0.00138589
32263_8	k141_35447	4096	4386	-	291	0	0
32263_9	k141_35447	4376	5518	-	1143	9	0.00323284
32263_10	k141_35447	5631	5960	-	330	0	0
32263_11	k141_35447	5953	6882	-	930	10	0.00441474
32263_12	k141_35447	7110	7757	-	648	5	0.00316799
32263_13	k141_35447	7995	9368	-	1374	11	0.00328696
32263_14	k141_35447	9417	9761	-	345	2	0.00238012
32263_15	k141_35447	9771	10145	-	375	1	0.00109486
32263_16	k141_35447	10158	10472	-	315	1	0.0013034
32263_17	k141_35447	10585	13803	-	3219	25	0.00318865
32263_18	k141_35447	13888	14055	+	168	0	0
32263_19	k141_35447	14951	15352	+	402	2	0.00204264
32263_20	k141_35447	15506	16531	-	1026	6	0.002401
32263_21	k141_35447	16877	17302	-	426	4	0.00385513
32263_22	k141_35447	17815	18036	-	222	1	0.00184942
32263_23	k141_35447	18033	18551	-	519	4	0.00316432
32263_24	k141_35447	18573	19271	-	699	1	0.000587369
32263_25	k141_35447	19274	20164	-	891	0	0
32263_26	k141_35447	20311	21153	-	843	6	0.00292221
32263_27	k141_35447	21281	21934	+	654	2	0.00125557
32263_28	k141_35447	22053	22568	-	516	0	0
32263_29	k141_35447	22587	23534	-	948	8	0.00346473
32263_30	k141_35447	23545	25464	-	1920	11	0.00235223
32263_31	k141_35447	25699	27798	-	2100	11	0.00215061
32263_32	k141_35447	27811	28086	-	276	1	0.00148758
32263_33	k141_35447	28333	28788	-	456	14	0.0126052
32263_34	k141_35447	29091	30302	-	1212	12	0.00406506
32263_35	k141_35447	30325	30660	-	336	0	0
32263_36	k141_35447	30812	31687	+	876	9	0.0042182
32263_37	k141_35447	31777	32355	-	579	3	0.00212731
32263_38	k141_35447	32361	33620	-	1260	8	0.0026068
32263_39	k141_35447	33617	33973	-	357	2	0.00230012
32264_1	k141_140041	3	1391	-	1389	679	0.200704
32264_2	k141_140041	1399	2511	-	1113	490	0.180755
32264_3	k141_140041	2714	4465	-	1752	836	0.195912
32264_4	k141_140041	4708	6126	-	1419	714	0.206588
32264_5	k141_140041	6150	6329	-	180	7	0.0159666
32265_1	k141_150374	2	1006	+	1005	1	0.000408528
32265_2	k141_150374	999	1484	+	486	1	0.000844796
32266_1	k141_26083	244	846	+	603	22	0.0149794
32266_2	k141_26083	843	1970	+	1128	32	0.0116474
32266_3	k141_26083	1967	2197	+	231	4	0.00710945
32266_4	k141_26083	2342	3274	+	933	39	0.0171621
32266_5	k141_26083	3271	4731	+	1461	53	0.0148941
32266_6	k141_26083	5145	5546	+	402	12	0.0122559
32266_7	k141_26083	5559	6386	+	828	25	0.0123965
32266_8	k141_26083	6463	7515	+	1053	36	0.0140366
32266_9	k141_26083	7615	8865	+	1251	55	0.0180507
32266_10	k141_26083	8876	10435	+	1560	75	0.019739
32266_11	k141_26083	10432	11220	+	789	34	0.0176925
32266_12	k141_26083	11417	12109	+	693	27	0.0159963
32266_13	k141_26083	12109	12777	+	669	15	0.00920563
32266_14	k141_26083	12987	13730	-	744	35	0.0193145
32267_1	k141_83534	1	414	+	414	2	0.00198343
32267_2	k141_83534	522	1250	+	729	4	0.00225279
32267_3	k141_83534	1596	2090	+	495	3	0.00248831
32267_4	k141_83534	2177	2974	+	798	8	0.004116
32267_5	k141_83534	3012	3818	+	807	4	0.00203505
32267_6	k141_83534	3831	4712	+	882	7	0.0032585
32267_7	k141_83534	5405	5542	+	138	1	0.00297515
32267_8	k141_83534	5597	7210	+	1614	38	0.00966648
32268_1	k141_140043	3	1175	+	1173	20	0.00700036
32269_1	k141_72921	2	427	-	426	4	0.00385513
32269_2	k141_72921	431	1102	-	672	11	0.00672066
32269_3	k141_72921	1116	2345	-	1230	21	0.00700975
32270_1	k141_26084	3	905	+	903	22	0.0100028
32270_2	k141_26084	1173	1667	+	495	15	0.0124415
32271_1	k141_83536	122	1339	+	1218	1	0.000337086
32272_1	k141_121178	1	276	+	276	8	0.0119006
32272_2	k141_121178	505	1077	+	573	22	0.0157636
32272_3	k141_121178	1087	1650	+	564	30	0.0218389
32272_4	k141_121178	1750	2184	+	435	11	0.0103823
32272_5	k141_121178	2215	2628	+	414	36	0.0357018
32272_6	k141_121178	2803	3318	+	516	13	0.0103438
32272_7	k141_121178	3348	5639	+	2292	87	0.0155845
32272_8	k141_121178	5652	5903	+	252	6	0.0097755
32272_9	k141_121178	5924	6163	+	240	5	0.00855356
32272_10	k141_121178	6117	6536	+	420	24	0.0234612
32272_11	k141_121178	6667	6999	+	333	14	0.0172612
32272_12	k141_121178	7053	7772	-	720	24	0.0136857
32272_13	k141_121178	7777	8703	-	927	55	0.0243597
32272_14	k141_121178	8669	9052	-	384	22	0.0235223
32272_15	k141_121178	9200	10165	-	966	70	0.0297515
32272_16	k141_121178	10329	11402	-	1074	68	0.0259952
32272_17	k141_121178	11408	11695	-	288	11	0.0156815
32272_18	k141_121178	11820	12728	-	909	90	0.0406506
32272_19	k141_121178	13214	14296	+	1083	67	0.0254001
32272_20	k141_121178	14451	16100	-	1650	117	0.0291132
32272_21	k141_121178	16136	16711	-	576	22	0.0156815
32273_1	k141_168686	1	234	+	234	3	0.00526373
32273_2	k141_168686	246	869	+	624	3	0.0019739
32273_3	k141_168686	967	2091	+	1125	5	0.00182476
32274_1	k141_150379	32	967	+	936	0	0
32275_1	k141_140045	1	540	-	540	1	0.000760317
32275_2	k141_140045	651	1007	-	357	8	0.00920047
32276_1	k141_44872	80	1354	-	1275	14	0.00450823
32277_1	k141_159619	78	821	-	744	8	0.00441474
32277_2	k141_159619	1096	2217	+	1122	5	0.00182964
32277_3	k141_159619	2289	4340	+	2052	12	0.002401
32277_4	k141_159619	4342	5475	+	1134	6	0.00217233
32278_1	k141_178778	155	2233	-	2079	64	0.012639
32278_2	k141_178778	2376	2762	-	387	11	0.01167
32278_3	k141_178778	2759	3541	-	783	27	0.0141576
32278_4	k141_178778	3810	5291	+	1482	57	0.0157912
32278_5	k141_178778	5599	5739	-	141	2	0.0058237
32278_6	k141_178778	5790	8108	+	2319	93	0.0164653
32278_7	k141_178778	8124	8885	+	762	24	0.0129314
32278_8	k141_178778	8900	10015	+	1116	30	0.0110369
32278_9	k141_178778	10040	12067	+	2028	70	0.0141716
32278_10	k141_178778	12130	13245	+	1116	21	0.0077258
32278_11	k141_178778	13242	13856	+	615	18	0.0120167
32279_1	k141_53861	80	1006	+	927	4	0.00177161
32280_1	k141_44873	1	444	+	444	9	0.00832238
32280_2	k141_44873	558	1502	+	945	18	0.0078204
32281_1	k141_53862	31	624	-	594	2	0.00138239
32281_2	k141_53862	625	1065	-	441	1	0.000931
32282_1	k141_159621	1	459	+	459	52	0.0465135
32282_2	k141_159621	471	1019	-	549	8	0.00598282
32283_1	k141_168691	1	303	+	303	2	0.00271004
32283_2	k141_168691	300	779	+	480	5	0.00427678
32283_3	k141_168691	801	1061	+	261	10	0.0157307
32283_4	k141_168691	1048	1626	+	579	1	0.000709104
32284_1	k141_44875	2	1111	-	1110	11	0.00406872
32285_1	k141_102026	2	97	-	96	0	0
32285_2	k141_102026	214	1068	-	855	3	0.0014406
32286_1	k141_16692	3	419	+	417	10	0.00984583
32286_2	k141_16692	423	1076	+	654	15	0.00941677
32286_3	k141_16692	1233	1757	+	525	8	0.00625632
32286_4	k141_16692	1738	2988	-	1251	24	0.00787666
32286_5	k141_16692	3101	5209	-	2109	106	0.0206356
32286_6	k141_16692	5243	5713	-	471	36	0.0313812
32286_7	k141_16692	5851	6267	-	417	18	0.0177225
32286_8	k141_16692	6353	6604	-	252	12	0.019551
32286_9	k141_16692	6843	9389	-	2547	81	0.013057
32286_10	k141_16692	9432	10265	-	834	35	0.0172302
32286_11	k141_16692	10535	11212	-	678	35	0.0211947
32286_12	k141_16692	11289	11537	-	249	4	0.00659552
32286_13	k141_16692	11620	12642	-	1023	34	0.0136456
32286_14	k141_16692	12639	13952	-	1314	54	0.0168728
32286_15	k141_16692	13956	16331	-	2376	79	0.0136511
32286_16	k141_16692	16348	17562	-	1215	33	0.0111513
32286_17	k141_16692	17614	18396	-	783	36	0.0188768
32286_18	k141_16692	18530	19357	-	828	28	0.013884
32286_19	k141_16692	19384	19596	-	213	3	0.00578269
32286_20	k141_16692	19609	21948	-	2340	86	0.0150894
32286_21	k141_16692	21986	22630	-	645	19	0.0120943
32286_22	k141_16692	22640	23827	-	1188	31	0.0107136
32286_23	k141_16692	23808	24575	-	768	26	0.0138995
32286_24	k141_16692	24598	25404	-	807	14	0.00712267
32286_25	k141_16692	25398	26252	-	855	34	0.0163268
32286_26	k141_16692	26269	27129	-	861	23	0.0109676
32286_27	k141_16692	27159	28022	-	864	42	0.0199583
32286_28	k141_16692	28331	29545	-	1215	42	0.0141926
32286_29	k141_16692	29553	31802	-	2250	73	0.0133207
32286_30	k141_16692	32012	32674	-	663	20	0.0123852
32286_31	k141_16692	32791	33198	-	408	29	0.0291827
32286_32	k141_16692	33441	33653	+	213	5	0.00963782
32286_33	k141_16692	33682	33903	+	222	10	0.0184942
32286_34	k141_16692	33926	36424	+	2499	105	0.0172509
32286_35	k141_16692	36463	36636	+	174	1	0.0023596
32286_36	k141_16692	36699	37073	+	375	10	0.0109486
32286_37	k141_16692	37111	37371	+	261	14	0.022023
32286_38	k141_16692	37368	38423	+	1056	45	0.0174959
32286_39	k141_16692	38487	38771	+	285	15	0.021609
32286_40	k141_16692	38774	40846	+	2073	71	0.014062
32286_41	k141_16692	41001	41282	+	282	4	0.0058237
32286_42	k141_16692	41303	41854	+	552	25	0.0185947
32286_43	k141_16692	41891	42316	+	426	21	0.0202394
32286_44	k141_16692	42641	43123	+	483	16	0.0136007
32286_45	k141_16692	43120	45018	+	1899	76	0.0164315
32286_46	k141_16692	45022	46716	+	1695	53	0.0128379
32286_47	k141_16692	46932	47123	-	192	2	0.00427678
32286_48	k141_16692	47166	48563	-	1398	54	0.015859
32286_49	k141_16692	48578	49450	-	873	17	0.00799508
32286_50	k141_16692	49748	51403	-	1656	43	0.010661
32286_51	k141_16692	51545	51982	+	438	8	0.00749901
32286_52	k141_16692	52030	53208	+	1179	42	0.0146259
32286_53	k141_16692	53212	53778	+	567	14	0.0101376
32286_54	k141_16692	53895	54188	-	294	23	0.0321195
32286_55	k141_16692	54462	54707	-	246	5	0.00834494
32287_1	k141_168694	1	693	+	693	23	0.0136265
32287_2	k141_168694	769	1080	+	312	8	0.0105275
32288_1	k141_159623	1	1248	+	1248	39	0.0128303
32288_2	k141_159623	1250	1714	+	465	13	0.0114783
32288_3	k141_159623	1736	1825	+	90	0	0
32289_1	k141_53863	1	396	+	396	3	0.00311039
32289_2	k141_53863	481	1608	+	1128	4	0.00145593
32289_3	k141_53863	1605	2465	+	861	4	0.00190741
32290_1	k141_140057	3	65	-	63	1	0.006517
32290_2	k141_140057	65	1267	-	1203	4	0.00136516
32291_1	k141_72937	1	1830	+	1830	298	0.066858
32292_1	k141_150388	172	306	+	135	0	0
32292_2	k141_150388	855	1103	+	249	0	0
32292_3	k141_150388	1153	1467	-	315	6	0.0078204
32293_1	k141_6246	125	1339	-	1215	39	0.0131788
32293_2	k141_6246	1512	2573	+	1062	31	0.0119847
32293_3	k141_6246	2570	3769	+	1200	27	0.00923785
32293_4	k141_6246	3875	5050	+	1176	37	0.0129176
32293_5	k141_6246	5072	6289	+	1218	25	0.00842715
32293_6	k141_6246	6369	7088	+	720	22	0.0125452
32293_7	k141_6246	7085	7444	+	360	13	0.0148262
32293_8	k141_6246	7472	8974	+	1503	38	0.0103804
32293_9	k141_6246	8993	10381	+	1389	35	0.0103456
32293_10	k141_6246	10385	10924	+	540	16	0.0121651
32293_11	k141_6246	10921	11934	+	1014	15	0.00607354
32294_1	k141_44877	3	476	+	474	5	0.00433092
32294_2	k141_44877	489	1169	+	681	19	0.011455
32294_3	k141_44877	1241	2149	-	909	16	0.00722677
32295_1	k141_83537	2	709	-	708	603	0.349681
32295_2	k141_83537	829	1185	+	357	365	0.419771
32295_3	k141_83537	1574	2050	+	477	417	0.358927
32295_4	k141_83537	2069	2386	+	318	294	0.379584
32295_5	k141_83537	2469	2750	-	282	293	0.426586
32295_6	k141_83537	2955	4274	+	1320	1181	0.367337
32295_7	k141_83537	4783	5274	+	492	575	0.479834
32295_8	k141_83537	5271	5393	+	123	102	0.340473
32295_9	k141_83537	5631	5858	+	228	223	0.401567
32295_10	k141_83537	5991	6608	+	618	311	0.206614
32296_1	k141_159624	1	312	-	312	0	0
32296_2	k141_159624	414	1058	-	645	0	0
32296_3	k141_159624	1075	1860	-	786	1	0.000522355
32297_1	k141_16693	2	1420	+	1419	8	0.00231471
32297_2	k141_16693	1417	2133	+	717	9	0.00515361
32298_1	k141_35450	1	261	+	261	4	0.00629228
32298_2	k141_35450	279	464	+	186	3	0.00662211
32298_3	k141_35450	494	892	+	399	1	0.001029
32298_4	k141_35450	907	1449	+	543	7	0.00529281
32298_5	k141_35450	1468	1827	+	360	2	0.00228095
32298_6	k141_35450	1843	2343	+	501	8	0.00655602
32298_7	k141_35450	2358	2567	+	210	1	0.0019551
32298_8	k141_35450	2588	3031	+	444	5	0.00462355
32298_9	k141_35450	3033	4331	+	1299	8	0.00252854
32298_10	k141_35450	4365	4994	+	630	0	0
32298_11	k141_35450	4998	5747	+	750	1	0.000547428
32298_12	k141_35450	5744	6004	+	261	0	0
32298_13	k141_35450	6014	6232	+	219	0	0
