"Seq_run"	"R1"	"R2"	"SequenceNum"	"WellName"	"plate"	"sampleType"	"S"	"samplename"	"R1_filename"	"R2_filename"	"SequencingName"	"Subject"	"Main"	"Set"	"Type"	"Pellet"	"Super"	"co_assembly"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K18_dnaPlate2_f9_1607_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K18_dnaPlate2_f9_1607_R2.fastq.gz"	NA	"K18"	"BC2"	NA	NA	"K18_2"	"K18_dnaPlate2_f9_1607_R1.fastq.gz"	"K18_dnaPlate2_f9_1607_R2.fastq.gz"	"K18_dnaPlate2_f9_1607"	"12"	1607	"2"	"Capsule 3"	"1769"	"1931"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K19_dnaPlate1_f10_control2_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K19_dnaPlate1_f10_control2_R2.fastq.gz"	NA	"K19"	"BC1"	NA	NA	"K19_2"	"K19_dnaPlate1_f10_control2_R1.fastq.gz"	"K19_dnaPlate1_f10_control2_R2.fastq.gz"	"K19_dnaPlate1_f10_control2"	"Control_2"	NA	NA	NA	NA	NA	NA
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K1_dnaPlate1_f1_2141_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K1_dnaPlate1_f1_2141_R2.fastq.gz"	NA	"K1"	"BC1"	NA	NA	"K1_2"	"K1_dnaPlate1_f1_2141_R1.fastq.gz"	"K1_dnaPlate1_f1_2141_R2.fastq.gz"	"K1_dnaPlate1_f1_2141"	"11"	2141	"Saliva"	"Saliva"	"2141"	"2141"	"Saliva_11"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K20_dnaPlate2_f10_1608_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K20_dnaPlate2_f10_1608_R2.fastq.gz"	NA	"K20"	"BC2"	NA	NA	"K20_2"	"K20_dnaPlate2_f10_1608_R1.fastq.gz"	"K20_dnaPlate2_f10_1608_R2.fastq.gz"	"K20_dnaPlate2_f10_1608"	"12"	1608	"3"	"Capsule 1"	"1770"	"1932"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K21_dnaPlate1_f11_control3_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K21_dnaPlate1_f11_control3_R2.fastq.gz"	NA	"K21"	"BC1"	NA	NA	"K21_2"	"K21_dnaPlate1_f11_control3_R1.fastq.gz"	"K21_dnaPlate1_f11_control3_R2.fastq.gz"	"K21_dnaPlate1_f11_control3"	"Control_2"	NA	NA	NA	NA	NA	NA
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K22_dnaPlate2_f11_1609_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K22_dnaPlate2_f11_1609_R2.fastq.gz"	NA	"K22"	"BC2"	NA	NA	"K22_2"	"K22_dnaPlate2_f11_1609_R1.fastq.gz"	"K22_dnaPlate2_f11_1609_R2.fastq.gz"	"K22_dnaPlate2_f11_1609"	"12"	1609	"3"	"Capsule 2"	"1771"	"1933"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K23_dnaPlate1_f12_control4_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K23_dnaPlate1_f12_control4_R2.fastq.gz"	NA	"K23"	"BC1"	NA	NA	"K23_2"	"K23_dnaPlate1_f12_control4_R1.fastq.gz"	"K23_dnaPlate1_f12_control4_R2.fastq.gz"	"K23_dnaPlate1_f12_control4"	"Control_2"	NA	NA	NA	NA	NA	NA
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K2_dnaPlate2_f1_1599_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K2_dnaPlate2_f1_1599_R2.fastq.gz"	NA	"K2"	"BC2"	NA	NA	"K2_2"	"K2_dnaPlate2_f1_1599_R1.fastq.gz"	"K2_dnaPlate2_f1_1599_R2.fastq.gz"	"K2_dnaPlate2_f1_1599"	"10"	1599	"4"	"Capsule 4"	"1761"	"1923"	"Capsule_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K3_dnaPlate1_f2_2142_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K3_dnaPlate1_f2_2142_R2.fastq.gz"	NA	"K3"	"BC1"	NA	NA	"K3_2"	"K3_dnaPlate1_f2_2142_R1.fastq.gz"	"K3_dnaPlate1_f2_2142_R2.fastq.gz"	"K3_dnaPlate1_f2_2142"	"12"	2142	"Saliva"	"Saliva"	"2142"	"2142"	"Saliva_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K4_dnaPlate2_f2_1600_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K4_dnaPlate2_f2_1600_R2.fastq.gz"	NA	"K4"	"BC2"	NA	NA	"K4_2"	"K4_dnaPlate2_f2_1600_R1.fastq.gz"	"K4_dnaPlate2_f2_1600_R2.fastq.gz"	"K4_dnaPlate2_f2_1600"	"10"	1600	"5"	"Capsule 1"	"1762"	"1924"	"Capsule_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K5_dnaPlate1_f3_2143_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K5_dnaPlate1_f3_2143_R2.fastq.gz"	NA	"K5"	"BC1"	NA	NA	"K5_2"	"K5_dnaPlate1_f3_2143_R1.fastq.gz"	"K5_dnaPlate1_f3_2143_R2.fastq.gz"	"K5_dnaPlate1_f3_2143"	"12"	2143	"Saliva"	"Saliva"	"2143"	"2143"	"Saliva_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K6_dnaPlate2_f3_1601_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K6_dnaPlate2_f3_1601_R2.fastq.gz"	NA	"K6"	"BC2"	NA	NA	"K6_2"	"K6_dnaPlate2_f3_1601_R1.fastq.gz"	"K6_dnaPlate2_f3_1601_R2.fastq.gz"	"K6_dnaPlate2_f3_1601"	"10"	1601	"5"	"Capsule 2"	"1763"	"1925"	"Capsule_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K7_dnaPlate1_f4_2144_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K7_dnaPlate1_f4_2144_R2.fastq.gz"	NA	"K7"	"BC1"	NA	NA	"K7_2"	"K7_dnaPlate1_f4_2144_R1.fastq.gz"	"K7_dnaPlate1_f4_2144_R2.fastq.gz"	"K7_dnaPlate1_f4_2144"	"13"	2144	"Saliva"	"Saliva"	"2144"	"2144"	"Saliva_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K8_dnaPlate2_f4_1602_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K8_dnaPlate2_f4_1602_R2.fastq.gz"	NA	"K8"	"BC2"	NA	NA	"K8_2"	"K8_dnaPlate2_f4_1602_R1.fastq.gz"	"K8_dnaPlate2_f4_1602_R2.fastq.gz"	"K8_dnaPlate2_f4_1602"	"10"	1602	"5"	"Capsule 3"	"1764"	"1926"	"Capsule_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K9_dnaPlate1_f5_2146_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K9_dnaPlate1_f5_2146_R2.fastq.gz"	NA	"K9"	"BC1"	NA	NA	"K9_2"	"K9_dnaPlate1_f5_2146_R1.fastq.gz"	"K9_dnaPlate1_f5_2146_R2.fastq.gz"	"K9_dnaPlate1_f5_2146"	"14"	2146	"Saliva"	"Saliva"	"2146"	"2146"	"Saliva_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M10_dnaPlate2_g5_1615_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M10_dnaPlate2_g5_1615_R2.fastq.gz"	NA	"M10"	"BC2"	NA	NA	"M10_2"	"M10_dnaPlate2_g5_1615_R1.fastq.gz"	"M10_dnaPlate2_g5_1615_R2.fastq.gz"	"M10_dnaPlate2_g5_1615"	"12"	1615	"4"	"Capsule 4"	"1777"	"1939"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M11_dnaPlate1_g6_189_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M11_dnaPlate1_g6_189_R2.fastq.gz"	NA	"M11"	"BC1"	NA	NA	"M11_2"	"M11_dnaPlate1_g6_189_R1.fastq.gz"	"M11_dnaPlate1_g6_189_R2.fastq.gz"	"M11_dnaPlate1_g6_189"	"1"	1189	"11"	"Capsule 3"	"1349"	"1511"	"Capsule_1"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M12_dnaPlate2_g6_1616_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M12_dnaPlate2_g6_1616_R2.fastq.gz"	NA	"M12"	"BC2"	NA	NA	"M12_2"	"M12_dnaPlate2_g6_1616_R1.fastq.gz"	"M12_dnaPlate2_g6_1616_R2.fastq.gz"	"M12_dnaPlate2_g6_1616"	"12"	1616	"5"	"Capsule 1"	"1778"	"1940"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M13_dnaPlate1_g7_190_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M13_dnaPlate1_g7_190_R2.fastq.gz"	NA	"M13"	"BC1"	NA	NA	"M13_2"	"M13_dnaPlate1_g7_190_R1.fastq.gz"	"M13_dnaPlate1_g7_190_R2.fastq.gz"	"M13_dnaPlate1_g7_190"	"1"	1190	"11"	"Capsule 3"	"1350"	"1512"	"Capsule_1"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M14_dnaPlate2_g7_1617_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M14_dnaPlate2_g7_1617_R2.fastq.gz"	NA	"M14"	"BC2"	NA	NA	"M14_2"	"M14_dnaPlate2_g7_1617_R1.fastq.gz"	"M14_dnaPlate2_g7_1617_R2.fastq.gz"	"M14_dnaPlate2_g7_1617"	"12"	1617	"5"	"Capsule 2"	"1779"	"1941"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M15_dnaPlate1_g8_191_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M15_dnaPlate1_g8_191_R2.fastq.gz"	NA	"M15"	"BC1"	NA	NA	"M15_2"	"M15_dnaPlate1_g8_191_R1.fastq.gz"	"M15_dnaPlate1_g8_191_R2.fastq.gz"	"M15_dnaPlate1_g8_191"	"1"	1191	"12"	"Capsule 4"	"1351"	"1513"	"Capsule_1"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M16_dnaPlate2_g8_1618_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M16_dnaPlate2_g8_1618_R2.fastq.gz"	NA	"M16"	"BC2"	NA	NA	"M16_2"	"M16_dnaPlate2_g8_1618_R1.fastq.gz"	"M16_dnaPlate2_g8_1618_R2.fastq.gz"	"M16_dnaPlate2_g8_1618"	"12"	1618	"5"	"Capsule 3"	"1780"	"1942"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M17_dnaPlate1_g9_192_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M17_dnaPlate1_g9_192_R2.fastq.gz"	NA	"M17"	"BC1"	NA	NA	"M17_2"	"M17_dnaPlate1_g9_192_R1.fastq.gz"	"M17_dnaPlate1_g9_192_R2.fastq.gz"	"M17_dnaPlate1_g9_192"	"1"	1192	"12"	"Capsule 4"	"1352"	"1514"	"Capsule_1"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M18_dnaPlate2_g9_1619_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M18_dnaPlate2_g9_1619_R2.fastq.gz"	NA	"M18"	"BC2"	NA	NA	"M18_2"	"M18_dnaPlate2_g9_1619_R1.fastq.gz"	"M18_dnaPlate2_g9_1619_R2.fastq.gz"	"M18_dnaPlate2_g9_1619"	"12"	1619	"5"	"Capsule 4"	"1781"	"1943"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M19_dnaPlate1_g10_193_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M19_dnaPlate1_g10_193_R2.fastq.gz"	NA	"M19"	"BC1"	NA	NA	"M19_2"	"M19_dnaPlate1_g10_193_R1.fastq.gz"	"M19_dnaPlate1_g10_193_R2.fastq.gz"	"M19_dnaPlate1_g10_193"	"1"	1193	"12"	"Capsule 4"	"1353"	"1515"	"Capsule_1"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M1_dnaPlate1_g1_184_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M1_dnaPlate1_g1_184_R2.fastq.gz"	NA	"M1"	"BC1"	NA	NA	"M1_2"	"M1_dnaPlate1_g1_184_R1.fastq.gz"	"M1_dnaPlate1_g1_184_R2.fastq.gz"	"M1_dnaPlate1_g1_184"	"1"	1184	"10"	"Capsule 1"	"1344"	"1506"	"Capsule_1"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M20_dnaPlate2_g10_1620_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M20_dnaPlate2_g10_1620_R2.fastq.gz"	NA	"M20"	"BC2"	NA	NA	"M20_2"	"M20_dnaPlate2_g10_1620_R1.fastq.gz"	"M20_dnaPlate2_g10_1620_R2.fastq.gz"	"M20_dnaPlate2_g10_1620"	"11"	1620	"1"	"Capsule 1"	"1782"	"1944"	"Capsule_11"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M21_dnaPlate1_g11_194_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M21_dnaPlate1_g11_194_R2.fastq.gz"	NA	"M21"	"BC1"	NA	NA	"M21_2"	"M21_dnaPlate1_g11_194_R1.fastq.gz"	"M21_dnaPlate1_g11_194_R2.fastq.gz"	"M21_dnaPlate1_g11_194"	"1"	1194	"12"	"Capsule 4"	"1354"	"1516"	"Capsule_1"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M22_dnaPlate2_g11_1621_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M22_dnaPlate2_g11_1621_R2.fastq.gz"	NA	"M22"	"BC2"	NA	NA	"M22_2"	"M22_dnaPlate2_g11_1621_R1.fastq.gz"	"M22_dnaPlate2_g11_1621_R2.fastq.gz"	"M22_dnaPlate2_g11_1621"	"11"	1621	"2"	"Capsule 1"	"1783"	"1945"	"Capsule_11"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M23_dnaPlate1_g12_195_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M23_dnaPlate1_g12_195_R2.fastq.gz"	NA	"M23"	"BC1"	NA	NA	"M23_2"	"M23_dnaPlate1_g12_195_R1.fastq.gz"	"M23_dnaPlate1_g12_195_R2.fastq.gz"	"M23_dnaPlate1_g12_195"	"1"	1195	"13"	"Capsule 2"	"1355"	"1517"	"Capsule_1"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M2_dnaPlate2_g1_1611_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M2_dnaPlate2_g1_1611_R2.fastq.gz"	NA	"M2"	"BC2"	NA	NA	"M2_2"	"M2_dnaPlate2_g1_1611_R1.fastq.gz"	"M2_dnaPlate2_g1_1611_R2.fastq.gz"	"M2_dnaPlate2_g1_1611"	"12"	1611	"3"	"Capsule 4"	"1773"	"1935"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M3_dnaPlate1_g2_185_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M3_dnaPlate1_g2_185_R2.fastq.gz"	NA	"M3"	"BC1"	NA	NA	"M3_2"	"M3_dnaPlate1_g2_185_R1.fastq.gz"	"M3_dnaPlate1_g2_185_R2.fastq.gz"	"M3_dnaPlate1_g2_185"	"1"	1185	"10"	"Capsule 1"	"1345"	"1507"	"Capsule_1"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M4_dnaPlate2_g2_1612_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M4_dnaPlate2_g2_1612_R2.fastq.gz"	NA	"M4"	"BC2"	NA	NA	"M4_2"	"M4_dnaPlate2_g2_1612_R1.fastq.gz"	"M4_dnaPlate2_g2_1612_R2.fastq.gz"	"M4_dnaPlate2_g2_1612"	"12"	1612	"4"	"Capsule 1"	"1774"	"1936"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M5_dnaPlate1_g3_186_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M5_dnaPlate1_g3_186_R2.fastq.gz"	NA	"M5"	"BC1"	NA	NA	"M5_2"	"M5_dnaPlate1_g3_186_R1.fastq.gz"	"M5_dnaPlate1_g3_186_R2.fastq.gz"	"M5_dnaPlate1_g3_186"	"1"	1186	"10"	"Capsule 1"	"1346"	"1508"	"Capsule_1"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M6_dnaPlate2_g3_1613_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M6_dnaPlate2_g3_1613_R2.fastq.gz"	NA	"M6"	"BC2"	NA	NA	"M6_2"	"M6_dnaPlate2_g3_1613_R1.fastq.gz"	"M6_dnaPlate2_g3_1613_R2.fastq.gz"	"M6_dnaPlate2_g3_1613"	"12"	1613	"4"	"Capsule 2"	"1775"	"1937"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M7_dnaPlate1_g4_187_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M7_dnaPlate1_g4_187_R2.fastq.gz"	NA	"M7"	"BC1"	NA	NA	"M7_2"	"M7_dnaPlate1_g4_187_R1.fastq.gz"	"M7_dnaPlate1_g4_187_R2.fastq.gz"	"M7_dnaPlate1_g4_187"	"1"	1187	"11"	"Capsule 3"	"1347"	"1509"	"Capsule_1"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M8_dnaPlate2_g4_1614_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M8_dnaPlate2_g4_1614_R2.fastq.gz"	NA	"M8"	"BC2"	NA	NA	"M8_2"	"M8_dnaPlate2_g4_1614_R1.fastq.gz"	"M8_dnaPlate2_g4_1614_R2.fastq.gz"	"M8_dnaPlate2_g4_1614"	"12"	1614	"4"	"Capsule 3"	"1776"	"1938"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M9_dnaPlate1_g5_188_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/M9_dnaPlate1_g5_188_R2.fastq.gz"	NA	"M9"	"BC1"	NA	NA	"M9_2"	"M9_dnaPlate1_g5_188_R1.fastq.gz"	"M9_dnaPlate1_g5_188_R2.fastq.gz"	"M9_dnaPlate1_g5_188"	"1"	1188	"11"	"Capsule 3"	"1348"	"1510"	"Capsule_1"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O10_dnaPlate2_h5_1627_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O10_dnaPlate2_h5_1627_R2.fastq.gz"	NA	"O10"	"BC2"	NA	NA	"O10_2"	"O10_dnaPlate2_h5_1627_R1.fastq.gz"	"O10_dnaPlate2_h5_1627_R2.fastq.gz"	"O10_dnaPlate2_h5_1627"	"11"	1627	"3"	"Capsule 3"	"1789"	"1951"	"Capsule_11"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O11_dnaPlate1_h6_1201_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O11_dnaPlate1_h6_1201_R2.fastq.gz"	NA	"O11"	"BC1"	NA	NA	"O11_2"	"O11_dnaPlate1_h6_1201_R1.fastq.gz"	"O11_dnaPlate1_h6_1201_R2.fastq.gz"	"O11_dnaPlate1_h6_1201"	"6"	1201	"2"	"Capsule 2"	"1361"	"1523"	"Capsule_6"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O12_dnaPlate2_h6_1628_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O12_dnaPlate2_h6_1628_R2.fastq.gz"	NA	"O12"	"BC2"	NA	NA	"O12_2"	"O12_dnaPlate2_h6_1628_R1.fastq.gz"	"O12_dnaPlate2_h6_1628_R2.fastq.gz"	"O12_dnaPlate2_h6_1628"	"11"	1628	"3"	"Capsule 4"	"1790"	"1952"	"Capsule_11"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O13_dnaPlate1_h7_1202_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O13_dnaPlate1_h7_1202_R2.fastq.gz"	NA	"O13"	"BC1"	NA	NA	"O13_2"	"O13_dnaPlate1_h7_1202_R1.fastq.gz"	"O13_dnaPlate1_h7_1202_R2.fastq.gz"	"O13_dnaPlate1_h7_1202"	"6"	1202	"2"	"Capsule 3"	"1362"	"1524"	"Capsule_6"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O14_dnaPlate2_h7_1629_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O14_dnaPlate2_h7_1629_R2.fastq.gz"	NA	"O14"	"BC2"	NA	NA	"O14_2"	"O14_dnaPlate2_h7_1629_R1.fastq.gz"	"O14_dnaPlate2_h7_1629_R2.fastq.gz"	"O14_dnaPlate2_h7_1629"	"11"	1629	"4"	"Capsule 1"	"1791"	"1953"	"Capsule_11"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O15_dnaPlate1_h8_1203_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O15_dnaPlate1_h8_1203_R2.fastq.gz"	NA	"O15"	"BC1"	NA	NA	"O15_2"	"O15_dnaPlate1_h8_1203_R1.fastq.gz"	"O15_dnaPlate1_h8_1203_R2.fastq.gz"	"O15_dnaPlate1_h8_1203"	"6"	1203	"2"	"Capsule 4"	"1363"	"1525"	"Capsule_6"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O16_dnaPlate2_h8_1630_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O16_dnaPlate2_h8_1630_R2.fastq.gz"	NA	"O16"	"BC2"	NA	NA	"O16_2"	"O16_dnaPlate2_h8_1630_R1.fastq.gz"	"O16_dnaPlate2_h8_1630_R2.fastq.gz"	"O16_dnaPlate2_h8_1630"	"11"	1630	"4"	"Capsule 2"	"1792"	"1954"	"Capsule_11"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O17_dnaPlate1_h9_1204_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/O17_dnaPlate1_h9_1204_R2.fastq.gz"	NA	"O17"	"BC1"	NA	NA	"O17_2"	"O17_dnaPlate1_h9_1204_R1.fastq.gz"	"O17_dnaPlate1_h9_1204_R2.fastq.gz"	"O17_dnaPlate1_h9_1204"	"6"	1204	"3"	"Capsule 1"	"1364"	"1526"	"Capsule_6"
